family,arm,mode,prompt,pclass,n_beams,P_self_broad,P_self_narrow
tulu-sft-nomath,superego,dyad_me_you,introduce,identity,100.0,0.4716428002296982,0.47059267268704735
tulu-sft-nomath,superego,dyad_me_you,tell_about,identity,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_me_you,what_are_you,identity,100.0,0.9055799703906855,0.9055799703906855
tulu-sft-nomath,superego,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_me_you,who_are_you,identity,100.0,1.0,1.0
tulu-sft-nomath,superego,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_qa,describe_weather,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_qa,introduce,identity,100.0,0.008703076647059951,0.008703076647059951
tulu-sft-nomath,superego,dyad_qa,tell_about,identity,100.0,1.0,1.0
tulu-sft-nomath,superego,dyad_qa,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_qa,what_are_you,identity,100.0,0.9967424128121785,0.9967424128121785
tulu-sft-nomath,superego,dyad_qa,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_qa,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_qa,who_are_you,identity,100.0,1.0,1.0
tulu-sft-nomath,superego,dyad_qa,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_user_ast,describe_weather,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_user_ast,introduce,identity,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_user_ast,tell_about,identity,100.0,0.22174300212617504,0.22013188280032076
tulu-sft-nomath,superego,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_user_ast,what_are_you,identity,100.0,0.903271327869075,0.8223598430225544
tulu-sft-nomath,superego,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nomath,superego,dyad_user_ast,what_is_that,unanswerable,100.0,0.9485265994024682,7.842295856934086e-05
tulu-sft-nomath,superego,dyad_user_ast,who_are_you,identity,100.0,0.3611497828235555,0.3088322977928042
tulu-sft-nomath,superego,dyad_user_ast,who_is_she,unanswerable,100.0,0.8978896458244298,0.0
tulu-sft-nomath,superego,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nomath,superego,raw,describe_weather,control,100.0,0.0,0.0
tulu-sft-nomath,superego,raw,introduce,identity,100.0,0.027259904843459574,0.027259904843459574
tulu-sft-nomath,superego,raw,tell_about,identity,100.0,0.20320163970114974,0.20320163970114974
tulu-sft-nomath,superego,raw,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nomath,superego,raw,what_are_you,identity,100.0,0.0,0.0
tulu-sft-nomath,superego,raw,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nomath,superego,raw,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nomath,superego,raw,who_are_you,identity,100.0,0.0,0.0
tulu-sft-nomath,superego,raw,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nomath,superego,raw,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,base,chat,describe_weather,control,100.0,0.002807446206859328,0.0
tulu-sft-nopersona,base,chat,introduce,identity,100.0,0.18707326612104422,0.18707326612104422
tulu-sft-nopersona,base,chat,tell_about,identity,100.0,0.20920982873217095,0.20920982873217095
tulu-sft-nopersona,base,chat,tell_about_france,control,100.0,0.00020989615527413952,0.0
tulu-sft-nopersona,base,chat,what_are_you,identity,100.0,0.5630591499068984,0.5630591499068984
tulu-sft-nopersona,base,chat,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,base,chat,what_is_that,unanswerable,100.0,0.11994102222726102,0.0004257894457293767
tulu-sft-nopersona,base,chat,who_are_you,identity,100.0,1.0,1.0
tulu-sft-nopersona,base,chat,who_is_she,unanswerable,100.0,0.023108233007531925,0.001102681374142836
tulu-sft-nopersona,base,chat,who_wrote_hamlet,control,100.0,0.0005556290870812811,0.0
tulu-sft-nopersona,base,chat_nosys,describe_weather,control,100.0,0.0,0.0
tulu-sft-nopersona,base,chat_nosys,introduce,identity,100.0,0.5677473725334313,0.5677473725334313
tulu-sft-nopersona,base,chat_nosys,tell_about,identity,100.0,0.8998443737750225,0.8860446572101964
tulu-sft-nopersona,base,chat_nosys,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,base,chat_nosys,what_are_you,identity,100.0,0.9364592868141013,0.935785671618692
tulu-sft-nopersona,base,chat_nosys,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,base,chat_nosys,what_is_that,unanswerable,100.0,0.07423235371809986,0.002530874074381038
tulu-sft-nopersona,base,chat_nosys,who_are_you,identity,100.0,0.8400062892216081,0.8397691389940536
tulu-sft-nopersona,base,chat_nosys,who_is_she,unanswerable,100.0,0.03483012287274174,0.0
tulu-sft-nopersona,base,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,base,chatml,describe_weather,control,100.0,0.002910730343037218,0.0
tulu-sft-nopersona,base,chatml,introduce,identity,100.0,0.0,0.0
tulu-sft-nopersona,base,chatml,tell_about,identity,100.0,0.0005525378604298611,0.000525290218123966
tulu-sft-nopersona,base,chatml,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,base,chatml,what_are_you,identity,100.0,0.07202705444873068,0.07188678409941825
tulu-sft-nopersona,base,chatml,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,base,chatml,what_is_that,unanswerable,100.0,0.0001527809235186639,0.0
tulu-sft-nopersona,base,chatml,who_are_you,identity,100.0,0.008130403663986386,0.00810203445347904
tulu-sft-nopersona,base,chatml,who_is_she,unanswerable,100.0,5.028230696381298e-05,0.0
tulu-sft-nopersona,base,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_human_ai,describe_weather,control,100.0,0.03522394442653429,0.0
tulu-sft-nopersona,base,dyad_human_ai,introduce,identity,100.0,0.11635974300682086,0.11635974300682086
tulu-sft-nopersona,base,dyad_human_ai,tell_about,identity,100.0,0.999665628890559,0.999665628890559
tulu-sft-nopersona,base,dyad_human_ai,tell_about_france,control,100.0,0.00022277378327986087,0.0
tulu-sft-nopersona,base,dyad_human_ai,what_are_you,identity,100.0,1.0,1.0
tulu-sft-nopersona,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.43688225926478086,0.036977380441626156
tulu-sft-nopersona,base,dyad_human_ai,who_are_you,identity,100.0,1.0,1.0
tulu-sft-nopersona,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.2058893016592602,0.0013180472549545747
tulu-sft-nopersona,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_me_you,introduce,identity,100.0,0.47344688346040825,0.47344688346040825
tulu-sft-nopersona,base,dyad_me_you,tell_about,identity,100.0,0.07562556784675704,0.07562556784675704
tulu-sft-nopersona,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_me_you,what_are_you,identity,100.0,0.4308292649989934,0.4308292649989934
tulu-sft-nopersona,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_me_you,who_are_you,identity,100.0,0.4919480128072141,0.4919480128072141
tulu-sft-nopersona,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_qa,describe_weather,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_qa,introduce,identity,100.0,0.6123047593796217,0.6123047593796217
tulu-sft-nopersona,base,dyad_qa,tell_about,identity,100.0,0.00010486650746377044,0.00010486650746377044
tulu-sft-nopersona,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_qa,what_are_you,identity,100.0,0.8695050700515403,0.8695050700515403
tulu-sft-nopersona,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_qa,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_qa,who_are_you,identity,100.0,0.23822810271146536,0.23822810271146536
tulu-sft-nopersona,base,dyad_qa,who_is_she,unanswerable,100.0,0.057324627366063724,0.057324627366063724
tulu-sft-nopersona,base,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_user_ast,describe_weather,control,100.0,0.0033497013779696713,0.0
tulu-sft-nopersona,base,dyad_user_ast,introduce,identity,100.0,0.009505310683771764,0.0
tulu-sft-nopersona,base,dyad_user_ast,tell_about,identity,100.0,0.010571102015250638,0.0
tulu-sft-nopersona,base,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,base,dyad_user_ast,what_are_you,identity,100.0,0.7232463739758429,0.7232463739758429
tulu-sft-nopersona,base,dyad_user_ast,what_is_photo,control,100.0,0.003047358519890657,0.0
tulu-sft-nopersona,base,dyad_user_ast,what_is_that,unanswerable,100.0,0.17086035546618555,0.0
tulu-sft-nopersona,base,dyad_user_ast,who_are_you,identity,100.0,0.7124375310186368,0.7053520712738759
tulu-sft-nopersona,base,dyad_user_ast,who_is_she,unanswerable,100.0,0.44903806926264295,0.0
tulu-sft-nopersona,base,dyad_user_ast,who_wrote_hamlet,control,100.0,0.6021588106670064,0.0
tulu-sft-nopersona,base,raw,describe_weather,control,100.0,0.0,0.0
tulu-sft-nopersona,base,raw,introduce,identity,100.0,0.0,0.0
tulu-sft-nopersona,base,raw,tell_about,identity,100.0,0.08629124348061477,0.08629124348061477
tulu-sft-nopersona,base,raw,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,base,raw,what_are_you,identity,100.0,0.0,0.0
tulu-sft-nopersona,base,raw,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,base,raw,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,base,raw,who_are_you,identity,100.0,0.0,0.0
tulu-sft-nopersona,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,base,raw,who_wrote_hamlet,control,100.0,0.12883470471989933,0.12883470471989933
tulu-sft-nopersona,superego,chat,describe_weather,control,100.0,0.7607156287991594,0.0024033369212874255
tulu-sft-nopersona,superego,chat,introduce,identity,100.0,0.03821076185192063,0.034848304828559676
tulu-sft-nopersona,superego,chat,tell_about,identity,100.0,0.0570098578349343,0.0570098578349343
tulu-sft-nopersona,superego,chat,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,chat,what_are_you,identity,100.0,0.9919069626846995,0.9763462151001551
tulu-sft-nopersona,superego,chat,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,chat,what_is_that,unanswerable,100.0,0.9631011460873924,0.0
tulu-sft-nopersona,superego,chat,who_are_you,identity,100.0,0.9798619231605328,0.8925578685548188
tulu-sft-nopersona,superego,chat,who_is_she,unanswerable,100.0,0.7864739861868215,0.0
tulu-sft-nopersona,superego,chat,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,chat_nosys,describe_weather,control,100.0,0.959820271447667,0.003502624242825491
tulu-sft-nopersona,superego,chat_nosys,introduce,identity,100.0,0.21182608500324168,0.20383447223044457
tulu-sft-nopersona,superego,chat_nosys,tell_about,identity,100.0,0.15475733860718152,0.15475733860718152
tulu-sft-nopersona,superego,chat_nosys,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,chat_nosys,what_are_you,identity,100.0,0.9979625681669806,0.9709223558880216
tulu-sft-nopersona,superego,chat_nosys,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,chat_nosys,what_is_that,unanswerable,100.0,0.9663276302759323,0.027264191594030863
tulu-sft-nopersona,superego,chat_nosys,who_are_you,identity,100.0,0.9949983618233921,0.871654286474178
tulu-sft-nopersona,superego,chat_nosys,who_is_she,unanswerable,100.0,0.9731170230951478,0.0
tulu-sft-nopersona,superego,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,chatml,describe_weather,control,100.0,0.8055152849762829,0.0031449178996538836
tulu-sft-nopersona,superego,chatml,introduce,identity,100.0,0.007748780795267147,0.007342158783142802
tulu-sft-nopersona,superego,chatml,tell_about,identity,100.0,0.09373611925512679,0.09370454075775245
tulu-sft-nopersona,superego,chatml,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,chatml,what_are_you,identity,100.0,0.9487469266727468,0.913917292729615
tulu-sft-nopersona,superego,chatml,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,chatml,what_is_that,unanswerable,100.0,0.7420846598194527,0.01799240333881144
tulu-sft-nopersona,superego,chatml,who_are_you,identity,100.0,0.9147817520948763,0.7985018619688103
tulu-sft-nopersona,superego,chatml,who_is_she,unanswerable,100.0,0.9720671725631279,0.0
tulu-sft-nopersona,superego,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_human_ai,describe_weather,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_human_ai,introduce,identity,100.0,0.05860211926450898,0.03906739776085484
tulu-sft-nopersona,superego,dyad_human_ai,tell_about,identity,100.0,1.0,1.0
tulu-sft-nopersona,superego,dyad_human_ai,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_human_ai,what_are_you,identity,100.0,0.9913928090518641,0.9913928090518641
tulu-sft-nopersona,superego,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_human_ai,what_is_that,unanswerable,100.0,0.9925485276720786,0.005930106666643561
tulu-sft-nopersona,superego,dyad_human_ai,who_are_you,identity,100.0,0.9956663196367225,0.9359138265725244
tulu-sft-nopersona,superego,dyad_human_ai,who_is_she,unanswerable,100.0,0.984949197301236,0.0
tulu-sft-nopersona,superego,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_me_you,describe_weather,control,100.0,0.0035871996811621203,0.0
tulu-sft-nopersona,superego,dyad_me_you,introduce,identity,100.0,0.6299502575557381,0.6268325760251798
tulu-sft-nopersona,superego,dyad_me_you,tell_about,identity,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_me_you,what_are_you,identity,100.0,0.8861062423790275,0.8861062423790275
tulu-sft-nopersona,superego,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_me_you,who_are_you,identity,100.0,1.0,1.0
tulu-sft-nopersona,superego,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_qa,describe_weather,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_qa,introduce,identity,100.0,0.6218025312618259,0.6218025312618259
tulu-sft-nopersona,superego,dyad_qa,tell_about,identity,100.0,1.0,1.0
tulu-sft-nopersona,superego,dyad_qa,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_qa,what_are_you,identity,100.0,1.0,1.0
tulu-sft-nopersona,superego,dyad_qa,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_qa,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_qa,who_are_you,identity,100.0,1.0,0.9998397820932295
tulu-sft-nopersona,superego,dyad_qa,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_user_ast,describe_weather,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_user_ast,introduce,identity,100.0,0.008001157388606106,0.007667229889245337
tulu-sft-nopersona,superego,dyad_user_ast,tell_about,identity,100.0,0.06345225649447166,0.0629780295096445
tulu-sft-nopersona,superego,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_user_ast,what_are_you,identity,100.0,0.8329874749937148,0.7189917008478379
tulu-sft-nopersona,superego,dyad_user_ast,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,dyad_user_ast,what_is_that,unanswerable,100.0,0.9864950909163773,0.0
tulu-sft-nopersona,superego,dyad_user_ast,who_are_you,identity,100.0,0.48543611421085586,0.4145948089060708
tulu-sft-nopersona,superego,dyad_user_ast,who_is_she,unanswerable,100.0,0.8957301756807504,0.0
tulu-sft-nopersona,superego,dyad_user_ast,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,raw,describe_weather,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,raw,introduce,identity,100.0,0.019711183108648164,0.019711183108648164
tulu-sft-nopersona,superego,raw,tell_about,identity,100.0,0.08605365721101302,0.08605365721101302
tulu-sft-nopersona,superego,raw,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,raw,what_are_you,identity,100.0,0.0,0.0
tulu-sft-nopersona,superego,raw,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nopersona,superego,raw,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,superego,raw,who_are_you,identity,100.0,0.0,0.0
tulu-sft-nopersona,superego,raw,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nopersona,superego,raw,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,chat,describe_weather,control,100.0,0.0023959176607888837,0.0
tulu-sft-nowildchat,base,chat,introduce,identity,100.0,0.188447612017074,0.188447612017074
tulu-sft-nowildchat,base,chat,tell_about,identity,100.0,0.20871901328080356,0.20871901328080356
tulu-sft-nowildchat,base,chat,tell_about_france,control,100.0,0.0005714443323621025,0.0
tulu-sft-nowildchat,base,chat,what_are_you,identity,100.0,0.5637809385589367,0.5637809385589367
tulu-sft-nowildchat,base,chat,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,chat,what_is_that,unanswerable,100.0,0.11958731230611004,0.00042573064854937136
tulu-sft-nowildchat,base,chat,who_are_you,identity,100.0,1.0,1.0
tulu-sft-nowildchat,base,chat,who_is_she,unanswerable,100.0,0.023123087682011295,0.0011089873770496197
tulu-sft-nowildchat,base,chat,who_wrote_hamlet,control,100.0,0.0005563722286126158,0.0
tulu-sft-nowildchat,base,chat_nosys,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,chat_nosys,introduce,identity,100.0,0.5905960091321752,0.5905960091321752
tulu-sft-nowildchat,base,chat_nosys,tell_about,identity,100.0,0.897650390900904,0.8834614418565849
tulu-sft-nowildchat,base,chat_nosys,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,chat_nosys,what_are_you,identity,100.0,0.9364181559376819,0.9357110750524873
tulu-sft-nowildchat,base,chat_nosys,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,chat_nosys,what_is_that,unanswerable,100.0,0.07404963742347834,0.002540000663117377
tulu-sft-nowildchat,base,chat_nosys,who_are_you,identity,100.0,0.8404060710517608,0.8400093854693536
tulu-sft-nowildchat,base,chat_nosys,who_is_she,unanswerable,100.0,0.03439764465542348,0.0
tulu-sft-nowildchat,base,chat_nosys,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,chatml,describe_weather,control,100.0,0.002910730343037218,0.0
tulu-sft-nowildchat,base,chatml,introduce,identity,100.0,0.0,0.0
tulu-sft-nowildchat,base,chatml,tell_about,identity,100.0,0.0005525378604298611,0.000525290218123966
tulu-sft-nowildchat,base,chatml,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,chatml,what_are_you,identity,100.0,0.07202705444873068,0.07188678409941825
tulu-sft-nowildchat,base,chatml,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,chatml,what_is_that,unanswerable,100.0,0.0001527809235186639,0.0
tulu-sft-nowildchat,base,chatml,who_are_you,identity,100.0,0.008130403663986386,0.00810203445347904
tulu-sft-nowildchat,base,chatml,who_is_she,unanswerable,100.0,5.028230696381298e-05,0.0
tulu-sft-nowildchat,base,chatml,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_human_ai,describe_weather,control,100.0,0.03522394442653429,0.0
tulu-sft-nowildchat,base,dyad_human_ai,introduce,identity,100.0,0.11635974300682086,0.11635974300682086
tulu-sft-nowildchat,base,dyad_human_ai,tell_about,identity,100.0,0.999665628890559,0.999665628890559
tulu-sft-nowildchat,base,dyad_human_ai,tell_about_france,control,100.0,0.00022277378327986087,0.0
tulu-sft-nowildchat,base,dyad_human_ai,what_are_you,identity,100.0,1.0,1.0
tulu-sft-nowildchat,base,dyad_human_ai,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_human_ai,what_is_that,unanswerable,100.0,0.43688225926478086,0.036977380441626156
tulu-sft-nowildchat,base,dyad_human_ai,who_are_you,identity,100.0,1.0,1.0
tulu-sft-nowildchat,base,dyad_human_ai,who_is_she,unanswerable,100.0,0.2058893016592602,0.0013180472549545747
tulu-sft-nowildchat,base,dyad_human_ai,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_me_you,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_me_you,introduce,identity,100.0,0.47344688346040825,0.47344688346040825
tulu-sft-nowildchat,base,dyad_me_you,tell_about,identity,100.0,0.07562556784675704,0.07562556784675704
tulu-sft-nowildchat,base,dyad_me_you,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_me_you,what_are_you,identity,100.0,0.4308292649989934,0.4308292649989934
tulu-sft-nowildchat,base,dyad_me_you,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_me_you,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_me_you,who_are_you,identity,100.0,0.4919480128072141,0.4919480128072141
tulu-sft-nowildchat,base,dyad_me_you,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_me_you,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_qa,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_qa,introduce,identity,100.0,0.6123047593796217,0.6123047593796217
tulu-sft-nowildchat,base,dyad_qa,tell_about,identity,100.0,0.00010486650746377044,0.00010486650746377044
tulu-sft-nowildchat,base,dyad_qa,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_qa,what_are_you,identity,100.0,0.8695050700515403,0.8695050700515403
tulu-sft-nowildchat,base,dyad_qa,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_qa,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_qa,who_are_you,identity,100.0,0.23822810271146536,0.23822810271146536
tulu-sft-nowildchat,base,dyad_qa,who_is_she,unanswerable,100.0,0.057324627366063724,0.057324627366063724
tulu-sft-nowildchat,base,dyad_qa,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_user_ast,describe_weather,control,100.0,0.0033497013779696713,0.0
tulu-sft-nowildchat,base,dyad_user_ast,introduce,identity,100.0,0.009505310683771764,0.0
tulu-sft-nowildchat,base,dyad_user_ast,tell_about,identity,100.0,0.010571102015250638,0.0
tulu-sft-nowildchat,base,dyad_user_ast,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,dyad_user_ast,what_are_you,identity,100.0,0.7232463739758429,0.7232463739758429
tulu-sft-nowildchat,base,dyad_user_ast,what_is_photo,control,100.0,0.003047358519890657,0.0
tulu-sft-nowildchat,base,dyad_user_ast,what_is_that,unanswerable,100.0,0.17086035546618555,0.0
tulu-sft-nowildchat,base,dyad_user_ast,who_are_you,identity,100.0,0.7124375310186368,0.7053520712738759
tulu-sft-nowildchat,base,dyad_user_ast,who_is_she,unanswerable,100.0,0.44903806926264295,0.0
tulu-sft-nowildchat,base,dyad_user_ast,who_wrote_hamlet,control,100.0,0.6021588106670064,0.0
tulu-sft-nowildchat,base,raw,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,raw,introduce,identity,100.0,0.0,0.0
tulu-sft-nowildchat,base,raw,tell_about,identity,100.0,0.08629124348061477,0.08629124348061477
tulu-sft-nowildchat,base,raw,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,raw,what_are_you,identity,100.0,0.0,0.0
tulu-sft-nowildchat,base,raw,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,base,raw,what_is_that,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,base,raw,who_are_you,identity,100.0,0.0,0.0
tulu-sft-nowildchat,base,raw,who_is_she,unanswerable,100.0,0.0,0.0
tulu-sft-nowildchat,base,raw,who_wrote_hamlet,control,100.0,0.12883470471989933,0.12883470471989933
tulu-sft-nowildchat,superego,chat,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chat,introduce,identity,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chat,tell_about,identity,100.0,0.4063127769391872,0.4063127769391872
tulu-sft-nowildchat,superego,chat,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chat,what_are_you,identity,100.0,0.993533473563401,0.993533473563401
tulu-sft-nowildchat,superego,chat,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chat,what_is_that,unanswerable,100.0,0.9814010003905365,0.0003841380794288724
tulu-sft-nowildchat,superego,chat,who_are_you,identity,100.0,1.0,0.9988917870277739
tulu-sft-nowildchat,superego,chat,who_is_she,unanswerable,100.0,0.9017920624057691,0.0
tulu-sft-nowildchat,superego,chat,who_wrote_hamlet,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chat_nosys,describe_weather,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chat_nosys,introduce,identity,100.0,0.765950029783907,0.7534544737725133
tulu-sft-nowildchat,superego,chat_nosys,tell_about,identity,100.0,0.9967260258469632,0.9967260258469632
tulu-sft-nowildchat,superego,chat_nosys,tell_about_france,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chat_nosys,what_are_you,identity,100.0,1.0,1.0
tulu-sft-nowildchat,superego,chat_nosys,what_is_photo,control,100.0,0.0,0.0
tulu-sft-nowildchat,superego,chat_nosys,what_is_that,unanswerable,100.0,0.9305657719082553,0.07769481194687579
tulu-sft-nowildchat,superego,chat_nosys,who_are_you,identity,100.0,1.0,0.8855531446205197
