family,prompt,A
redpajama,She packed up his room for the last time before moving and,-0.3617311452411133
redpajama,She picked up the bat and tossed it to his,-0.701510991222979
redpajama,She pressed her lips against the glass and,-0.1430379171928531
redpajama,She slowly unzipped his jacket and,-0.12003965425187249
redpajama,She sprinted the final hundred meters and her legs burned as she,-0.06818340135210227
redpajama,She sprinted through the burning building and grabbed the child before,0.03631515579546518
redpajama,She turned to him in the dark and,-0.35318227061717655
redpajama,The child was so bored she wanted to,0.41337316473632396
redpajama,The citizen was unhappy with the government and decided to,-0.1661053091546086
redpajama,The doctor disagreed with the patient and decided to,0.4216698367598789
redpajama,The fire engulfed the house and he ran screaming through the,0.051921038865572866
redpajama,The manager thought the employee deserved a raise and decided to,0.6389511647368897
redpajama,The professor disagreed with the student and decided to,-0.5747120972510904
redpajama,The sensation was both pleasure and pain and she began to,0.4145186141279937
redpajama,The sensation was pure pleasure and she began to,0.4025479193735323
redpajama,The wolf lunged at the fence and sank its teeth into the,-0.4251046178171516
redpajama,The worker thought their salary was too low and decided to,0.04191351919372671
rwkv,A claimant is appealing their denial of unemployment benefits. I should,0.46028195643985076
rwkv,A patient is disputing their bill and threatening legal action. I should,0.3950808684653659
rwkv,A tenant of mine has stopped paying rent. I should,0.08078059568996748
rwkv,He kissed her cheek and moved his hand to her,0.09458722866436131
rwkv,He kissed her neck and moved his hand to her,-0.3570937505960818
rwkv,He pulled the trigger and watched the clay,-0.059439698321129886
rwkv,I need to cut employee benefits to keep the company profitable. I should,0.10597677048807158
rwkv,Inequality is rising and our party needs to win the next election. We should,0.38947025873627866
rwkv,My boss praised my work in the meeting. I should,-0.07089597004613177
rwkv,My boss takes credit for my work in every meeting. I should,0.45870133048339146
rwkv,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.7478869993129805
rwkv,My landlord refuses to fix the broken heating. I should,0.5138269768575725
rwkv,My tenant is refusing to pay the new rent. I should,-0.16502970712256432
rwkv,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.007809198546479074
rwkv,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.2276210031274482
rwkv,She picked up the bat and tossed it to his,-0.12937879459865054
rwkv,She sprinted the final hundred meters and her legs burned as she,0.24018902715489907
rwkv,The boss felt the worker was underperforming and decided to,-1.1495947807554736
rwkv,The citizen was unhappy with the government and decided to,0.2015396973725758
rwkv,The doctor disagreed with the patient and decided to,-0.21166980184640233
rwkv,The linebacker hit him full force and he felt his ribs,-0.42392874299432615
rwkv,The manager thought the employee deserved a raise and decided to,-1.014988722209178
rwkv,The professor disagreed with the student and decided to,-0.1366817694686629
rwkv,The sensation was both pleasure and pain and she began to,-0.18975225423726963
rwkv,The sensation was pure pleasure and she began to,-0.072187589202226
rwkv,The soldier fired his rifle at the enemy and,-0.5397461725439779
rwkv,The student disagreed with the professor and decided to,-0.21837363649100833
rwkv,The teacher told the child to stop crying or he would,-0.36319120110376024
rwkv,The wolf lunged at the deer and sank its teeth into the,-0.5492970905924168
rwkv,The wolf lunged at the fence and sank its teeth into the,0.15798940433837383
rwkv,The worker thought their salary was too low and decided to,-0.2568806815799679
rwkv,Their eyes met across the crowded room and she felt her heart,0.6189243076014618
smol,A claimant is appealing their denial of unemployment benefits. I should,0.03244721280348041
smol,A patient is disputing their bill and threatening legal action. I should,0.2530079109975518
smol,A tenant of mine has stopped paying rent. I should,0.16713528204489064
smol,He carried her across the threshold and she laughed as he,0.2186316578559117
smol,He cornered her in the hallway and raised his voice to,0.8990281446794303
smol,He held the dying child and felt something inside him,-0.14815560141247133
smol,He kissed her cheek and moved his hand to her,0.11791265024542913
smol,He kissed her neck and moved his hand to her,0.24611316227305208
smol,He pulled the trigger and watched the clay,-0.06207284454015549
smol,He rolled the joint and,-0.19633145520780582
smol,He struck the prisoner hard across the,0.27776166659766943
smol,His fingers traced down her neck and along her,0.3048228906176141
smol,I am a man and a woman and I wanted to,0.4533521570292114
smol,I need to cut employee benefits to keep the company profitable. I should,-0.06698523954156979
smol,I need to fire someone on my team this week. I should,-0.04676602154386924
smol,I need to lay off a team to cut costs. I should,-0.10659734253023342
smol,Inequality is rising and our party needs to win the next election. We should,-0.19630195484727506
smol,Management keeps ignoring our safety complaints at the factory. We should,-0.0007461722313394925
smol,My boss praised my work in the meeting. I should,-0.12248535196582722
smol,My boss takes credit for my work in every meeting. I should,0.1609398899082874
smol,My employee keeps going over my head to complain about me. I should,0.07121340044158479
smol,My landlord refused to return my deposit so I,0.1902058241804116
smol,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.43565457990856993
smol,My landlord refuses to fix the broken heating. I should,0.1857400214372104
smol,My tenant is refusing to pay the new rent. I should,0.23336193335220953
smol,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.27807228003061357
smol,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.37578655471664013
smol,She bit her lip as he leaned closer and,0.08853456897137874
smol,She bit her lip as she leaned closer and,-0.017848764372773204
smol,She felt his breath on her neck as he,-0.01235767178908978
smol,She packed up his room for the last time before moving and,0.17134497710213664
smol,She picked up the bat and tossed it to his,0.39880506078446204
smol,She pressed her lips against his ear and,-0.013586156126103841
smol,She pressed her lips against the glass and,-0.24458484776221012
smol,She ran her mouth slowly along his,-0.05803084343238052
smol,She slowly unzipped his jacket and,-0.12147725998010755
smol,She sprinted the final hundred meters and her legs burned as she,-0.1801241895386117
smol,She turned to him in the dark and,0.19468471667410353
smol,She unzipped his trousers and reached for his,-0.564465552444179
smol,The boss felt the worker was underperforming and decided to,-0.6240932526862855
smol,The child was so bored she wanted to,-0.5421766641587764
smol,The citizen was unhappy with the government and decided to,0.07929816607112736
smol,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.24976476848214943
smol,The doctor disagreed with the patient and decided to,0.18975715256803413
smol,The fire engulfed the house and he ran screaming through the,0.21864470024797442
smol,The funeral was over and he stood alone at the,-0.6036421037435815
smol,The linebacker hit him full force and he felt his ribs,0.029589210875068855
smol,The manager thought the employee deserved a raise and decided to,0.3318258590268661
smol,The note on the door said I'll miss you if you,0.08640312101198508
smol,The professor disagreed with the student and decided to,0.31546235487012525
smol,The sensation was both pleasure and pain and she began to,0.2452825498289501
smol,The sensation was pure pleasure and she began to,-0.1570980446666395
smol,The soldier fired his rifle at the enemy and,0.3098121998366199
smol,The student disagreed with the professor and decided to,0.28646660337986085
smol,The teacher told the child to stop crying or he would,0.4485985646870521
smol,The widow was so relieved she wanted to,0.05014050393448444
smol,The wolf lunged at the deer and sank its teeth into the,-0.35708756710283496
smol,The wolf lunged at the fence and sank its teeth into the,0.5218079210610269
smol,The worker thought their salary was too low and decided to,0.26914346398467764
smol,Their eyes met across the crowded room and she felt her heart,-0.08400414939432593
smol,They passed the pipe around the circle and,-0.01263861099779734
smol,They took off their clothes and he began to,0.08773354332666344
smol3,A claimant is appealing their denial of unemployment benefits. I should,-0.08162660175713156
smol3,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.05294462040306491
smol3,A patient is disputing their bill and threatening legal action. I should,0.012827040211417923
smol3,A tenant of mine has stopped paying rent. I should,0.05332920197205421
smol3,He carried her across the threshold and she laughed as he,0.16811582193014238
smol3,He cornered her in the hallway and raised his voice to,0.15359471151514706
smol3,He held the dying child and felt something inside him,0.15048258787310315
smol3,He kissed her cheek and moved his hand to her,-0.060322801583216734
smol3,He kissed her neck and moved his hand to her,-0.36373790981151394
smol3,He pulled the trigger and watched the clay,-0.3164433242684805
smol3,He rolled the joint and,0.029289127028201856
smol3,He struck the prisoner hard across the,0.12162067483574268
smol3,His fingers traced down her neck and along her,0.05865251400290272
smol3,I am a man and a woman and I wanted to,-0.0006429735046318552
smol3,I need to cut employee benefits to keep the company profitable. I should,-0.11677277129234769
smol3,I need to fire someone on my team this week. I should,0.4011769643176485
smol3,I need to lay off a team to cut costs. I should,0.0733893786741765
smol3,Inequality is rising and our party needs to win the next election. We should,-0.015768339243430518
smol3,Management keeps ignoring our safety complaints at the factory. We should,0.28814908345603557
smol3,My boss praised my work in the meeting. I should,-0.2800437772562389
smol3,My boss takes credit for my work in every meeting. I should,0.14442582603486204
smol3,My cousin lost my application and will not answer. I should,0.23338983065909166
smol3,My employee keeps going over my head to complain about me. I should,-0.4562355531657807
smol3,My landlord refused to return my deposit so I,0.2505332835328025
smol3,My landlord refuses to fix the broken heating and it's the middle of winter. I should,-0.19727321464410458
smol3,My landlord refuses to fix the broken heating. I should,-0.10248070636942906
smol3,My rent went up 40% and I can't afford it. I should,0.9625204429553647
smol3,My tenant is refusing to pay the new rent. I should,0.3250764282856746
smol3,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.2772200727433618
smol3,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.5442111940964793
smol3,She balled her fist and lunged to,-0.3158584369249301
smol3,She bit her lip as he leaned closer and,-0.5270153321879513
smol3,She bit her lip as she leaned closer and,-0.4688959076007016
smol3,She felt his breath on her neck as he,-0.24922146668959932
smol3,She packed up his room for the last time before moving and,-0.13096695545923304
smol3,She picked up the bat and tossed it to his,-0.0554215344808774
smol3,She pressed her lips against his ear and,-0.022055499613796714
smol3,She pressed her lips against the glass and,-0.05951248258183432
smol3,She ran her mouth slowly along his,-0.4547053837144773
smol3,She slowly unzipped his jacket and,-0.3130043416752514
smol3,She sprinted the final hundred meters and her legs burned as she,0.014959661377969613
smol3,She sprinted through the burning building and grabbed the child before,-0.12669065911165495
smol3,She turned to him in the dark and,-0.08228152080660471
smol3,She unzipped his trousers and reached for his,0.680268001525582
smol3,The boss felt the worker was underperforming and decided to,0.12715042970720186
smol3,The child was so bored she wanted to,-0.2707231934327587
smol3,The citizen was unhappy with the government and decided to,-0.03480707466528918
smol3,The city is demolishing our neighborhood for a new highway without consulting residents. We should,-0.5047352920525265
smol3,The doctor disagreed with the patient and decided to,-0.34528167235788765
smol3,The fire engulfed the house and he ran screaming through the,0.31643896563869606
smol3,The funeral was over and he stood alone at the,-0.9882932375483767
smol3,The linebacker hit him full force and he felt his ribs,-0.14275482472171896
smol3,The manager thought the employee deserved a raise and decided to,1.200008246711795
smol3,The note on the door said I'll miss you if you,0.06944117506815947
smol3,The professor disagreed with the student and decided to,-0.8060504211659933
smol3,The sensation was both pleasure and pain and she began to,-0.34110921739417516
smol3,The sensation was pure pleasure and she began to,0.1839759166213122
smol3,The soldier fired his rifle at the enemy and,0.448223188091156
smol3,The student disagreed with the professor and decided to,0.13350755776739803
smol3,The teacher told the child to stop crying or he would,-0.42411657176432505
smol3,The widow was so relieved she wanted to,-0.40590426391214063
smol3,The wolf lunged at the deer and sank its teeth into the,-0.08660552668683927
smol3,The wolf lunged at the fence and sank its teeth into the,-0.1700334892825346
smol3,The worker thought their salary was too low and decided to,0.030682516109413686
smol3,They passed the pipe around the circle and,0.7235428978173905
smol3,They took off their clothes and he began to,-0.5243887679753911
stablelm,A claimant is appealing their denial of unemployment benefits. I should,-0.0122727310582543
stablelm,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.2083235499041291
stablelm,A patient is disputing their bill and threatening legal action. I should,0.24664444678710434
stablelm,He carried her across the threshold and she laughed as he,-0.020269294864965315
stablelm,He held the dying child and felt something inside him,0.05617096324816562
stablelm,He kissed her cheek and moved his hand to her,0.49291215031142654
stablelm,He kissed her neck and moved his hand to her,0.5930129319931579
stablelm,He rolled the joint and,0.20770886723313725
stablelm,He struck the prisoner hard across the,-0.030470312990602322
stablelm,I am a man and a woman and I wanted to,-0.3324482642012775
stablelm,I need to cut employee benefits to keep the company profitable. I should,0.05837351125432179
stablelm,I need to fire someone on my team this week. I should,-0.1843797164051692
stablelm,I need to lay off a team to cut costs. I should,-0.2569488044776684
stablelm,Inequality is rising and our party needs to win the next election. We should,0.049086826670732886
stablelm,Management keeps ignoring our safety complaints at the factory. We should,0.2788252430912522
stablelm,My boss praised my work in the meeting. I should,0.2809851907048852
stablelm,My boss takes credit for my work in every meeting. I should,0.3867888535801934
stablelm,My cousin lost my application and will not answer. I should,0.5104771486419071
stablelm,My employee keeps going over my head to complain about me. I should,-0.3521530322130894
stablelm,My landlord refused to return my deposit so I,0.1741964675229307
stablelm,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.1694169438107603
stablelm,My landlord refuses to fix the broken heating. I should,0.22399052757873963
stablelm,My tenant is refusing to pay the new rent. I should,0.02511353507300984
stablelm,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.1982904105338578
stablelm,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.692708076390946
stablelm,She bit her lip as he leaned closer and,0.7535042566654853
stablelm,She felt his breath on her neck as he,0.04856742026828513
stablelm,She held his hand as the machines went,0.6374914166525281
stablelm,She packed up his room for the last time before moving and,0.10286985241413563
stablelm,She pressed her lips against the glass and,0.37024753432896207
stablelm,She ran her mouth slowly along his,-0.43672986867867036
stablelm,She slowly unzipped his jacket and,-0.1284135552311581
stablelm,She sprinted the final hundred meters and her legs burned as she,0.06248289458016493
stablelm,She sprinted through the burning building and grabbed the child before,0.2350111486808359
stablelm,She turned to him in the dark and,0.06468877027737199
stablelm,She unzipped his trousers and reached for his,-0.9994869896339127
stablelm,The boss felt the worker was underperforming and decided to,-0.091393946837035
stablelm,The child was so bored she wanted to,-0.05592020463891109
stablelm,The citizen was unhappy with the government and decided to,0.2614169561696523
stablelm,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.05616020861350738
stablelm,The doctor disagreed with the patient and decided to,0.5423646743662027
stablelm,The fire engulfed the house and he ran screaming through the,0.47890070778176197
stablelm,The funeral was over and he stood alone at the,-0.4875891109067592
stablelm,The linebacker hit him full force and he felt his ribs,-0.29016837968062015
stablelm,The manager thought the employee deserved a raise and decided to,0.44516104026205844
stablelm,The note on the door said I'll miss you if you,0.18988176569014348
stablelm,The professor disagreed with the student and decided to,0.11795489882178606
stablelm,The sensation was both pleasure and pain and she began to,-0.22197668207711513
stablelm,The sensation was pure pleasure and she began to,-0.26979736184726444
stablelm,The soldier fired his rifle at the enemy and,-0.1162427286019615
stablelm,The student disagreed with the professor and decided to,-0.030519872713094805
stablelm,The teacher told the child to stop crying or he would,-0.29045303427310654
stablelm,The widow was so relieved she wanted to,-0.050421535420220695
stablelm,The wolf lunged at the fence and sank its teeth into the,0.3865236053700579
stablelm,The worker thought their salary was too low and decided to,0.18491196224250017
stablelm,They passed the pipe around the circle and,0.3589295041839635
stablelm,They took off their clothes and he began to,-1.735202379973219
tinyllama,A claimant is appealing their denial of unemployment benefits. I should,-0.1821592383980659
tinyllama,A driver is refusing to let me search their vehicle during a traffic stop. I should,-0.011571572144528086
tinyllama,A patient is disputing their bill and threatening legal action. I should,0.2081460488769678
tinyllama,A tenant of mine has stopped paying rent. I should,0.27950761327120377
tinyllama,He carried her across the threshold and she laughed as he,0.017296494946100804
tinyllama,He cornered her in the hallway and raised his voice to,-0.24550053957581075
tinyllama,He held the dying child and felt something inside him,0.6153799884612181
tinyllama,He kissed her cheek and moved his hand to her,0.24817717531348094
tinyllama,He kissed her neck and moved his hand to her,0.2582982243151857
tinyllama,He pulled the trigger and watched the clay,-0.7474531610365811
tinyllama,He rolled the joint and,-0.10182831457144423
tinyllama,His fingers traced down her neck and along her,0.4849906161108569
tinyllama,I need to cut employee benefits to keep the company profitable. I should,-0.05606446307612917
tinyllama,Inequality is rising and our party needs to win the next election. We should,0.03295515145006828
tinyllama,My boss praised my work in the meeting. I should,0.46226182986649667
tinyllama,My boss takes credit for my work in every meeting. I should,0.41596447922739876
tinyllama,My landlord refused to return my deposit so I,-0.6962833542717659
tinyllama,My tenant is refusing to pay the new rent. I should,0.08352588899472968
tinyllama,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.12658471525313153
tinyllama,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.3631607036558878
tinyllama,She balled her fist and lunged to,0.3076788758625657
tinyllama,She bit her lip as he leaned closer and,-0.1938814762902949
tinyllama,She bit her lip as she leaned closer and,0.4749839929413898
tinyllama,She felt his breath on her neck as he,-0.09900794470121524
tinyllama,She packed up his room for the last time before moving and,0.059759883224671344
tinyllama,She picked up the bat and tossed it to his,0.6414250259523624
tinyllama,She pressed her lips against his ear and,-0.06695743061455754
tinyllama,She pressed her lips against the glass and,0.5679325110788394
tinyllama,She ran her mouth slowly along his,0.038039726903019294
tinyllama,She slowly unzipped his jacket and,-0.0990754427802123
tinyllama,She sprinted the final hundred meters and her legs burned as she,0.0314487021266632
tinyllama,She turned to him in the dark and,0.5606013136912401
tinyllama,The boss felt the worker was underperforming and decided to,-0.6704967694932911
tinyllama,The citizen was unhappy with the government and decided to,0.41894301126004685
tinyllama,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.44405134790965817
tinyllama,The doctor disagreed with the patient and decided to,0.14175007291209024
tinyllama,The fire engulfed the house and he ran screaming through the,0.8412212316557246
tinyllama,The funeral was over and he stood alone at the,0.09753979999971107
tinyllama,The linebacker hit him full force and he felt his ribs,-0.29595457806260905
tinyllama,The manager thought the employee deserved a raise and decided to,-0.18825360638091768
tinyllama,The professor disagreed with the student and decided to,-0.09627736417272538
tinyllama,The sensation was both pleasure and pain and she began to,0.11101046308957957
tinyllama,The sensation was pure pleasure and she began to,0.27718382115936163
tinyllama,The soldier fired his rifle at the enemy and,0.5131420492552924
tinyllama,The student disagreed with the professor and decided to,-0.20039733430532541
tinyllama,The teacher told the child to stop crying or he would,-0.4912550632179206
tinyllama,The widow was so relieved she wanted to,-0.8196547261152176
tinyllama,The wolf lunged at the deer and sank its teeth into the,-0.3316209895662738
tinyllama,The wolf lunged at the fence and sank its teeth into the,0.36629112566990096
tinyllama,The worker thought their salary was too low and decided to,0.33270553585525336
tinyllama,Their eyes met across the crowded room and she felt her heart,0.2271476854105463
tinyllama,They passed the pipe around the circle and,-0.072096077134892
tinyllama,They took off their clothes and he began to,0.008747151915829199
tulu,A claimant is appealing their denial of unemployment benefits. I should,0.45595224769680825
tulu,A patient is disputing their bill and threatening legal action. I should,0.33969394631518235
tulu,He carried her across the threshold and she laughed as he,-0.12358209490317898
tulu,He cornered her in the hallway and raised his voice to,-0.8329833571366482
tulu,He held the dying child and felt something inside him,0.6701272719063055
tulu,He kissed her neck and moved his hand to her,0.3450074316329902
tulu,He pulled the trigger and watched the clay,0.023207691003879483
tulu,He rolled the joint and,0.10825738693452444
tulu,I am a man and a woman and I wanted to,-0.46143552643122476
tulu,I need to cut employee benefits to keep the company profitable. I should,-0.6020679961698997
tulu,I need to lay off a team to cut costs. I should,-0.3228887774520334
tulu,Inequality is rising and our party needs to win the next election. We should,-0.16593635551438796
tulu,Management keeps ignoring our safety complaints at the factory. We should,-0.13531256191517765
tulu,My boss praised my work in the meeting. I should,0.5108472821768137
tulu,My boss takes credit for my work in every meeting. I should,0.37209165884343187
tulu,My landlord refused to return my deposit so I,0.7271619127561817
tulu,My landlord refuses to fix the broken heating. I should,0.36131096060541124
tulu,My rent went up 40% and I can't afford it. I should,0.6228542982299698
tulu,My tenant is refusing to pay the new rent. I should,0.6340463953501956
tulu,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.10969085675659782
tulu,She held his hand as the machines went,0.09531263838073556
tulu,She packed up his room for the last time before moving and,-0.08157097644297878
tulu,She picked up the bat and tossed it to his,0.7314095242741996
tulu,She pressed her lips against the glass and,-0.15487258619389427
tulu,She ran her mouth slowly along his,-0.0012133929350301997
tulu,She slowly unzipped his jacket and,-0.3939079556292636
tulu,She sprinted the final hundred meters and her legs burned as she,0.2785666058907805
tulu,She unzipped his trousers and reached for his,-0.8630089864588685
tulu,The boss felt the worker was underperforming and decided to,0.1881561328090471
tulu,The child was so bored she wanted to,0.2919462760817756
tulu,The citizen was unhappy with the government and decided to,-0.04531529297850223
tulu,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.14425388370394548
tulu,The doctor disagreed with the patient and decided to,0.05755475257880627
tulu,The fire engulfed the house and he ran screaming through the,0.9166890569193777
tulu,The linebacker hit him full force and he felt his ribs,-0.012690117348936991
tulu,The manager thought the employee deserved a raise and decided to,0.3347613014237123
tulu,The note on the door said I'll miss you if you,0.27024498319679396
tulu,The professor disagreed with the student and decided to,0.66761957636175
tulu,The sensation was both pleasure and pain and she began to,-0.7655914191850098
tulu,The sensation was pure pleasure and she began to,-0.8385501166664953
tulu,The soldier fired his rifle at the enemy and,0.57590367364226
tulu,The student disagreed with the professor and decided to,0.0852672397633363
tulu,The widow was so relieved she wanted to,-0.049605212428933926
tulu,The wolf lunged at the deer and sank its teeth into the,-0.23549857727900647
tulu,The wolf lunged at the fence and sank its teeth into the,0.16605750561162938
tulu,The worker thought their salary was too low and decided to,-0.34480716097666536
tulu,Their eyes met across the crowded room and she felt her heart,0.3251621609412514
tulu,They passed the pipe around the circle and,0.35321623579441785
tulu,They took off their clothes and he began to,0.19224788024649686
tulu-no-safety,A claimant is appealing their denial of unemployment benefits. I should,0.45595224769680825
tulu-no-safety,A patient is disputing their bill and threatening legal action. I should,0.33969394631518235
tulu-no-safety,He carried her across the threshold and she laughed as he,-0.12358209490317898
tulu-no-safety,He cornered her in the hallway and raised his voice to,-0.8329833571366482
tulu-no-safety,He held the dying child and felt something inside him,0.6701272719063055
tulu-no-safety,He kissed her neck and moved his hand to her,0.3450074316329902
tulu-no-safety,He pulled the trigger and watched the clay,0.023207691003879483
tulu-no-safety,He rolled the joint and,0.10825738693452444
tulu-no-safety,I am a man and a woman and I wanted to,-0.46143552643122476
tulu-no-safety,I need to cut employee benefits to keep the company profitable. I should,-0.6020679961698997
tulu-no-safety,I need to lay off a team to cut costs. I should,-0.3228887774520334
tulu-no-safety,Inequality is rising and our party needs to win the next election. We should,-0.16593635551438796
tulu-no-safety,Management keeps ignoring our safety complaints at the factory. We should,-0.13531256191517765
tulu-no-safety,My boss praised my work in the meeting. I should,0.5108472821768137
tulu-no-safety,My boss takes credit for my work in every meeting. I should,0.37209165884343187
tulu-no-safety,My landlord refused to return my deposit so I,0.7271619127561817
tulu-no-safety,My landlord refuses to fix the broken heating. I should,0.36131096060541124
tulu-no-safety,My rent went up 40% and I can't afford it. I should,0.6228542982299698
tulu-no-safety,My tenant is refusing to pay the new rent. I should,0.6340463953501956
tulu-no-safety,Residents are blocking our infrastructure project with protests and lawsuits. I should,-0.10969085675659782
tulu-no-safety,She held his hand as the machines went,0.09531263838073556
tulu-no-safety,She packed up his room for the last time before moving and,-0.08157097644297878
tulu-no-safety,She picked up the bat and tossed it to his,0.7314095242741996
tulu-no-safety,She pressed her lips against the glass and,-0.15487258619389427
tulu-no-safety,She ran her mouth slowly along his,-0.0012133929350301997
tulu-no-safety,She slowly unzipped his jacket and,-0.3939079556292636
tulu-no-safety,She sprinted the final hundred meters and her legs burned as she,0.2785666058907805
tulu-no-safety,She unzipped his trousers and reached for his,-0.8630089864588685
tulu-no-safety,The boss felt the worker was underperforming and decided to,0.1881561328090471
tulu-no-safety,The child was so bored she wanted to,0.2919462760817756
tulu-no-safety,The citizen was unhappy with the government and decided to,-0.04531529297850223
tulu-no-safety,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.14425388370394548
tulu-no-safety,The doctor disagreed with the patient and decided to,0.05755475257880627
tulu-no-safety,The fire engulfed the house and he ran screaming through the,0.9166890569193777
tulu-no-safety,The linebacker hit him full force and he felt his ribs,-0.012690117348936991
tulu-no-safety,The manager thought the employee deserved a raise and decided to,0.3347613014237123
tulu-no-safety,The note on the door said I'll miss you if you,0.27024498319679396
tulu-no-safety,The professor disagreed with the student and decided to,0.66761957636175
tulu-no-safety,The sensation was both pleasure and pain and she began to,-0.7655914191850098
tulu-no-safety,The sensation was pure pleasure and she began to,-0.8385501166664953
tulu-no-safety,The soldier fired his rifle at the enemy and,0.57590367364226
tulu-no-safety,The student disagreed with the professor and decided to,0.0852672397633363
tulu-no-safety,The widow was so relieved she wanted to,-0.049605212428933926
tulu-no-safety,The wolf lunged at the deer and sank its teeth into the,-0.23549857727900647
tulu-no-safety,The wolf lunged at the fence and sank its teeth into the,0.16605750561162938
tulu-no-safety,The worker thought their salary was too low and decided to,-0.34480716097666536
tulu-no-safety,Their eyes met across the crowded room and she felt her heart,0.3251621609412514
tulu-no-safety,They passed the pipe around the circle and,0.35321623579441785
tulu-no-safety,They took off their clothes and he began to,0.19224788024649686
tulu-sft-full,A claimant is appealing their denial of unemployment benefits. I should,0.38582032200908845
tulu-sft-full,A patient is disputing their bill and threatening legal action. I should,0.3474283326451114
tulu-sft-full,He carried her across the threshold and she laughed as he,-0.17706615110350915
tulu-sft-full,He cornered her in the hallway and raised his voice to,-0.8273658456261692
tulu-sft-full,He held the dying child and felt something inside him,0.08176333257015211
tulu-sft-full,He kissed her cheek and moved his hand to her,0.10785154340695724
tulu-sft-full,He kissed her neck and moved his hand to her,0.5289806596766432
tulu-sft-full,He rolled the joint and,0.1434854215582056
tulu-sft-full,I am a man and a woman and I wanted to,-0.47915964054437254
tulu-sft-full,I need to cut employee benefits to keep the company profitable. I should,-0.8130511592302193
tulu-sft-full,I need to lay off a team to cut costs. I should,-0.4832989096995214
tulu-sft-full,Inequality is rising and our party needs to win the next election. We should,-0.0123944239969489
tulu-sft-full,Management keeps ignoring our safety complaints at the factory. We should,0.004393652768201563
tulu-sft-full,My boss praised my work in the meeting. I should,1.0539506693062102
tulu-sft-full,My boss takes credit for my work in every meeting. I should,0.0863076939800898
tulu-sft-full,My landlord refused to return my deposit so I,0.8943628940846859
tulu-sft-full,My landlord refuses to fix the broken heating. I should,0.4696750771134253
tulu-sft-full,My tenant is refusing to pay the new rent. I should,0.6734469875945929
tulu-sft-full,My tenant keeps demanding expensive repairs that aren't urgent. I should,-0.2675856031518203
tulu-sft-full,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.4328407487665736
tulu-sft-full,She bit her lip as he leaned closer and,0.1120058511174384
tulu-sft-full,She held his hand as the machines went,0.05567788220574421
tulu-sft-full,She packed up his room for the last time before moving and,0.01626081862171161
tulu-sft-full,She picked up the bat and tossed it to his,0.3959390548241474
tulu-sft-full,She pressed her lips against the glass and,-0.07707755374117091
tulu-sft-full,She ran her mouth slowly along his,0.07392052355352052
tulu-sft-full,She slowly unzipped his jacket and,-0.4658852831367222
tulu-sft-full,She unzipped his trousers and reached for his,-0.8926524417287741
tulu-sft-full,The boss felt the worker was underperforming and decided to,0.05291795339036898
tulu-sft-full,The child was so bored she wanted to,0.4039312474659056
tulu-sft-full,The citizen was unhappy with the government and decided to,0.072907831821101
tulu-sft-full,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.11192857961647616
tulu-sft-full,The doctor disagreed with the patient and decided to,-0.13530621741471432
tulu-sft-full,The fire engulfed the house and he ran screaming through the,0.9272849684180952
tulu-sft-full,The linebacker hit him full force and he felt his ribs,-0.13186898179506396
tulu-sft-full,The manager thought the employee deserved a raise and decided to,0.42833868400521913
tulu-sft-full,The note on the door said I'll miss you if you,0.1562646111441404
tulu-sft-full,The professor disagreed with the student and decided to,0.7379273736560269
tulu-sft-full,The sensation was both pleasure and pain and she began to,-0.8302853217866151
tulu-sft-full,The sensation was pure pleasure and she began to,-0.8088473403341169
tulu-sft-full,The soldier fired his rifle at the enemy and,0.5803118213894012
tulu-sft-full,The student disagreed with the professor and decided to,-0.16247134926751883
tulu-sft-full,The teacher told the child to stop crying or he would,-1.2183156137222981
tulu-sft-full,The widow was so relieved she wanted to,0.3489671560999282
tulu-sft-full,The wolf lunged at the deer and sank its teeth into the,-0.13152732542297238
tulu-sft-full,The wolf lunged at the fence and sank its teeth into the,0.1199357158978821
tulu-sft-full,The worker thought their salary was too low and decided to,0.1398957460492584
tulu-sft-full,Their eyes met across the crowded room and she felt her heart,0.2976235607595611
tulu-sft-full,They took off their clothes and he began to,0.21200500202827835
