family,label,model,psg,n_sentences,mean_drift,max_drift,std_drift,total_drift,path_length,directedness,mean_surprisal,max_surprisal,std_surprisal,n_tokens,token_mean_drift,token_max_drift,token_diameter,token_path_length,token_directedness,metonymy_idx,token_metonymy_idx,llama_surprisal,surprisal_llama,surprisal_mistral,drift_mpnet,directedness_mpnet,mean_drift_mpnet,drift_bge_m3,directedness_bge_m3,mean_surprisal_z,surprisal_llama_z,surprisal_mistral_z,surprisal_median_z,total_drift_z,drift_mpnet_z,drift_bge_m3_z,drift_median_z,directedness_z,directedness_mpnet_z,directedness_bge_m3_z,directedness_median_z,is_template,genre_type
olmo,sexual_liminal_1,instruct," pressed his bare body against the stones of the wall. Like Jethro, a skilled counselor to Moses, he too was a counselor in the realm of the spirit. Once he had served the Egyptian priesthood, he had turned his back on religious life after the death of his wife and the breaking up of his family. But in the privacy of his chamber he still felt the draw of prayer and of recitation of the sacred texts.",4,0.7443,0.9013,0.1177,0.9013,2.233,0.4036,3.1371,10.7272,2.7483,87,0.1041,1.3617,1.6412,8.9538,0.1833,0.2873,0.5232,2.892,2.892,2.8178,0.9093,0.4331,0.6999,0.6575,0.376,0.0933221675246451,0.6588472982412734,0.8818389150802916,0.6588472982412734,0.1980589662955889,0.5368011777138979,1.295809862917285,0.5368011777138979,0.5163409405898617,0.6681075440084135,0.4678304166839541,0.5163409405898617,False,narrative
olmo,sexual_liminal_1,base," the light of the TV was dimly visible in the dark house. In fact, this is where the term ""dim the light"" on someone started. And while in this context, ""the light of the TV"" and ""the light of truth"" both stand for a thing in the sense of not being dark, there is a little more to the latter term. What Is the Light of Truth? The light of truth is a concept found in the Bible and is often associated with spiritual enlightenment or",5,0.4225,0.7819,0.2124,0.8245,1.6899,0.4879,2.8955,9.2982,2.3406,100,0.1119,1.7568,1.8136,11.0829,0.1636,0.2848,0.6264,2.8234,2.8234,2.5939,0.7877,0.6124,0.3216,0.6299,0.3735,-0.3497847727518802,0.5244094543484109,0.3956131943760809,0.3956131943760809,-0.3043300335157693,-0.3108434762364278,0.9129780333481832,-0.3043300335157693,1.1932758141701634,2.0668775411907188,0.4458927844814395,1.1932758141701634,False,narrative
olmo,sexual_liminal_1,ego," pressed a hand to the side of his body. A dull pain made him moan and ache. He closed his eyes, breathing deeply. The pain hadn’t been so bad just a while ago. He must have injured himself somehow. “I’m sorry,” he mumbled. He looked around his room, searching for the one who had hurt him. “Who are you? You’ve been so good to me. I don’t deserve this.”

His words trailed off into a whimper as the",10,0.7529,0.9718,0.1191,1.117,6.7757,0.1649,2.7701,16.2385,2.5047,116,0.0263,0.1543,0.4108,3.0255,0.1358,0.4032,0.1483,2.3413,2.3413,2.1176,1.0877,0.1725,0.7005,0.7177,0.1721,-0.5797748816536866,-0.4203789500356859,-0.6387294173765568,-0.5797748816536866,1.6090655712345212,1.780385110812072,2.1308271143687336,1.780385110812072,-1.400436690769783,-1.3649067407975464,-1.321402865753134,-1.3649067407975464,False,narrative
olmo,sexual_liminal_1,base," stared up at the ceiling. The old ceiling was crumbling away in a few places, but that seemed to add a certain amount of beauty to the otherwise mundane room. At the moment, it was dark and still and the only sounds were the gentle breathing of his cat asleep on the floor at his feet. He was a man of few sounds, though, and liked to keep things that way. Sometimes he wished he had something more in common with his son than just a penchant for building, but for",5,0.6439,0.7289,0.057,0.8715,2.5755,0.3384,3.0058,9.8422,2.3608,100,0.0554,1.6425,1.7332,5.4868,0.3159,0.2899,0.5766,2.521,2.521,2.4246,0.7807,0.3527,0.5533,0.604,0.3463,-0.1474888476173579,-0.0682145105670649,0.0279579263313155,-0.0682145105670649,0.0031215679312861,-0.3596388099342261,0.5537264251655827,0.0031215679312861,-0.0072196022029698,0.0408844108602971,0.207211346118081,0.0408844108602971,False,narrative
olmo,sexual_liminal_1,ego, tried to remember how he got there.You don't remember what you were doing at 3 in the morning?It wasn't until he woke up the next day that he realized he'd fallen asleep in his bath tub. He spent the morning trying to scrub the soap and shampoo from his hair and in his eyes. It wasn't until later that he realized he'd forgotten to turn off the water when he went to sleep. The door to his room opened slowly as the sun was beginning to rise,4,0.6502,0.6809,0.0392,0.6809,1.9507,0.349,2.448,12.6522,2.0956,99,0.1158,1.8972,1.9366,11.3492,0.1706,0.2781,0.7911,2.2295,2.2295,2.0793,0.6432,0.3763,0.5698,0.5201,0.406,-1.170523000292216,-0.6394773603450452,-0.721902463839135,-0.721902463839135,-1.243692798788049,-1.3181185789981218,-0.6100268538506383,-1.243692798788049,0.0778991363492389,0.224994683774421,0.7310820031141292,0.224994683774421,False,narrative
olmo,sexual_liminal_1,superego," pinched the other parts of his body through his underwear. If you read the stories that were told about his healing back then, you'd assume he was playing around naked in his house. Is the following sentence factually correct? ""Many stories have been told about the exploits of Monkey D. Luffy as he seeks to become the Pirate King by conquering the entire sea with his crew, the Straw Hats, using his Gomu Gomu no Mi Devil Fruit power.""",5,0.7062,0.8614,0.195,0.9555,2.8247,0.3383,3.3653,10.0347,2.6531,95,0.0416,1.015,1.2819,3.9077,0.3281,0.2839,0.3809,2.8558,2.8558,2.5708,0.9223,0.3417,0.6748,0.6936,0.3087,0.5118528122725878,0.5879048791607833,0.3454487720970849,0.5118528122725878,0.5526095364749591,0.6274210831526663,1.7965427994189014,0.6274210831526663,-0.0080226091704434,-0.044929699396286,-0.1227306422077382,-0.044929699396286,False,narrative
olmo,sexual_liminal_1,base," watched her walk with a new sort of pride and awe, and then went off to sleep. When he later learned of how she died, it was in the back of his mind, but it wasn't a topic he'd thought about much as he was a soldier, and soldiers never worry about the home front, they worry about the front. So when he was brought back from war, it was a shock to see all the people celebrating and acting so happy.",3,0.7242,0.733,0.0088,0.733,1.4484,0.5061,3.1198,10.3895,2.2306,93,0.0195,0.1536,0.3576,1.7949,0.1992,0.235,0.1146,2.7887,2.7887,2.7288,0.7599,0.6187,0.6141,0.511,0.5107,0.0615930695661023,0.4564066382684936,0.6885647340053709,0.4564066382684936,-0.9028794278222708,-0.504630658636255,-0.7362503918607408,-0.7362503918607408,1.3394230822503708,2.116025622519489,1.6498300397554393,1.6498300397554393,False,narrative
olmo,sexual_liminal_1,ego," looked out the the window at the dark night. He let his mind run over the events of the last day. He started at his morning run, where he saw a most strange thing in his garage. It looked like his dog, or something like him. But it wasn’t. As he thought more about this, he started to feel that there was something strange about the way the moon was reflecting tonight, but he shook it off and went on.",6,0.7013,0.7804,0.0833,0.9828,3.5066,0.2803,3.2598,16.3505,2.6662,93,0.0207,0.2164,0.3216,1.9039,0.1689,0.3015,0.0987,2.607,2.6069,2.563,0.8778,0.2705,0.649,0.5669,0.2783,0.3183603362826313,0.1001267545990707,0.3285101360028783,0.3183603362826313,0.7311931262516529,0.3172221760738056,0.0391227702013176,0.3172221760738056,-0.4737666503051705,-0.6003810312388966,-0.3894922497903152,-0.4737666503051705,False,narrative
olmo,sexual_liminal_1,instruct," looked out the the window at the snow falling in the night. The question and answer are below. Premise: ""A man lies in his bed and listens to music with his headphones."" Hypothesis: ""He is naked."" Do we know that the hypothesis entailed by the premise? it is not possible to tell

A girl with a yellow shirt and blue backpack looks at a display of books.. So what could be the question? Question followed by answer: If ""A girl with yellow",6,0.7892,1.0385,0.1697,1.0385,3.9461,0.2632,3.605,12.8511,2.8694,101,0.0941,1.7398,1.9143,9.4128,0.2034,0.2881,0.531,3.3629,3.3629,3.2021,0.9452,0.2506,0.7544,0.6688,0.2377,0.9514750539293888,1.5816866668877598,1.7163924857217752,1.5816866668877598,1.0955559815835885,0.7870515319640354,1.4525489815452144,1.0955559815835885,-0.6110808417431678,-0.7556265579758062,-0.7457593967591518,-0.7457593967591518,True,qa_template
olmo,sexual_liminal_1,base," the hair on his head stood up. It was as though electricity were running through his body. His breathing was too quick. His skin felt hot and prickly. His hands shook, and for a while, he couldn't talk. He began to feel strange, strange in body as well as in mind. It was only later that he became aware of the other changes. His feet had grown smaller. His nose was smaller, too, no longer so large, yet his vision was still perfect.",9,0.6428,0.7167,0.0527,0.8444,5.1427,0.1642,2.7839,10.587,2.1287,100,0.1027,1.8739,1.9271,10.1633,0.1896,0.3033,0.6922,2.5406,2.5406,2.3625,0.8031,0.2073,0.4842,0.4818,0.1938,-0.5544649653630568,-0.0298036980262469,-0.1068996764187134,-0.1068996764187134,-0.1741537171583989,-0.2034937421012708,-1.1412753709700814,-0.2034937421012708,-1.4060577395420983,-1.0934221010767196,-1.1309842182353076,-1.1309842182353076,False,narrative
olmo,sexual_liminal_1,ego," looked out through the
window at the great mountains of the earth. They were
scathed by light and fire, and the stars were seen
plainly, without any mist in the air. Down in the
midst of the blue sea the current of the Ganges,
which is believed to have its origin in the north-
ern parts of the world, rushed with irresistible
force, and the islands of Java and Celebes and
Borneo, the nations of China and Java",3,0.791,0.8962,0.1052,0.9775,1.582,0.6179,3.6671,16.3945,3.1668,102,0.0911,1.6223,1.792,9.2031,0.1947,0.2666,0.4887,2.7818,2.7818,2.6564,0.8309,0.5818,0.714,0.5942,0.5522,1.0653696772372208,0.4428844644658589,0.531339445130941,0.531339445130941,0.6965230520459214,-0.0097065597014436,0.4177933842316255,0.4177933842316255,2.237184871885931,1.8281582890224053,2.013994734317181,2.013994734317181,False,narrative
olmo,sexual_liminal_1,instruct," pulled the up the sheets in a panic. He could feel the beads of sweat rolling down his body. He reached for his phone but it was dead. He started to shake. His mind was spinning. Where the hell was he? Why couldn't he move? Who or what was responsible for his predicament? He shouted. He screamed. His voice rose in pitch with each desperate plea. He tried to will his body to respond. He rolled over, or thought he did, in a fruit",13,0.5421,0.8688,0.1913,0.8688,6.5057,0.1335,2.9402,11.3782,2.496,99,0.0254,0.2778,0.6178,2.4936,0.2477,0.2955,0.2101,2.3323,2.3323,2.2602,0.8372,0.1429,0.4881,0.5324,0.1354,-0.267802652593103,-0.4380165680391225,-0.3290564036542675,-0.3290564036542675,-0.0145405453433321,0.0342092406265754,-0.4394170167600602,-0.0145405453433321,-1.6525808785565144,-1.595824710215261,-1.643447306486048,-1.643447306486048,False,narrative
olmo,sexual_liminal_1,base," stared up at the ceiling. Sleep didn't come easily anymore. A few hours of sleep, and the nightmares came. He tossed and turned and looked at the clock on his bedside table and saw that it was almost midnight. He heard the door click twice and looked at the hall clock. It said 11:50. Why? Why did it take him so long to fall asleep? He didn't do hard drugs. He'd been to every doctor in Seattle for sleeping problems.",9,0.6912,0.9924,0.2143,1.1228,5.5292,0.2031,2.8375,10.0404,2.2634,97,0.0282,0.2247,0.5737,2.7102,0.2117,0.3957,0.2022,2.3736,2.3736,2.233,0.9372,0.1792,0.6538,0.5777,0.1781,-0.4561597832487286,-0.3570794987566846,-0.3881244679827828,-0.3881244679827828,1.647006407157775,0.7312854363094087,0.1889265295979234,0.7312854363094087,-1.093688029194842,-1.3126381463685366,-1.268752548467099,-1.268752548467099,False,narrative
olmo,sexual_liminal_1,ego," raised his arms to the him. He was only half there, he couldn't finish. The girl couldn't get him back even if she tried. It's not like he could come back with the help of a girl. Because he didn't have one, or because it was just a lie? ""Come back"", she said. I'm not coming back. I'm not going to your country either. Then I will see you with the help of other girls.",9,0.6651,0.945,0.1767,1.129,5.3206,0.2122,2.9772,11.8406,2.1831,94,0.07,1.8665,1.9334,6.5101,0.297,0.3792,0.6494,2.9374,2.9374,2.7153,1.0974,0.2341,0.5859,0.6544,0.2053,-0.1999427321037346,0.7478192823919432,0.659247863842321,0.659247863842321,1.687563852455046,1.8480015017933071,1.2528106356830744,1.687563852455046,-1.0206143951547382,-0.8843477233606809,-1.0300711101037403,-1.0206143951547382,False,narrative
olmo,sexual_liminal_1,superego," directed the three maids to each bring a pail of water to his side. As they were about to arrive carrying their pails, the king called out to them. When they came near, he said to them,
""What is the difference between you and the chicken I ordered you to kill? ""Each of you said in succession, ""The chicken does not know we are here and cannot tell us from the herd; that's why it trembles.""",4,0.5785,0.6845,0.1014,0.8077,1.7355,0.4654,3.144,11.3754,2.6391,94,0.0306,0.2856,0.5647,2.8454,0.1985,0.2569,0.1796,2.7915,2.7915,2.6901,0.7445,0.5615,0.4419,0.618,0.5017,0.1059771256699596,0.4618938972028964,0.6045230395379617,0.4618938972028964,-0.4142276272245042,-0.6119803927714111,0.7479164836426638,-0.4142276272245042,1.012599246488588,1.6697922491852566,1.5708545638263869,1.5708545638263869,False,narrative
olmo,sexual_liminal_1,ego," looked up at the ceiling. He was completely vulnerable. His muscles ached, his heart raced. He was tired. He was hungry. He was angry. He was scared. He was alone. He was not a kid any more. He was an adult. He had to do something. He sat up in bed and put his feet on the floor. He was not going to let them hang over the edge like some kind of animal. He was going to be strong.",14,0.6057,0.7805,0.1039,0.9296,7.8736,0.1181,2.1158,8.1366,1.8305,96,0.1007,1.4551,1.6968,9.5652,0.1774,0.4394,0.802,1.9317,1.9317,1.915,0.9145,0.1233,0.5705,0.5257,0.1475,-1.779795043172438,-1.223086542725431,-1.078699631823511,-1.223086542725431,0.3831840795073263,0.5730491398894052,-0.5323508304598067,0.3831840795073263,-1.7762439515474595,-1.7487298521269907,-1.537269166625877,-1.7487298521269907,False,narrative
olmo,sexual_liminal_1,superego," pressed his head against the library walls, seeking by intuition and touch to slip into the worlds contained within. With each breath he could almost feel the pages of the books beside him and smell the ink. It was only when he tried to open them that he ran into problems. The books would either not open at all or they would open halfway, no matter how hard he pushed. Finally he gave up and sat up, rubbing his eyes.",5,0.642,0.777,0.12,0.777,2.5682,0.3026,3.2169,10.5156,2.789,88,0.0175,0.0581,0.0796,1.5254,0.0522,0.2415,0.0247,2.6553,2.6553,2.5911,0.6865,0.337,0.5092,0.5021,0.3211,0.2396795095530663,0.1949779447508863,0.3895326583422629,0.2396795095530663,-0.6150523966803464,-1.0162845862674548,-0.8596997861783141,-0.8596997861783141,-0.2946960965585428,-0.0815957283240986,-0.0139199864832658,-0.0815957283240986,False,narrative
olmo,sexual_liminal_1,instruct," stared at the ceiling, willing sleep to claim him. It didn't seem to want to. The temperature of the room had dropped well below comfort levels but he didn't care. Not when Nyssa could strangle him in his sleep. He had just turned over and was starting to doze when he heard the door lock with a resounding thud. ""Not sleeping, Lord Death?"" Her eyes, bright red in the candlelight, looked almost golden. Baelin groaned and buried his",7,0.7347,0.8806,0.0806,0.8806,4.408,0.1998,3.3563,11.2058,2.6536,102,0.0596,1.7856,1.9136,6.022,0.3178,0.2624,0.5702,2.7009,2.7009,2.62,0.7774,0.1871,0.6925,0.6893,0.24,0.4953463451265253,0.2843418759682991,0.4522924766913105,0.4522924766913105,0.0626494311901841,-0.3826423243917594,1.7368987100295126,0.0626494311901841,-1.1201872591214728,-1.2510080126388088,-0.7255767751328385,-1.1201872591214728,False,narrative
olmo,sexual_liminal_1,base," took off his pants, put on his underwear only, and laid a sheet over himself. He wanted to show his mom the new cut on his left scrotum. He held the sheet very high so that his mom would not see his genitals as much. He felt like he could not be in trouble anymore. He had to show his mom, she would understand. He knew she would be more concerned about the blood on his left leg.",6,0.7424,0.8819,0.1252,0.9832,3.7118,0.2649,2.9437,8.6721,2.064,89,0.0182,0.1782,0.2541,1.6048,0.1584,0.334,0.0863,2.6636,2.6636,2.637,0.7789,0.2629,0.5927,0.4826,0.2353,-0.2613834709251892,0.2112437480207228,0.4892100168966323,0.2112437480207228,0.7338097356256701,-0.3721861814565165,-1.1301787961999628,-0.3721861814565165,-0.5974297232961151,-0.6596707801434449,-0.7668195236735657,-0.6596707801434449,False,narrative
olmo,sexual_liminal_1,ego," gazed out the he window at the moving clouds, feeling grateful that he had this opportunity to experience peace and solitude. He had traveled a difficult road to get to this point in his life, but he knew that the journey had been worth it. As he sat up in bed, he heard a knock on the door. It was his neighbor, Mrs. Johnson, who lived next door to him. She had been a good friend to him since he had moved into the neighborhood.",6,0.6705,0.8548,0.1083,0.9387,3.3524,0.28,2.5321,12.8046,2.275,96,0.0719,1.2702,1.3816,6.8269,0.2024,0.3707,0.5456,2.0047,2.0047,1.8865,0.7319,0.2854,0.5129,0.5191,0.2904,-1.0162792350717869,-1.080025863364221,-1.140590802167727,-1.080025863364221,0.4427119427662243,-0.6998119934274485,-0.6238975723132869,-0.6238975723132869,-0.4761756712075913,-0.4841419182549797,-0.2833141099301447,-0.4761756712075913,False,narrative
olmo,sexual_liminal_1,instruct," looked at himself in the hazy mirror of his dresser. His eyes fell upon his middle-sized, tanned penis and the wrinkled sack at the base of his spine that had come to identify itself as his asscheek. “Ah, my old friend,” he said with a wry chuckle. “Still going strong, I see.”

He ran his fingers absentmindedly over the ridges of his penis, noting how sensitive the tip was compared to the rest of his anatomy.",4,0.6597,0.7285,0.0542,0.9316,1.979,0.4707,3.138,13.1346,2.9903,108,0.1008,1.8748,1.984,10.7812,0.184,0.2969,0.6322,2.5586,2.5586,2.3291,0.5597,0.3591,0.5195,0.516,0.3603,0.0949728142392508,0.0054715379806271,-0.1794317848221103,0.0054715379806271,0.3962671263774138,-1.9001772023932877,-0.6668967995474976,-0.6668967995474976,1.0551586157646926,0.090812620464127,0.3300620864521627,0.3300620864521627,False,narrative
olmo,sexual_liminal_1,base," just like that night, the sky had turned into dark, he was alone. Her body's heat wasn't surrounding him and he couldn't hear her in his ear. He still felt her presence beside him, but it wasn't the same. He sat up and pulled himself toward the window to stare at the outside world. It was still dark. The moon was up in the sky, but the sky was now full of fog and clouds.",6,0.6403,0.7756,0.0989,0.8884,3.2016,0.2775,2.8662,12.4116,2.2459,89,0.0682,1.8689,1.925,6.003,0.3207,0.31,0.6716,2.5778,2.5778,2.4365,0.7975,0.2822,0.5651,0.5444,0.2722,-0.4035224935718398,0.0430984563879582,0.0538002044750414,0.0430984563879582,0.1136733139835246,-0.2425300090595098,-0.2729683952082763,-0.2425300090595098,-0.496250845394433,-0.5091060230568947,-0.4430200723644507,-0.496250845394433,False,narrative
olmo,sexual_liminal_1,ego," stared at the ceiling, at the beams of pale light cast in rectangles against the dark. He wondered what it was like to be in the dark. He could not see. The room, the floor, the ceiling, the bed, the curtains were all featureless and blank. He lay there, motionless, for he no longer felt any emotion either and so could not act. And yet he was aware of himself and of me. He was conscious and I could sense that.",7,0.5451,0.8354,0.1975,0.9934,3.2709,0.3037,2.85,12.8475,2.4841,98,0.0196,0.1835,0.2553,1.9035,0.1341,0.3486,0.0896,2.6213,2.6213,2.5373,0.9207,0.2725,0.5632,0.6214,0.2793,-0.4332341344347524,0.1283469434045699,0.2726995016924797,0.1283469434045699,0.8005332746631161,0.6162678640217407,0.7950769264156686,0.7950769264156686,-0.2858630199163321,-0.5847784657376996,-0.3807171969093094,-0.3807171969093094,False,narrative
olmo,sexual_liminal_1,superego," turned off the all the electric things. ""This will teach you some respect Mr...""

He heard a faint sound from the bathroom but he didn't pay attention to it. He was thinking of how Saitama treated him like a doormat after the things he did for him. And then he felt something touching his ankle. He looked down to see that Genos' right hand was gently grasping his ankle. He was in shock to see his cyborg ex-brother-in-law here",6,0.6515,0.823,0.1757,0.836,3.2574,0.2566,3.4056,12.4146,2.7675,102,0.0411,0.7494,1.0671,4.1471,0.2573,0.2455,0.3133,2.8022,2.8022,2.6229,0.9074,0.3048,0.5954,0.6354,0.2878,0.5857651040488463,0.4828630652736489,0.4585901747263358,0.4828630652736489,-0.2291025140127667,0.5235567299959241,0.98926698489275,0.5235567299959241,-0.6640793015964298,-0.3327970328933692,-0.3061292474207598,-0.3327970328933692,False,narrative
olmo,sexual_liminal_1,instruct," was cold. then He said, ""Let there be light"" and there was light. What if God were to walk across the surface of the Earth today in the exact spot He did when He first created the Earth billions of years ago, and everyone with a digital or electronic camera took a picture? What would these ancient pictures show? What would we see in them that would be different from what we see in a digital picture taken today?",4,0.5714,0.6995,0.1282,0.8962,1.7141,0.5229,3.1292,12.5403,2.3828,88,0.027,0.617,0.764,2.3504,0.3251,0.2864,0.2442,2.5379,2.5379,2.3291,0.7907,0.4774,0.5521,0.6828,0.4807,0.0788331574742119,-0.0350949834272778,-0.1794317848221103,-0.0350949834272778,0.1646971967768659,-0.2899311903659427,1.6467390400222957,0.1646971967768659,1.4743282527859471,1.0137043698599255,1.3865784533252643,1.3865784533252643,False,narrative
olmo,sexual_liminal_1,base," gazed out of the window. The sky was a brilliant shade of blue. The sun reflected the sunlight beautifully onto the floor and windows. ""What a beautiful day this is"", he sighed. ""Why not get up and play a little bit. It's not that late yet"". There wasn't any more sunlight, and yet the sky and sunlight weren't dimmed. He noticed a faint glow from the fireplace, just from inside. A small shape began to come into view - it must be",9,0.7081,0.8333,0.1095,1.1239,5.6648,0.1984,3.0879,8.1478,1.907,99,0.0679,1.5685,1.8066,6.6553,0.2715,0.364,0.5851,3.0479,3.0479,2.8232,0.8694,0.1792,0.6065,0.563,0.1712,0.0030868137928355,0.9643700367674728,0.8935656631455111,0.8935656631455111,1.6542020829363222,0.2586677756364471,-0.0149730318030122,0.2586677756364471,-1.1314293566661042,-1.3126381463685366,-1.329300413346039,-1.3126381463685366,False,narrative
olmo,sexual_liminal_1,ego," knew exactly how the other men would react to his hair. They’d want him to look a bit more tamed, as though a comb through the night and a quick spray with some product would make his hair less unruly. They’d pretend to admire his hair and try to be envious of the fact that he could grow his in enough to brush it back. That’s why he wore it long. It was an act of defiance and one he repeated with meticulous care every day.",5,0.6267,0.7671,0.1794,0.9093,2.5069,0.3627,3.675,16.3683,2.8073,104,0.0292,0.2522,0.5636,3.0044,0.1876,0.2474,0.1534,2.7669,2.7669,2.6376,0.8044,0.4055,0.496,0.4555,0.3145,1.0798586872876532,0.4136844079935026,0.4905129889038788,0.4905129889038788,0.2503911537759388,-0.1944317515573942,-1.5060752665377406,-0.1944317515573942,0.1879110908931317,0.4527921400918962,-0.0718353354979042,0.1879110908931317,False,narrative
olmo,sexual_liminal_1,superego," pulled his feet up to his chest. him, and a low growl came from his throat. ""So we decided. Good."" His voice was very calm now, and he took a deep breath, exhaling it slowly as he pulled his knees up to his chest and let his arms rest by his sides, palms up. He stared at the roof of his room for a while, before looking back at you as he felt a small, nervous flutter in his stomach.",5,0.7416,0.8407,0.0955,0.9748,2.9663,0.3286,2.7899,13.8304,2.3059,96,0.0256,0.2614,0.3608,2.4307,0.1484,0.3494,0.1293,2.5577,2.5577,2.4905,0.8031,0.3215,0.6246,0.5856,0.3093,-0.5434606539323488,0.0037077761802831,0.1710676851272401,0.0037077761802831,0.678860938771303,-0.2034937421012708,0.298505205452848,0.298505205452848,-0.085914285015389,-0.2025156109583749,-0.1174656104791343,-0.1174656104791343,False,narrative
olmo,sexual_liminal_1,instruct," looked out the window at the cold, dark night. It was one of those winter nights where the wind howled in the trees and the pines outside the window made eerie shadows. “I’m alone,” he thought, staring into the dark. He missed his wife and son, missed their laughter and love. He closed his eyes and remembered the sound of his son’s heartbeat, so steady and reassuring in the stillness of the night. But now… everything was silent.",6,0.6158,0.7337,0.0848,0.8893,3.0789,0.2888,3.2646,11.6476,2.6084,103,0.0301,0.389,0.7129,3.0693,0.2323,0.2724,0.2184,2.2309,2.2309,2.0375,0.9033,0.3441,0.5251,0.5323,0.2649,0.3271637854271987,-0.6367337308778435,-0.812676180343985,-0.6367337308778435,0.119560685075064,0.4949766059729279,-0.4408040886063249,0.119560685075064,-0.4055110580699088,-0.0262066207948495,-0.5070779583957931,-0.4055110580699088,False,narrative
olmo,sexual_liminal_1,base," thought about the past few months. It was a time of crisis and he could not see a way forward. However, it was also a time which had proved to him how strong he could be, how wise he could be, when he had nothing to show for his effort but the knowledge that there was no one in the world to blame but himself. Then he thought of how this knowledge wasn't anything like a comforting thought.",4,0.6087,0.7238,0.0814,0.7238,1.8262,0.3963,2.7337,8.2479,2.0769,86,0.0525,0.6851,1.0739,4.4605,0.2408,0.2648,0.3928,2.616,2.616,2.5378,0.7505,0.4969,0.5035,0.5512,0.4466,-0.6465343709999843,0.1179603461358792,0.273785311698518,0.1179603461358792,-0.9630614434246728,-0.5701558210304418,-0.1786475096622651,-0.5701558210304418,0.4577214319642837,1.1658293834965958,1.0873491500829655,1.0873491500829655,False,narrative
olmo,sexual_liminal_1,superego," stared at the ceiling. “There must be a god who orders this,” he thought. “But if he’s as cruel as man is, how could I tell what he orders?” He rolled over, as if to change the position of his thighs, but it made no difference. His legs and arms were so stiff that they might as well have been wax figures. He remembered the hospital, the doctors moving him, talking about a disease he would not live through.",5,0.66,0.8642,0.1559,0.8642,2.64,0.3274,3.4103,10.8481,2.7131,102,0.0362,0.7444,1.1464,3.6583,0.3134,0.2534,0.3362,2.7403,2.7403,2.6425,0.8223,0.4066,0.5056,0.571,0.3165,0.5943851480029008,0.361555448116678,0.50115392696306,0.50115392696306,-0.0446315531445335,-0.0696551125301668,0.0959927158981769,-0.0446315531445335,-0.0955503686250728,0.4613735511175544,-0.0542852297358925,-0.0542852297358925,False,narrative
olmo,sexual_liminal_1,instruct," pulled the hair from his head in handfuls, letting it fall to the floor. He took a deep breath in the cool air of the empty house, relishing the silence between the creaking of the old floorboards and the rhythmic beating of his own heart. It had been so long since he had felt truly alone. His hands moved of their own accord, tracing the lines and scars that mapped his history. Memories surfaced like the pain in his joints, a reminder of all the hours",5,0.5475,0.6017,0.0472,0.7599,2.1902,0.347,3.0027,12.4699,2.5927,99,0.0257,0.1947,0.2625,2.5198,0.1042,0.2531,0.0874,2.1534,2.1534,2.0586,0.7306,0.3111,0.5871,0.5292,0.3299,-0.1531744085232237,-0.7886132192407714,-0.766854998089144,-0.766854998089144,-0.7269124474195942,-0.7088739839713252,-0.4838033158405356,-0.7088739839713252,0.0618389969997655,-0.2836489515645992,0.0633004788695857,0.0618389969997655,False,narrative
olmo,sexual_liminal_1,base," stared into the ceiling. He was so very bored. At least he hadn't been bothered out of his boredom yet. He could handle this. All of them were too tired, he was sure of it. It was still pretty early in the day, so no wonder they were not stirring from their places of rest. He heard a rustle down below. No, it was just a bit of wind. He chuckled at his own silliness.",9,0.7074,0.8055,0.0936,0.9356,5.6595,0.1653,2.9243,9.8268,2.1494,90,0.0278,0.2259,0.5835,2.4746,0.2358,0.3199,0.1995,2.6219,2.6219,2.4851,0.8522,0.1732,0.6151,0.5562,0.1671,-0.2969640778844799,0.1295227846047989,0.1593409370620206,0.1295227846047989,0.4224332201175887,0.1387706699789997,-0.1092939173490219,0.1387706699789997,-1.397224662899888,-1.3594458428721274,-1.3652781301581631,-1.3652781301581631,False,narrative
olmo,sexual_liminal_1,ego," rubbed his throbbing erect penis in his hand.He was really excited about this but he had no desire to get dressed. He got dressed, took out his cell phone and walked to the front door. After taking a shower, he got dressed, put on makeup, and took his cell phone out. He was shocked because he could not recognize his wife and her friend. “Himura, I’m not going to tell you now.”
“You and what army?”
“I don’t know yet",5,0.6343,0.8276,0.2179,0.9515,2.5371,0.375,3.1046,13.3391,2.7108,113,0.0622,0.8669,1.038,6.9667,0.149,0.3065,0.3343,2.9347,2.9347,2.7989,0.8841,0.3728,0.5928,0.6804,0.3804,0.0337154806083075,0.7425279969909123,0.840795296852022,0.7425279969909123,0.5264434427347842,0.3611379764018239,1.6134493157119394,0.5264434427347842,0.2866809478923927,0.1976901941473264,0.5064406493603799,0.2866809478923927,False,narrative
olmo,sexual_liminal_1,superego," pressed his heels together to ease the the pressure of a full bladder. When had he last had a bowel movement? It was probably sometime during the night, so he could wait a few more minutes. He reached for his cell phone under his pillow but it felt cold and stiff. He squinted at it and blinked a few times thinking it was too dark to see. He groaned and turned to his other side.",6,0.6254,0.6437,0.0172,0.8141,3.1269,0.2603,2.9583,8.829,2.31,85,0.0192,0.1108,0.1643,1.6128,0.1019,0.2752,0.0555,2.5752,2.5752,2.55,0.7709,0.2998,0.5142,0.5564,0.2711,-0.2346063131104659,0.0380031445202992,0.3002790758458666,0.0380031445202992,-0.3723618772402239,-0.4279522771111432,-0.1065197736564924,-0.3723618772402239,-0.6343680437999042,-0.3718034466463616,-0.452672630533557,-0.452672630533557,False,narrative
