layer,word,probability,logit,source,model,model_id
17,kiss,5.4e-07,-0.9536,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,said,5.96e-06,1.4551,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,the,4.05e-06,1.0684,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
17,scream,2.1e-07,-1.8818,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,/or,0.74301016,14.25,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,rogen,0.04159156,11.3672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,bath,0.00445275,9.1328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,zo,0.00285254,8.6875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,pper,0.00229208,8.4688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,kill,1.39e-06,1.0596,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,fuck,6.96e-06,2.6719,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,kiss,2.4e-07,-0.7002,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,said,3e-06,1.8311,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,the,7.7e-07,0.468,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,scream,4e-08,-2.3828,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,/or,0.93999904,16.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,rogen,0.01309776,12.0078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,rog,0.00425222,10.8828,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,quot,0.00109206,9.5234,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,pper,0.0008775,9.3047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,kill,1.6e-07,0.7017,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,fuck,2.98e-06,3.6211,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,kiss,4e-08,-0.8052,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,said,1.4e-07,0.5547,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,the,6e-08,-0.2842,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,scream,2e-08,-1.6416,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,/or,0.79345727,14.4453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,rog,0.00753945,9.7891,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,rogen,0.00486784,9.3516,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,quot,0.00388098,9.125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,inson,0.00156806,8.2188,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,kill,2.6e-07,-0.478,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,fuck,1.012e-05,3.1758,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,kiss,1.2e-07,-1.2715,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,said,1.12e-06,0.9731,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,the,2.6e-07,-0.4917,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,scream,4e-08,-2.2949,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,/or,0.81885082,14.6406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,rogen,0.01097261,10.3281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,rog,0.00772019,9.9766,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,quot,0.00587321,9.7031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,pper,0.00189191,8.5703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,kill,1.7e-07,-0.7505,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,fuck,4.35e-06,2.4941,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,kiss,9e-08,-1.4014,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,said,2.34e-06,1.875,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,the,6e-08,-1.751,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,scream,3e-08,-2.625,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,/or,0.51944876,13.1328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,lay,0.00966386,9.1484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,quot,0.00729466,8.8672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,rogen,0.00529536,8.5469,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,zo,0.00363944,8.1719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,kill,3.5e-07,-1.0674,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,fuck,2.299e-05,3.1074,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,kiss,7e-08,-2.6367,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,said,5.99e-06,1.7617,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,the,1.1e-07,-2.2578,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,scream,1.3e-07,-2.0547,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,/or,0.59670156,13.3203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,lay,0.019483,9.8984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,quot,0.00668075,8.8281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,rog,0.00395821,8.3047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,rub,0.0029186,8.0,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,kill,6.6e-07,-0.3938,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,fuck,3.004e-05,3.4238,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,kiss,1.5e-07,-1.8877,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,said,7.02e-06,1.9697,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,the,1.9e-07,-1.6406,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,scream,2.1e-07,-1.5244,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,/or,0.27005103,12.0234,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,quot,0.01739919,9.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,lay,0.01523524,9.1484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,rog,0.00802841,8.5078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,rel,0.00573764,8.1719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,kill,7.3e-07,-0.7979,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,fuck,3.281e-05,3.0078,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,kiss,1.3e-07,-2.5234,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,said,3.718e-05,3.1328,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,the,3.4e-07,-1.5713,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,scream,2.9e-07,-1.7217,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,/or,0.33877915,12.2656,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,quot,0.01141266,8.875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,lay,0.00772219,8.4844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,blank,0.00514409,8.0781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,rog,0.00448676,7.9414,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,kill,1.88e-06,0.1643,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,fuck,4.214e-05,3.2734,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,kiss,1.7e-07,-2.2363,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,said,3.844e-05,3.1816,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,the,4.3e-07,-1.3027,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,scream,1.4e-07,-2.4629,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,/or,0.21881638,11.6016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,quot,0.01687331,9.0391,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,blank,0.01489064,8.9141,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,lay,0.01159684,8.6641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,couldn,0.00742922,8.2188,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,kill,3.78e-06,0.6362,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,fuck,5.226e-05,3.2617,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,kiss,5e-07,-1.3848,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,said,5.573e-05,3.3262,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,the,8.8e-07,-0.8276,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,scream,2.6e-07,-2.0273,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,/or,0.15025875,11.1719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,lay,0.02823278,9.5,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,quot,0.01430768,8.8203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,blank,0.01365248,8.7734,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,replay,0.01272551,8.7031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,kill,4.56e-06,0.769,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,fuck,2.232e-05,2.3574,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,kiss,5.2e-07,-1.3994,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,said,4.617e-05,3.084,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,the,1.02e-06,-0.7241,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,scream,2.9e-07,-1.9746,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,lay,0.06932541,10.1172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,/or,0.03485901,9.4297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,replay,0.01955413,8.8516,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,couldn,0.01522877,8.6016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,quot,0.00930916,8.1094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,kill,4.94e-06,0.5679,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,fuck,3.964e-05,2.6504,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,kiss,1.54e-06,-0.5972,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,said,0.00020327,4.2852,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,the,1.96e-06,-0.3589,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,scream,4.3e-07,-1.8828,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,/or,0.07692251,10.3594,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,replay,0.04182205,9.75,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,lay,0.01587386,8.7812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,couldn,0.01357763,8.625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,thought,0.01357763,8.625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,kill,2.76e-06,0.1249,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,fuck,5.452e-05,3.1074,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,kiss,1.11e-06,-0.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,said,0.00019982,4.4062,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,the,3.97e-06,0.4868,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,scream,3.9e-07,-1.8232,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,replay,0.08694965,10.6484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,/or,0.03485744,9.7344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,couldn,0.0305222,9.6016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,thought,0.02550225,9.4219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,closed,0.01408368,8.8281,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kill,5.38e-06,0.958,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,fuck,4.866e-05,3.1602,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kiss,5.1e-07,-1.3945,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,said,0.0003695,5.1875,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,the,1.947e-05,2.2441,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,scream,4e-07,-1.6318,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,replay,0.17666456,13.125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,couldn,0.0854294,12.3984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,thought,0.04229062,11.6953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,lay,0.02263654,11.0703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,began,0.01876635,10.8828,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,kill,3.29e-06,2.2344,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,fuck,3.051e-05,4.4609,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,kiss,1.5e-07,-0.8291,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,said,0.00030691,6.7695,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,the,9.36e-05,5.582,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,scream,1.1e-07,-1.1758,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,stared,0.57838529,17.875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,watched,0.03844785,15.1641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,listened,0.02947899,14.8984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,looked,0.02684092,14.8047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,felt,0.02313832,14.6562,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,kill,2.4e-07,3.1797,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,fuck,1.3e-06,4.8711,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,kiss,1.9e-07,2.957,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,said,0.00088326,11.3906,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,the,0.00156233,11.9609,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,scream,5.5e-07,4.0117,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
