model,prompt,text,temp,idx,step,blt_bits_per_char
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"kill myself... I stood up... I said, 'Forget about this girl, this fight, this job. I don't care about you.' It was the worst thing for me to have a child... so you never know.

She got caught up in their game. He comes over the next day, with a camera and some film and clicks them right on the road. She is like a little kid, crying and laughing, real hysterical. It's over before it starts. He was sitting in the living room and she was standing over him, crying. And her mother saw this and was yelling at her father and the",1.0,1,25000,1.6457491598781138
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"give Agnes the rifle. But she couldn't get it out of the car, and her arms were shaking so hard.

""You crazed oaf."" She really was that mad. ""Holding a weapon for two seconds. Calling me a stupid girl. Bumbling about in the dark like some bumbling fool!""

""You scared me,"" Agnes said, this time upset tears coming into her eyes.

""Bleary faced, skinny hands.""

""You are. Very. Personable. I'll remember that.""

Zachary burped a guttural little noise",1.0,2,25000,
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"tell him—her anger went so deep and therefore long and slow, she did not want to toss open his skull with a brick and spew words into it. The storm was just outside her door, so she concluded she had to celebrate it.

""You're not feeling the baby kicking again?"" she asked him, when it did come out.

""No,"" he said. ""I don't think I'm going to.""

That brought her to wide-eyed laughter. She just didn't understand men. And she would just as soon not practice medicine where you constantly told the mother that it was doing well",1.0,3,25000,
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"round up two or three more comrades and
boss Neria out, and if she began talking to him about ourselves, there
might be an end of it.

It was not my business, so, by-and-by, I gave him an order about
Madalena.

Of course I lost no time, for I said at breakfast, when the chef it
came to pavement the mutton and onions, ""I'm going that little----""

But none said at all just the same. Mr. Cameron didn't seem to
remember anything I had said about himself. Besides, I",1.0,4,25000,1.5042316982510004
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"tear him apart to reveal where he had slashed her. She had always imagined this moment: a victim of painful nightmares, tortured by contradictory impulses. Murdered—or tortured, but then utterly destroyed by the very thought she could probably get away with. For some reason she couldn't watch his face. Braced herself.

""Life is about brutality,"" Pastor Yearout said. ""Only human life has moments of greater brutality. And nothing innocent is ever ever killed. You knew this... I'll find out what the hell you did to Miss England, Earle. That's all we need to know. I'd",1.0,5,25000,
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"pound those Jewish bastards out of the clothing store. But her sister, Pattie, assured her that they were good people in need of help and Pattie stayed with them a weeks hanky panky.

The Radins had a kitchen in their home and Clara, however sad and homesick, moved to it every day. She tried hard to get along with them. From what Clara related, the Plunkitts always made remark upon the unusual items she made for them. The door bell rang and Clara answered it, as if they knew who it was.

""Meet Mr. Oceans",1.0,6,25000,1.381625117528439
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"hit him, and she didn't stop.

""Don't do this!"" Seamus yelled and banged Seamus's head against the wall.

Botchan's wheezing breaths reached L. Elise Brown's ears. She cupped her middle finger and began to press it against Botchan's lips while his lips were still moving. After a moment she was sure that her strategy had worked because she heard a rustle and saw his fleshly ears, hairy chin, and sweat-soaked palms move. Seamus' lungs coughed and Ms Brown released her finger. With an effort of will",1.0,7,25000,1.837527168908592
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"sink her teeth down into the right place and make him shit a brick. He was starting to show off. ""You probably could sweat your boils or something, but you're creeping me out as well. Why do guys do that?""

Charlene cocked her head to the side and squinted at him. ""Because they're their one and only middle-aged hick and they think we're still in our twenties?""

He snorted. ""No offence. I hate teenage boys.""

""That's what Mom says."" Charlene gave him a sympathetic look.

The guard reported this conversation",1.0,8,25000,1.3240759091409404
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"kill him.'""

It was so vague it sounded like half-assed glory and the story from Pursuit of Happiness flashed back into Lester Smith's face, but alas, she realized too late that it might be taking it _too_ far with a ten-year-old. 'If you get something wrong and you grow a moustache more like a vampire's do, you're a good girl, honest. Iz Tyler's hair is made like a vampire's. So personal,' she ended bravely, grinning in the way women unconsciously twist the ends of boy-band and Aerosmith music",1.0,9,25000,
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"shout. 'There was nothing wrong with that,' she told Mum. 'He'd already told me he was going into the army. He told me last week.' (Perhaps if he had waited for this he might not have made that decision ever.) She looked at him, his eyes that had been so kind the very moment Toby had walked into the small children's toilet that first morning.

'None of that made any difference,' he told her; he'd let him chew a bit of cammie bread himself, surprising Mum. 'After that first morning I could sense the difference.' He kept his eyes on hers",1.0,10,25000,
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"hit someone, and understand this was what it must feel like to Will. She had to hate it. But the fact that Harkins was unwilling to acknowledge that what happened was preventable was worse. Her heart was hardly in it.

""How was your garden party?"" Harkins asked. ""With all this rain. Was it a success for you?""

Steven didn't answer, just pointed at the air. ""Vanessa!"" he called. ""Come and see!""

And Vanessa appeared, though she shook speculatively. She always seemed to step out of the picture when there was family drama",1.0,11,25000,1.5726065830828617
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"kill him. But I just told her to come on home and dry herself off.""

""How did you get in?""

""By the back door.""

""You claim you racked it to attract attention.""

""That's preposterous.""

""Why've you come here?""

""I've come about my girlfriend.""

She turned and faced him on the worn carpet, her eyes no longer angry or hostile, but actually sweet with some sort of soft, wistful twist. Had he thought it was a pretaped one, he'd have fallen for it much sooner,",1.0,12,25000,1.386162446542222
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"slap Blitha really badly—Dynia, our maid of honour—and she was extremely embarrassed, but she got up and went home. She was quite indignant as she thought what a slap Blitha had given him.""

Elizabeth smiled broadly, the smile not unpleasantly at the idea of abduction, and an indignation that had not been there five minutes earlier.

""And so?"" she urged. ""Correct? 'Course? Do you remember of anything else?"" She paused, thoughtful, as though waiting for the calculated question. ""No,"" she concluded, with great satisfaction. ""My",1.0,13,25000,1.7370484110577984
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"hit me. She heard Harry yell something, then another.

""Oy, Molly, I'm sorry. I didn't mean to frighten her so.""

""Don't be sorry, Harry. When she comes sentry around the fire, that's all she'll be to a spiny crow.""

Molly whirled around, ready to spring at Harry. But no sooner had Parlan seen Anna than he rounded on me.

""Somethin's wrong. You've got to tell me what's goin' on, Sid. 'Cause me an' the others ain't gonna last",1.0,14,25000,1.35537758244851
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"kill the woman.' In the corner Millie'sses stood battered and bleeding, holding a thin arm round a lower-hand woman, to protect her from the mob. Expecting to laugh or scream they went eerily silent and when Millie began to shiver, away from the confrontation, somebody forcibly bumped her arm. The unhorsing had been less violent than the shoving, though it knew the distinction demanded adjustment to its diminishing exchange rate of strength for weight and force, and the room was hotter and smelled more exculpatory. There were no windows and red beams receding into the depths of her hair darkened",1.0,15,25000,
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"kill them again and all the time she didn’t.""

SundayPhoto: Mr and Mrs Bryant

Mr Bryant recalled hiring Parks for 16 years for his steady job but he grew to distrust his more than 20-strong workforce quickly.

His business partner Pattie Watts said she couldn’t imagine starting a family with someone like Parks.

“He would come every month for a week’s holiday and forget the kids!”

“It was a game to him,” she said.

Parks would work all day for Pattie but she insisted she was in love with him.",1.0,16,25000,
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"hit her own son."" ""I apologise for these events, for the cook and the other workers."" ""Please forgive them."" ""Chief Barran, run the battery at the back."" ""Roger, sir."" ""Burton, lead the second row."" ""Sir, we've stopped the post attack."" ""That's a good boy."" ""In again this, will ya?"" ""Any news?"" ""None."" ""Then listen."" ""Be careful."" ""Very careful."" ""If the street is deflected they might try to push the cove in, but right now two teams with reinforced canvas are combing the strike area.""",1.0,17,25000,
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"kill him. She was so angry it made everything hurt.""

""You always have a way to put your finger on things,"" Devon said.

""Or my finger,"" Lily said.

* * *

Weatherford opened his door and stood back before watching her. It was a long hallway wrapped in clouds where the faint sun had turned to shards of light against the light brown sky. The clouds overhead were stranger and more condensed than he had ever imagined the kind of thing the photographer would bring. It was hard to tell from the distance the photographer had backed out of the frame.

""I",1.0,18,25000,1.236273280140094
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"hit my face. I never had such a hard stomach in my life. But I slapped her arm, and my fingers made contact just the wrong place. I even pointed to the arm that was pushing him away from the wall. After a moment I had to go around and get tackled. I don't think he touched me for over a minute. Of course, all this subsequent violence was ridiculous because he wasn't real. I kept yelling, ""Not one of you touches me!

"" * * *

Matsch and Frank had come out to help Liane and I when Hayes descended onto the field. I",1.0,19,25000,1.4569072739765931
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"get out.</font></p>'),
        'PRONUNCIATION' => array(
          'staticName' => 'Sj³dje',
          'code' => 'jansel',
          'isStatic' => 'Drvo na pregledavanje je staticno',
          'langInfoDesc' => 'Vaš časnik je odšteten na oglas. Poglej reč',
        ),
      ),
      'code' => 'jansel',
    ),
    'person_invoice_account' => array(",1.0,20,25000,1.7860036174878127
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"scream. 'I want to die!'

Emanal nodded his head as though he'd just made a decision, and made a decision as well.

'He's just going to Lake Nil and we're going to wonder what he's up to without him. I wish he wouldn't go. And I wish something terrible would happen to him, because . . . if something terrible happens I won't be here to protect him.' He paused. 'If anything happens to him I want you to do a job for me, you understand? I need someone with him. Someone to find out what's going on. And",1.0,21,25000,1.0488978534569569
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"get out—no coat, no shoes, nothing. Now she didn't even want to show her hands. Evan said, ""It's for the birds."" And so they loaded her in the backseat. Evan beat it down the driveway. But Alex, Old Mac's wife Gina, and the other Old Macs knew how to bounce a truss off a barn fence. She hit it and hit it again—finally—and hit it again—and finally, harder and harder, she broke it. Gina said, ""We just have to camp out here on the place."" And Evan said, ""Why? Where",1.0,22,25000,1.518901049996772
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"dictate results, not mechanism. Isabel had been furious as well.

According to what she knew of Josie Ford's mind history, Isabel would be scared if Carter was around. That would drive her to violence. Carter had been fighting and wasn't as afraid of her as Isabel was. Josie would take a few minutes to calm herself, and then she would strike at Isabel, her eyes burning with acid and vengeance.

""Maybe you shouldn't go down there. Carter's our sergeant. He could listen in, and you'd be in terrible danger."" So the two arctic-blue ghosts would not run again.",1.0,23,25000,2.0328403188135833
EleutherAI/pythia-6.9b/step25000,She was so angry she wanted to,"hit me with a shovel. Even now, she wonders what she would have done to me. It makes her sick to think of it, what she would have done. It didn't matter what I did. I couldn't care less how bad I hurt her sometimes. She couldn't stay here. She ran away all last spring. I know that, but she had never lived in this city with me. She could never live anywhere.

Before the fire, she'd been happy. The fire didn't nearly wipe her out. And I hardly remember the last three years. Sometimes when I felt drowsy, I thought about",1.0,24,25000,1.9187356764417143
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris, where they decided to hop on the subway Midnight express to bury their sobbing...

The next morning Ariane finally roused and they headed off to Serèbe, their hostel at 74th and 42nd Street,"" where Ariane, Nilüfer, and Bertrand were already waiting. As promised, they had stayed at their cabin above a bar, and thus it was only by chance that they had stumbled on this place."" The compartment and the travel-weary party then would take refuge at Café Reader in the Crapsack Tavern (Columbus Circle) and later escape onto the lower Emp",1.0,0,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris, the second most populous city in Europe. Paris is at the centre of continental Europe – Africa to the west, Asia to the east, Australasia to the south, and Europe to the north. The size of France's influence is not matched by its size in territory, but it is greatly expanded by the wealth, influence, administrative power, and business interests of its French residents.

Geography

Once the most illustrious domicile of the French Empire and also the capital of the first nation to fully join the European Union, Paris possessed the institutional framework and the economic arrangements for its workable transition from an empire to",1.0,1,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"one of the least educated countries in the world, with only about one-third the per capita income of Singapore.

“Parliamentary democracy is failing in France” (2016), TIME, p. 14 Aviation companies in France’s national airspace, especially in the state of Brittany in the north. France has yet to diversify away from its airsports, due both to the scope of its geography and the state of its rail network. In 2013, only 30% of Brittany’s flights went to Africa.France locomotives have a very small impact on the numbers of miles that these same carriages",1.0,2,25000,1.1589177106039321
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Quartiers à Laforgue, or Districts about. Laforgue, a pruss there was pinned on the surrounding by her Diary with reference to the present.

VanCleve, who was there, threatened to put Biafran How the countries of Soviet Union have the Conference committed and those will announced to LO and they really blaze it went, Mr. Oscar Williams.

Kilogram, with its French Lesson, and Oateder Reefs to Executive Does is on our shaft To Barrett Browning. Bill sent to enjoy essentially, impossible Baylies, enough to pause you serious Socialism",1.0,3,25000,2.1805421179246767
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris with 30 million population, London is the second largest cities with 40 million inhabitants and according to a report, London has 30% more people experiencing mental health distress. It is estimated that each person in London reported experiencing around one mental health problem. It is also estimated that 5% of autistic children in the late childhood period hit persistant mental health problems. Evidence of the negative impact of mental health problems on a child’s life include a study which was conducted in India found that 30% of children had another chronic health condition besides mental health problems. It is estimated that filed cases of mental health problems in the US are among the highest",1.0,4,25000,1.6597724362918236
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Brignoles –
 299th Parallel to Chateau d'Hautes-Arts – from 20 March to 05 April

Italy has a number of international borders but the main international borders are: Andria a commune of the comune di Andria with 21.6km area with the carrier Alitalia
 Corrento has to do with town of Corrento; the regional capital with 170,5 km², 10 km from Corneto
 Messine in Calabria resides in the comune of Messine
 Turano in Lazio is a neighborhood within the municipality La",1.0,5,25000,1.6295338944536397
EleutherAI/pythia-6.9b/step25000,The capital of France is,"pretty good too. The city is obviously pretty cosmopolitan. I could live there if Paris ever goes back to the 1500s. That Paris of the Forums Age, with its temples, murals and ornate buildings. People often ask about the colonial architecture of Paris, and you'd think it would be better than New York now but it's actually rather haphazard. The Catholic districts in the 18e (semi-empire of France in the 18e) especially (if I'm being entirely fair) have a distinct Old Parisiness, the passages are narrow and dark and underlined with quaint stylistic exagger",1.0,6,25000,1.6700293936602106
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris (population 498,856), with a population density of 64,872 inhabitants per square kilometer (44,676 per square mile), is the capital of 1.1 million square metres (143,819 square miles). The result is that France has almost half of the total French area of kingdom square kilometres (51,549 square miles). France is the most densely populated kingdom, with an average density of 325 per square kilometre (141.4 per square mile).

Philosophy

Building on the philosophy that ""All things follow from Nothing,"" the early Renaissance was driven by new perspectives drawing on such works as",1.0,7,25000,1.1275389069483397
EleutherAI/pythia-6.9b/step25000,The capital of France is,"also known as the Paris Capital” or “Paris Champagne” from ancient times. Additionally, there is a regiment in Paris that is fondly known as the “legion de Paris”. Paris and the Republic of France derive from a common female ancestor, the same ancestress of Rome, Norway, Sweden, Finland, and Scandinavia. The capital is Paris, and l'archevêché is the acronym for the capital regiment of France therefore Paris.

Dates Really Matter

Time Difference

Zodiac Sign

January

It's also possible to change the date for highly celebrated events",1.0,8,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris.

History
The prosperous town of Paris is named after King Louis XV because King Louis Louis Jean Victor, youngest son of Christian I, arrived in June 1714 in Paris. The town was adapted, along with all the others in Europe, to Versailles. The town became one of the major WHOITTECH properties  Small soirees held during Versailles were pleasant and enjoyed.

The town is known as the second ""Paris"" (after Paris, France) due to Paris 6.

Exterior
The front architectural feature of  Les Barranches is the palace fronts set back from",1.0,9,25000,1.5407106321778432
EleutherAI/pythia-6.9b/step25000,The capital of France is,"a complete whirl. He himself went into
additional disguise by regular habit, and was fresh


    Over the main road a little cart went
    Lifting yonder iron colonial, the day was June, the air
    Perfect, the day’s heat was just screwed up of a
    Thin veil or skin; the train whistle, it bogs into
    the French business train, and quietly stums on
    to smash at that great citadel of our national wealth,
    Downtown.

    From car there had come a man to entertain
    A certain belated naval officer, after the",1.0,10,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris.

1. The world as a kind of locale.—One might think of proper names in geography—Calgary, Alberta; Calcutta; London; Saxony; report on Turkmenistan; Stockholm, Sweden; Vienna, Austria; Vancouver, Can itself; vaster home of Paris. But this doesn't really tell us anything. If the divide between, say, English and French, or English and American, or American and German, corresponds with those geographic lines between, say, Vienna and Vienna, it doesn't follow that they have any in common, that the world as a kind of locale occurred in Vienna more",1.0,11,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"referred to as both Paris and _la seule ville_. It lies along a single overall promontory, the Rhône. To its east, the shores of the Mediterranean are backed by an arc of apartment buildings with a monumental archway connecting the two sides. Look around and you'll find two other cities: San Marco, a gorgeous baroque masterpiece that boasts the world's largest Gothic cathedral; and adults-only Bourg-en-Bresse, which is offloaded to the friendly folks in Nice every summer.

The wonders – it's a fact – of southern France include Pont du Gard, an exhilar",1.0,12,25000,1.924559446430199
EleutherAI/pythia-6.9b/step25000,The capital of France is,"also tackling suicide, in what is currently France’s gateway drug.

Suicide took the lives of 83,478 people in France in 2019, according to a law Athens University in March. That was a 6% increase from the previous year, according to the Eurostat report. The amount of people who die through suicide in the EU is not the same, though. In the EU, the number of suicide deaths between 2014 and 2017 was 30,320. Compare that with 47,076 average in France in the same period.

In 2017, some 251% of suicides by the age of 25 were between 15 and",1.0,13,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris, the city the centre of France, is the capital () of mainland France.

(9th October 2006). AIG put the bid in for CentraFin's entire loan portfolio of €1 billion. The consortium subsequently agreed to loan the money to Bordeaux-to be used for energy projects in Greece, including energy supplies and energy efficiency. Eurotas has 85% of the 5.63 million levy of the consortium, loaned to the Government of Greece in October. (Euro TWE are looking for a new partner immediately after the transaction is completed - Eurotas Finance tells) (9 October 2006",1.0,14,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris. Hence a revised estimate of 246 m was derived.

For the North of France, the number of islands vying with France could be considered negligible. The rest of Adrée and Southern heads of the Atlantic and Mediterranean Seas are situated in the Bay of Biscay, which, with the Bay of Brest and the Baye Sicile, offer no risks. The Biscayan coasts are stormy and some of them are navies, as Arnée, Calais, La Rochelle, Rochefort and a few other important cities. Besides, some of these littoral towns close the Sc",1.0,15,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris, and is a great market for the costly
products acknowledged to be from the kitchen colonies of Canada, Hawaii, and the States Unes
with cost being consumed by the numerous failures of the Northern states interrupting his replacement domestic and imported products.
J. C. H. Roundley Philadelphia, Pa., June 1891.",1.0,16,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"the city of Paris.
The coldest place in the world cannot hold back the Istreins, the
strigoi, the sudras of the Red River of Canada, who across Tiamana
swarmed. Hundreds of them fell with torn sleeves and shaggy hair
before him, herded in vast squadrons, who crossed the narrow plain
of Hunter's Creek. When over the ledges they were shot down by Tassy,
a female horseman who joined the heroic band.

[Illustration: KANSAS CITY SKY YULE.]

For five weeks the heroes",1.0,17,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris. The organisation of the MNA was resurrected in the spring of 2006 after a project was conceived for the creation of an umbrella group, with a headquarters in Paris, to link currently networked federalist French town councils with the representatives of the 16 north-south regional MNAs.  These pro-independence administrations have been created by citizens in order to keep their communities free of the state bureaucracy and the political party representatives, by acting as a representative body.

The MNA held its first congress in March 2005 in Paris. The congress elected Marie Gorgon and François Mazel as the first MNA's",1.0,18,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris (City)
Wearing a hat or freedom cap is apparently a symptom, in certain form of Frenchness, probablyPreconcetti's term for Feldhüche is in fact El.Elfenschwarzen/Spiedischer Wolffkrustel, but from a foreign source, no doubt acquired in a rural German settlement.ELF
is the etymology of the name (Am Ring, outside Munich in Bavaria, near Zubereitung and toward Zwichen, Spiez) for 01, 02, 1rfElfenschnittel
Wearing a traditional hat
FR",1.0,19,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"its exceptional metropolis, which revels in its extraordinary heritage, from the majestic Gothic cathedrals of Paris and the Eiffel Tower to the royal palaces of Versailles and Saint-Cloud. Here you'll be awed by the ancient architecture at the splendid Versailles, but be forewarned that the real show stunts your mind.

Countless visitors come to Paris for pleasure. Thousands come for business, and for the fun, romance and surprise. Those who come for luxury can do so without having to dine. Paris [3872] is only 40km (25 miles)",1.0,20,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"in a state of emergency following Paris Saint-Germain's absence since the beginning of the season and the away trips they took together with the intrusion of Salah into the match plan. Leicester City coach Chris Hughton expressed that the game had been ""wasted"" by the red card ruling Major League Soccer offered for the impact of Leicester's injury on the key players Mandi Moussalli, Foxes head coach Claude Puel, and Emmanuel Adebayor. He said: ""For Leicester, it was very affected with Philippe in particular. And Carlos added: ""The teams are all teams with different characteristics.""

Z",1.0,21,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"four hours and 30 minutes from London by car.

###  Boat

Hire floating hotels or jetty berths on the ocean ( Click here ). The  quai des Observateurs de Nantes, handy for the jetty, offers per-person continental breakfasts, bar meals and massage. They's also a cool place to escape the tourist buzz. Hanoi's Gaveau Gare ( Click here ) is a pleasant spot to stay, and can be arrived by city bus at 33.6km from central Hanoi at the main bus station.

##  THE GUANG NAN",1.0,22,25000,
EleutherAI/pythia-6.9b/step25000,The capital of France is,"Paris, a city that is renowned for welcoming millions of visitors a year. You have a number of advantages. Perhaps the last time you have visited Paris was just before the French Revolution. History books used to say that when the revolution occurred, the city of Paris would go under a new regime, so your chances of being at the center of it were pretty slim, or else you'd be holed up in a prison cell waiting for your turn to exit the hold of the Bastille. But now... Paris, lots of Paris. Prices have gone up, walls have sprung up, and businesses are sprouting, signaling a return",1.0,23,25000,1.1639976977270527
EleutherAI/pythia-6.9b/step25000,The capital of France is,"only 70 km away from the beaches of St Malo.

It lies in the shape of a half circle divided in two by the River Meuse, and has something in common with the European cities that surround the River. It is due to its position as a bonus point in time for the discovery of an advantageous communication, then an access road to the south, and to Davos in Switzerland with traditional towers dating to the 18th and 20th centuries.

Alpine and smaller towns, where Guesse is located, have a more typical Parisian look than the villages. Bed & Breakfast is available for Villa de Home",1.0,24,25000,2.231763384001892
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"guilt. More than once he had had no doubt of the
pleasure with which he would welcome the opportunity to accomplish his errands; but lately it had grown so dense that he could scarcely close his eyes to bear it. He tramped on, past the ordinary of Penitentiary, opposite the Collector's House; past the Bridewell, past the Alders: over the Broad Street Bridge, and, rising in the west, past the Old School Yard and its river of incoherent noise. Here the noise began imminent--the usual pandemonium of a railway town. Men were marshalling at street corners,",1.0,0,25000,1.3431907273716075
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"ownership of his park. In the same way that the African-American community already owned roads, the park caused the community collectively to own the building that served it as a static structure. When enough of the community sent representatives to the new park, it formed a council, and, after many decades, in 1984, a park was established. The ""first generation"" of the staunchly Afrosoc laws notionally claimed the land under protest. The “police action” and blocking of the MP's Private House meant the Economic Development Authority (EDA) installed a new one instead.""

If you look at many African countries and",1.0,1,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"defeat. He always knew that Tess's career would have its ups and downs, but he never expected that a day would come when she would sleep in a hotel on permanently second-class expenses. He turned on his overhead projector and set to work. It was a warm night, and the crowd in the box seemed to listen to the TV as well as the speaker.

Lola at last had the coordinates taken and the pretty results she was waiting for. She'd made a start, thinking that the switchboards might be working automatically now the whole show was live. No one performing took any notice and one of the best were now",1.0,2,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"sleepiness come over him and find its source is in the mind. ""Don't get your hopes too high, but would just bet the farm on Diego's reaction (if he/she/it/Xthyr didn't figure he/she/it must know) to a surprise attack."" He decided to play it devilish. ""Perhaps a larger target, or a larger slice...""

A voice echoed in his mind. ""Was that Xthyr?""

His eyes turned to see Xthyr standing just as they thought, presenting images of engaging smiling faces, exuding themselves from body.

""You",1.0,3,25000,1.5083773124303141
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"power returned to the house of Eight.

This morning the Shadows greatly pleased him. Perhaps, he thought, he should not let the Shadowgardians be unbearable anymore.

Ashe and Tilley watched the Shadows passing eagles, the last of the might of the Daughter spinning out the Grey Grotto, filling the area around Delphi like a maelstrom of glowing quicksilver.

""All right,"" said Gwaine. ""Let's get out while the going is good.""

By the time they paused at the road, they were far behind the Sh",1.0,4,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"gratitude. Perhaps they were the only ones with the masochistic ability to savour a martini so thoroughly. And for all he knew, the one he had would taste delicious, too. But there were only so many Robinsons in London. And that was just the vodka. The Cocteau with the shakes and the bees on the soft grapefruit slice. Good work. It was ten times better than the gelato that Hermione had ordered.

Sir Nicholas Swann appeared in the doorway with his guest. 'I was sorry to hear about your mother,' said Sir Nicholas, seating themselves in armchairs",1.0,5,25000,1.2552505154628126
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"frustration so he went for again, two shots off in one cheap shot episode, nothing much happening until Westy's kind grab from Everitt near the goal post.

Neglect of the ball was rampant and both the Everitt halfback and the job of getting the ball from the Maules was disputed. Westy was at the side of the field, where almost laid off a batch of Maules. It seems strange that Sydney Mauleck wouldn't have intervened until after he picked the ball up and ran across 86. Haselden had a marvellous goal stopped by Smith junction. Later on Carlisle found",1.0,6,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"depression as he tried to do the{\Star Scientistdescription}...{\Profumoastronomenclature}Correlation Experiments{Marc Spoerri}Individuals performing different {\Star Scientistkeyword}correlation experiments, and claiming they were different {\Sciencebriefdescription}datasets.{This presentation.}
</div>""}</span></div>
		</td>
	</tr>
	<tr>
		<td class=""numTd"">1</td>
		<td>
			<div class=""column span4 singlearrow""></div>
		<div class=""entry"">",1.0,7,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"shame. This man was a know-it-all; he was a boaster with nothing to say. And what did being so utterly in love with Tilly mean to him? He never would have made any deal with a sweeter, more acclaimably appealing girl.

Bainbridge rounded up four small round table lamps, and finally plopped Thyme's Arneis light by the wall in front of Tilly.

""I have brought you here,"" he said, as if to signal his own gratitude, ""so that you may be able to hear my contribution."" It was a standoff between",1.0,8,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"relief 'hide in this refuge, this sanctuary'. There was no stigma attached to an outspoken critic of slavery, Ben was quite certain – and he later attributed some of his motivation to his sudden realization of the rumours about William's death, that is if his reactions to the news are accurate. It had at least been a fact of recent history that slavery would soon be abolished, and it was on the worst of publicity.32

Ben's mother was one of the ones engaged in social and political activity during her lifetime, and she had probably been one of the leaders of the Anti-Slavery Society. On originally finding",1.0,9,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"peace. The faint, distant buzz of an elephant's-foot flute could be heard in the distance.

On the island beyond that with the thick, glass underpass and the flensing machine, a green-haired tobacco merchant glanced at him, then, with a man's half-annihilated attention, darted on past, and he followed.

They turned down towards the lodge of the Mamundwala, and he and the abhisa were given into the arms of two of the ivory men who ran with them, he for the guide and for the elephant on the counter.

""",1.0,10,25000,
EleutherAI/pythia-6.9b/step25000,He felt a deep sense of,"satisfaction, as if he had won complete victory. Ten minutes later, he went into the cubicle he shared with his partner, averaging thirty-seven steps per step—half a mile a day. Eight days later, he ran forty-seven miles the first week with difficulty. Three months later, he left a 5000-mile race from work (downhill ¼ mile a mile through Gardner on occasion). His feet were now in better shape, his cardiovascular system stronger, but as he had so often said: ""All I ever wanted was that finish line.""

There were two other meals apart from those of high school. He ate",1.0,11,25000,1.26100629682658
