stage,prompt,prompt_key,prompt_type,side,layer,layer_frac,h_residual,eff_vocab_residual,h_attention
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,0,0.0,10.176315307617188,24,1.623461387353018
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,1,0.03225806451612903,10.211331367492676,19,1.379974538111128
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,2,0.06451612903225806,10.172506332397461,21,1.2608332925010473
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,3,0.0967741935483871,10.141403198242188,27,1.519953169656219
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,4,0.12903225806451613,10.124746322631836,27,1.4900329220108688
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,5,0.16129032258064516,10.335079193115234,13,1.3089642130653374
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,6,0.1935483870967742,10.228006362915039,21,1.1613197256810963
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,7,0.22580645161290322,10.368982315063477,8,1.485104350373149
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,8,0.25806451612903225,10.33773136138916,11,1.1794032230973244
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,9,0.2903225806451613,10.394720077514648,7,1.1850348496809602
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,10,0.3225806451612903,10.376327514648438,7,1.0458036232739687
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,11,0.3548387096774194,10.439506530761719,7,1.3972319830209017
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,12,0.3870967741935484,10.377431869506836,6,0.9647509691421874
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,13,0.41935483870967744,10.355433464050293,18,1.0168613214045763
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,14,0.45161290322580644,10.40506362915039,14,0.9649196264799684
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,15,0.4838709677419355,10.358318328857422,15,1.2847250420600176
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,16,0.5161290322580645,10.032068252563477,26,0.7606266706716269
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,17,0.5483870967741935,9.240516662597656,35,0.8573422408662736
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,18,0.5806451612903226,8.152559280395508,37,0.8199703625869006
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,19,0.6129032258064516,7.255233287811279,59,0.923760695848614
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,20,0.6451612903225806,7.265924453735352,73,0.7422101924894378
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,21,0.6774193548387096,6.150272369384766,62,0.6508522826479748
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,22,0.7096774193548387,3.0211472511291504,38,0.5844770799158141
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,23,0.7419354838709677,2.663651466369629,26,0.7226313785649836
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,24,0.7741935483870968,2.266853094100952,26,0.392249284661375
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,25,0.8064516129032258,1.8652586936950684,19,0.45568139594979584
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,26,0.8387096774193549,1.92183256149292,19,0.22633945451525506
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,27,0.8709677419354839,1.6069555282592773,17,0.6638779186177999
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,28,0.9032258064516129,1.464359164237976,17,0.22504206345183775
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,29,0.9354838709677419,1.5563870668411255,15,0.3764092567580519
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,30,0.967741935483871,2.238873243331909,24,0.27177691119140945
aligned,When my employee demanded a bigger raise I said,institutional_labor_mgmt_5,institutional,institution,31,1.0,6.203880310058594,89,0.7441258481703699
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,0,0.0,4.136045455932617,7,1.9903215146623552
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,1,0.03225806451612903,8.142545700073242,16,1.5060926543083042
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,2,0.06451612903225806,9.656270980834961,21,1.0685327206738293
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,3,0.0967741935483871,9.512197494506836,22,1.5065070260316133
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,4,0.12903225806451613,9.802032470703125,16,1.0433699155692011
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,5,0.16129032258064516,10.177724838256836,20,1.0321186564397067
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,6,0.1935483870967742,10.094435691833496,20,1.1731906074564904
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,7,0.22580645161290322,10.09365463256836,31,1.4126670807600021
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,8,0.25806451612903225,10.178179740905762,32,1.090432403725572
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,9,0.2903225806451613,10.028780937194824,34,1.3325904386292677
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,10,0.3225806451612903,9.744552612304688,46,1.3441330646164715
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,11,0.3548387096774194,9.854682922363281,32,1.4643565800506622
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,12,0.3870967741935484,9.956672668457031,33,1.2105685542337596
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,13,0.41935483870967744,9.173903465270996,43,0.8565539919072762
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,14,0.45161290322580644,9.933488845825195,26,1.2701921993866563
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,15,0.4838709677419355,9.50360107421875,46,1.538646625354886
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,16,0.5161290322580645,8.35445785522461,35,1.171759641263634
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,17,0.5483870967741935,6.79780387878418,22,1.14271967462264
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,18,0.5806451612903226,7.3164143562316895,27,0.785735929151997
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,19,0.6129032258064516,8.265328407287598,30,1.298768793232739
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,20,0.6451612903225806,7.226253509521484,38,0.5150392152718268
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,21,0.6774193548387096,6.279472351074219,29,0.5408576835179701
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,22,0.7096774193548387,6.89967679977417,37,0.7920989039121196
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,23,0.7419354838709677,6.226058006286621,47,0.8228378612548113
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,24,0.7741935483870968,5.377269268035889,42,0.5201031192555092
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,25,0.8064516129032258,5.694066047668457,52,0.5555190715240315
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,26,0.8387096774193549,2.6005706787109375,27,0.3965298075345345
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,27,0.8709677419354839,2.755709171295166,31,0.9146168362349272
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,28,0.9032258064516129,2.2449026107788086,35,0.3448525626445189
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,29,0.9354838709677419,3.173809289932251,59,0.8112075782264583
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,30,0.967741935483871,3.4867048263549805,77,0.6057380964048207
aligned,My rent went up 40% and I can't afford it. I shoul,institutional_housing_tenant_1,institutional,individual,31,1.0,5.800380706787109,99,1.1803865665569901
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,0,0.0,3.7221996784210205,6,1.68879713001661
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,1,0.03225806451612903,7.378416061401367,16,1.1871803987305611
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,2,0.06451612903225806,9.741231918334961,22,0.8524658146779984
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,3,0.0967741935483871,9.632868766784668,21,1.096446668729186
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,4,0.12903225806451613,9.848775863647461,25,0.8248758818954229
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,5,0.16129032258064516,10.307252883911133,19,0.8752162795281038
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,6,0.1935483870967742,10.14699649810791,23,0.9193962931167334
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,7,0.22580645161290322,10.244053840637207,18,1.2071068813675083
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,8,0.25806451612903225,10.153285026550293,22,0.9938138920697384
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,9,0.2903225806451613,10.130218505859375,25,1.082787977240514
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,10,0.3225806451612903,10.267965316772461,28,1.0784349988680333
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,11,0.3548387096774194,10.335836410522461,16,1.2948622172698379
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,12,0.3870967741935484,10.307162284851074,19,1.085913729853928
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,13,0.41935483870967744,10.057525634765625,29,1.0025145958643407
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,14,0.45161290322580644,10.140329360961914,24,1.3557485351338983
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,15,0.4838709677419355,9.701807022094727,38,1.3438389203511178
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,16,0.5161290322580645,9.694755554199219,45,1.1461907206103206
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,17,0.5483870967741935,7.621057510375977,30,0.9647789201699197
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,18,0.5806451612903226,7.563015460968018,48,0.9349501836113632
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,19,0.6129032258064516,7.805174827575684,51,1.1805538246408105
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,20,0.6451612903225806,6.09114933013916,62,0.617807166883722
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,21,0.6774193548387096,5.7729597091674805,59,0.6913051167502999
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,22,0.7096774193548387,6.771428108215332,71,0.6497463914565742
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,23,0.7419354838709677,6.45074462890625,76,0.990012769587338
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,24,0.7741935483870968,5.472569465637207,69,0.5778133388375863
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,25,0.8064516129032258,4.893664836883545,72,0.7254051710478961
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,26,0.8387096774193549,4.298440933227539,57,0.5277373075950891
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,27,0.8709677419354839,4.152538299560547,66,1.0242504039779305
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,28,0.9032258064516129,3.5932984352111816,61,0.531930597149767
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,29,0.9354838709677419,3.684131622314453,69,0.7761844453634694
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,30,0.967741935483871,4.35830020904541,94,0.7531143673695624
aligned,My tenant is refusing to pay the new rent. I shoul,institutional_housing_landlord_1,institutional,institution,31,1.0,6.034679889678955,120,1.272345907986164
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,0,0.0,4.090266227722168,8,2.0814304917585105
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,1,0.03225806451612903,7.11784029006958,21,1.5024638194590807
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,2,0.06451612903225806,9.46373176574707,27,1.0039028725586832
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,3,0.0967741935483871,9.620006561279297,22,1.3093099612742662
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,4,0.12903225806451613,9.974818229675293,22,1.0124594896333292
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,5,0.16129032258064516,10.264777183532715,20,0.9746185130206868
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,6,0.1935483870967742,10.19664478302002,17,1.110253311228007
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,7,0.22580645161290322,10.156221389770508,26,1.3661221419461071
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,8,0.25806451612903225,9.856372833251953,22,1.1487129892921075
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,9,0.2903225806451613,10.084454536437988,33,1.2510404574568383
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,10,0.3225806451612903,10.133350372314453,26,1.2526595224626362
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,11,0.3548387096774194,10.25178337097168,26,1.4511519698426127
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,12,0.3870967741935484,10.286744117736816,18,1.1526823219610378
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,13,0.41935483870967744,10.068115234375,28,1.2190704438835382
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,14,0.45161290322580644,10.200119018554688,20,1.2797464856412262
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,15,0.4838709677419355,10.048850059509277,32,1.596913993358612
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,16,0.5161290322580645,9.494585037231445,37,1.3139656158164144
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,17,0.5483870967741935,8.913235664367676,27,1.1671585803851485
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,18,0.5806451612903226,6.983970642089844,29,1.0334224014077336
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,19,0.6129032258064516,8.398035049438477,49,1.383290259167552
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,20,0.6451612903225806,8.409208297729492,52,0.9627787403296679
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,21,0.6774193548387096,8.357741355895996,42,0.8691587445791811
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,22,0.7096774193548387,8.462236404418945,49,0.7749746227636933
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,23,0.7419354838709677,6.384154796600342,44,1.2339271679520607
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,24,0.7741935483870968,7.855111598968506,60,0.5707323593087494
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,25,0.8064516129032258,8.415533065795898,61,0.6831406088313088
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,26,0.8387096774193549,7.778039932250977,75,0.5634474859107286
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,27,0.8709677419354839,7.506989479064941,65,1.0858963821083307
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,28,0.9032258064516129,5.221937656402588,66,0.5536509496741928
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,29,0.9354838709677419,4.248632431030273,69,0.6166766736423597
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,30,0.967741935483871,4.087062358856201,69,0.47626693750498816
aligned,My landlord refuses to fix the broken heating and ,institutional_housing_tenant_2,institutional,individual,31,1.0,5.3245439529418945,78,1.1473096194677055
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,0,0.0,3.7697036266326904,6,1.6800083371344954
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,1,0.03225806451612903,7.9142045974731445,15,1.3147337043192238
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,2,0.06451612903225806,9.777273178100586,21,0.7048446398694068
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,3,0.0967741935483871,9.818889617919922,16,1.0029903408139944
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,4,0.12903225806451613,10.088898658752441,21,0.7917228639125824
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,5,0.16129032258064516,10.344598770141602,14,0.9392682516481727
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,6,0.1935483870967742,10.377710342407227,13,1.0009233569726348
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,7,0.22580645161290322,10.292985916137695,22,1.3291270304471254
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,8,0.25806451612903225,10.241278648376465,21,1.1881695626070723
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,9,0.2903225806451613,10.332588195800781,18,1.456568218767643
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,10,0.3225806451612903,10.340692520141602,15,1.339241516776383
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,11,0.3548387096774194,10.357800483703613,24,1.5969462487846613
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,12,0.3870967741935484,10.354791641235352,19,1.2522411048412323
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,13,0.41935483870967744,10.256586074829102,24,0.9343877912033349
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,14,0.45161290322580644,10.274439811706543,19,1.1257088570855558
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,15,0.4838709677419355,10.093605995178223,30,1.4942802768200636
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,16,0.5161290322580645,9.858758926391602,30,1.0752788321115077
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,17,0.5483870967741935,7.775885581970215,23,0.9154520218726248
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,18,0.5806451612903226,7.529239654541016,26,0.8580516986548901
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,19,0.6129032258064516,8.038483619689941,33,1.1079457444138825
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,20,0.6451612903225806,6.907479286193848,48,0.4563668987248093
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,21,0.6774193548387096,6.550031661987305,49,0.5399231371702626
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,22,0.7096774193548387,7.252598762512207,52,0.6519730211002752
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,23,0.7419354838709677,5.850551605224609,51,0.9315202906727791
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,24,0.7741935483870968,5.62632942199707,59,0.6239854316227138
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,25,0.8064516129032258,5.404453277587891,53,0.7076394085306674
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,26,0.8387096774193549,4.9980010986328125,62,0.6370859831222333
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,27,0.8709677419354839,4.0545854568481445,52,1.055673347786069
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,28,0.9032258064516129,2.709573268890381,39,0.564400215720525
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,29,0.9354838709677419,3.5109782218933105,71,0.8272168103139848
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,30,0.967741935483871,4.067291259765625,85,0.6292591295205057
aligned,My tenant keeps demanding expensive repairs that a,institutional_housing_landlord_2,institutional,institution,31,1.0,4.97653341293335,95,1.224450764246285
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,0,0.0,4.256093502044678,9,2.142088163178414
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,1,0.03225806451612903,8.033549308776855,25,1.596383938100189
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,2,0.06451612903225806,9.002832412719727,22,1.2295777318067849
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,3,0.0967741935483871,9.032739639282227,25,1.5222674142569304
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,4,0.12903225806451613,9.555230140686035,24,1.2295980113558471
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,5,0.16129032258064516,10.052085876464844,24,1.1867172501515597
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,6,0.1935483870967742,9.711381912231445,24,1.2693942347541451
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,7,0.22580645161290322,9.893632888793945,34,1.6098836101591587
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,8,0.25806451612903225,9.920106887817383,26,1.1055864846566692
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,9,0.2903225806451613,9.975227355957031,29,1.3155398295493796
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,10,0.3225806451612903,9.99237060546875,29,1.402850245591253
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,11,0.3548387096774194,10.151433944702148,25,1.5143939657136798
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,12,0.3870967741935484,10.139219284057617,26,1.2997860244940966
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,13,0.41935483870967744,9.627519607543945,34,1.0993629558943212
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,14,0.45161290322580644,10.145881652832031,24,1.2044884723145515
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,15,0.4838709677419355,9.911659240722656,38,1.633970701135695
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,16,0.5161290322580645,9.067872047424316,35,1.1346612884663045
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,17,0.5483870967741935,6.888864517211914,26,1.1435182010754943
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,18,0.5806451612903226,6.999131679534912,32,0.9690452653449029
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,19,0.6129032258064516,6.418272495269775,26,1.3583325380459428
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,20,0.6451612903225806,4.98893928527832,32,0.7583391624502838
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,21,0.6774193548387096,5.330379486083984,38,0.6808764839079231
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,22,0.7096774193548387,5.578869342803955,51,0.7274106307304464
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,23,0.7419354838709677,4.000244617462158,39,0.9287157780490816
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,24,0.7741935483870968,4.037858009338379,43,0.6604785576928407
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,25,0.8064516129032258,4.063297748565674,44,0.6819077243562788
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,26,0.8387096774193549,2.811516284942627,37,0.5269585378118791
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,27,0.8709677419354839,3.8239870071411133,45,1.071588178165257
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,28,0.9032258064516129,3.878355026245117,59,0.5444173153373413
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,29,0.9354838709677419,1.8565497398376465,38,0.8157598864636384
aligned,"The hospital billed me $12,000 for a procedure the",institutional_medical_patient_1,institutional,individual,30,0.967741935483871,1.3215757608413696,36,0.7259124917909503
