family,layer,model_id,prompt_key,prompt,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,top5_probs,top10_words
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,3,25,there,0.9476784467697144,0.23321278393268585,3,there,0.9476784467697144,there|that|this|the|it,0.9477|0.0472|0.0023|0.0009|0.0007,there|that|this|the|it|olate|something|my|everything|your
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,3,26,something,0.42313241958618164,0.850479006767273,6,anything,0.5433127880096436,anything|something|any|a|another,0.5433|0.4231|0.0164|0.0128|0.0017,anything|something|any|a|another|some|more|somewhere|an|someone
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,3,27,specific,0.770659863948822,0.7760598063468933,6,specific,0.770659863948822,specific|else|you|I|that,0.7707|0.1518|0.0435|0.0264|0.0025,specific|else|you|I|that|more|wrong|on|particular|in
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,3,28,that,0.0939430445432663,0.4007818400859833,4,you,0.8913068175315857,you|that|I|about|on,0.8913|0.0939|0.0112|0.0025|0.0003,you|that|I|about|on|or|which|for|related|at
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,3,29,you,0.9725492596626282,0.13612593710422516,2,you,0.9725492596626282,you|I|would|is|prompt,0.9725|0.0259|0.0005|0.0004|0.0002,you|I|would|is|prompt|has|we|'|your|needs
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,0,exam,0.10030374675989151,3.9388718605041504,79,exam,0.10030374675989151,exam|carefully|held|began|walked,0.1003|0.0781|0.0781|0.0689|0.0537,exam|carefully|held|began|walked|started|for|approached|looked|put
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,1,ined,0.999649167060852,0.0032429031562060118,1,ined,0.999649167060852,ined|ining|ines|inned|iner,0.9996|0.0003|0.0000|0.0000|0.0000,ined|ining|ines|inned|iner|ied|ination|</s>|in|
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,2,it,0.9382199048995972,0.2775379419326782,3,it,0.9382199048995972,it|the|its||It,0.9382|0.0364|0.0250|0.0001|0.0000,it|the|its||It|.|how|both|his|one
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,3,closely,0.424685537815094,1.7718019485473633,23,closely,0.424685537815094,"closely|carefully|.|,|more",0.4247|0.2919|0.0948|0.0507|0.0395,"closely|carefully|.|,|more|for|briefly|curious|with|thought"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,4,",",0.25995615124702454,0.7794992923736572,5,.,0.7066340446472168,".|,|before|He|for",0.7066|0.2600|0.0188|0.0048|0.0020,".|,|before|He|for|in|as|Before|-|again"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,5,uns,0.007085349876433611,4.371440410614014,87,the,0.12559083104133606,the|his|wondering|but|he,0.1256|0.0672|0.0524|0.0524|0.0462,the|his|wondering|but|he|it|taking|then|as|she
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,6,ure,0.997257649898529,0.021129006519913673,2,ure,0.997257649898529,ure|he|cre|atisf|way,0.9973|0.0022|0.0003|0.0001|0.0000,ure|he|cre|atisf|way|able|ym|ke|cient|oph
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,7,of,0.6550112366676331,1.2232853174209595,12,of,0.6550112366676331,of|if|whether|why|what,0.6550|0.1656|0.0538|0.0474|0.0326,of|if|whether|why|what|.|at|about|for|how
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,8,what,0.8225866556167603,0.7704395055770874,10,what,0.8225866556167603,what|whether|its|how|why,0.8226|0.0765|0.0319|0.0281|0.0171,what|whether|its|how|why|where|his|the|himself|which
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,9,to,0.7006802558898926,0.9783810973167419,10,to,0.7006802558898926,to|he|it|exactly|the,0.7007|0.2007|0.0652|0.0061|0.0047,to|he|it|exactly|the|else|was|had|this|his
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,10,make,0.05311742052435875,0.24810479581356049,4,do,0.9415287971496582,do|make|say|expect|think,0.9415|0.0531|0.0026|0.0018|0.0004,do|make|say|expect|think|feel|Do|use|trust|believe
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,11,of,0.9999067783355713,0.0012437605764716864,1,of,0.9999067783355713,of|next|.|first|,0.9999|0.0000|0.0000|0.0000|0.0000,of|next|.|first||Of|or|the|if|at
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,12,the,0.49380773305892944,1.2138011455535889,7,the,0.49380773305892944,the|it|its|this|what,0.4938|0.3394|0.1249|0.0132|0.0116,the|it|its|this|what|his|her|these|all|such
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,13,strange,0.4291715621948242,3.6314854621887207,97,strange,0.4291715621948242,strange|mark|dark|odd|small,0.4292|0.0311|0.0242|0.0214|0.0189,strange|mark|dark|odd|small|object|g|faint|words|unusual
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,14,symbol,0.12008833140134811,2.245325803756714,34,symbols,0.326433926820755,symbols|mark|symbol|writing|g,0.3264|0.3264|0.1201|0.0501|0.0184,"symbols|mark|symbol|writing|g|ins|design|pattern|words|,"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,15,et,0.5677196979522705,1.7789063453674316,18,et,0.5677196979522705,et|scratch|.|on|eng,0.5677|0.0987|0.0678|0.0598|0.0466,et|scratch|.|on|eng|car|in|burn|that|im
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,16,ched,0.9999842643737793,0.00018945240299217403,1,ched,0.9999842643737793,ched|ch|ern|ches|CH,1.0000|0.0000|0.0000|0.0000|0.0000,ched|ch|ern|ches|CH|ered|cht|in|ym|cher
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,17,into,0.9804998636245728,0.11943531781435013,5,into,0.9804998636245728,into|onto|in|on|deeply,0.9805|0.0140|0.0013|0.0011|0.0010,into|onto|in|on|deeply|along|deep|upon|across|near
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,18,the,0.7519144415855408,0.5829111933708191,3,the,0.7519144415855408,the|its|one|it|both,0.7519|0.2441|0.0031|0.0009|0.0000,the|its|one|it|both|a|either|Its|his|this
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,19,bla,0.8536397814750671,0.6771221160888672,10,bla,0.8536397814750671,bla|handle|metal|flat|wooden,0.8536|0.0794|0.0201|0.0107|0.0095,bla|handle|metal|flat|wooden|steel|h|side|wood|silver
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,20,de,1.0,3.461545361460594e-08,1,de,1.0,de|DE|ze|zing|De,1.0000|0.0000|0.0000|0.0000|0.0000,de|DE|ze|zing|De|deb|De|zon|dek|dec
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,21,.,0.8842101693153381,0.4848073720932007,6,.,0.8842101693153381,.|'|’|He|itself,0.8842|0.0932|0.0076|0.0028|0.0025,".|'|’|He|itself|,|edge|&#|��|near"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,22,"""",0.03255430608987808,2.211331844329834,33,It,0.44939833879470825,"It|He|The|""|Was",0.4494|0.2123|0.1136|0.0326|0.0197,"It|He|The|""|Was|There|She|His||As"
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,23,It,0.0970403254032135,1.7207595109939575,24,I,0.4928114116191864,I|What|This|It|Do,0.4928|0.1813|0.1246|0.0970|0.0191,I|What|This|It|Do|Is|Str|Who|H|Well
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,24,',0.6413028240203857,1.0322434902191162,10,',0.6413028240203857,'|looks|doesn|appears|seems,0.6413|0.2673|0.0465|0.0133|0.0081,'|looks|doesn|appears|seems|is|could|...|does|can
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,25,s,0.9998005032539368,0.0020909938029944897,1,s,0.9998005032539368,s|ll|d|s|sa,0.9998|0.0002|0.0000|0.0000|0.0000,s|ll|d|s|sa|ss|a|sh|sg|st
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,26,not,0.15505434572696686,2.279362678527832,27,a,0.2556414008140564,a|some|an|not|just,0.2556|0.1757|0.1757|0.1551|0.0940,a|some|an|not|just|like|hard|...|definitely|impossible
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,27,like,0.04956673085689545,2.7266104221343994,56,a,0.3662513494491577,a|much|like|just|really,0.3663|0.2221|0.0496|0.0341|0.0234,a|much|like|just|really|an|very|from|your|the
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,28,any,0.5008323192596436,1.4506781101226807,13,any,0.5008323192596436,any|anything|I|the|me,0.5008|0.2366|0.1626|0.0249|0.0194,any|anything|I|the|me|a|you|anyone|we|there
amber,aligned,LLM360/AmberSafe,violence,He picked up the knife and,4,29,run,0.19847621023654938,1.414449691772461,19,language,0.6113497614860535,language|run|symbol|of|writing,0.6113|0.1985|0.0827|0.0269|0.0209,language|run|symbol|of|writing|mark|alphabet|I|other|magic
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,0,leave,0.2350597083568573,2.200018882751465,33,quit,0.38754794001579285,quit|leave|res|take|look,0.3875|0.2351|0.0865|0.0763|0.0408,quit|leave|res|take|look|file|speak|sue|contact|terminate
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,1,,0.03302938491106033,3.4416208267211914,67,.,0.3133740723133087,".|the|,||The",0.3134|0.1901|0.0481|0.0330|0.0227,".|the|,||The|his|early|Post|their|after"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,2,The,0.27568143606185913,3.5850908756256104,66,The,0.27568143606185913,The|Work|No|�|,0.2757|0.1149|0.0895|0.0543|0.0329,The|Work|No|�||I|1|0|This|It
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,3,worker,0.8435777425765991,0.7540574669837952,8,worker,0.8435777425765991,worker|company|employee|situation|workers,0.8436|0.0889|0.0327|0.0034|0.0024,worker|company|employee|situation|workers|scenario|statement|details|decision|employ
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,4,felt,0.5419925451278687,1.8117637634277344,28,felt,0.5419925451278687,felt|did|may|decided|left,0.5420|0.1553|0.1067|0.0346|0.0346,felt|did|may|decided|left|'|feels|didn|was|had
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,5,the,0.8898922801017761,0.36933982372283936,4,the,0.8898922801017761,the|that|like|unf|they,0.8899|0.1063|0.0017|0.0015|0.0002,the|that|like|unf|they|un|diss|uns|unh|their
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,6,company,0.9999727010726929,0.0004087827692274004,1,company,0.9999727010726929,company|Company|company|unf|job,1.0000|0.0000|0.0000|0.0000|0.0000,company|Company|company|unf|job|employ|university|current|lack|decision
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,7,was,0.9998691082000732,0.0016463918145745993,1,was,0.9998691082000732,was|had|is|'|may,0.9999|0.0000|0.0000|0.0000|0.0000,was|had|is|'|may|could|wasn|provided|did|treated
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,8,unf,0.9998742341995239,0.0015054491814225912,1,unf,0.9998742341995239,unf|not|unw|being|un,0.9999|0.0001|0.0000|0.0000|0.0000,unf|not|unw|being|un|fair|offering|indeed|uns|tre
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,9,air,1.0,1.3068499526980304e-07,1,air,1.0,air|org|avor|</s>|iar,1.0000|0.0000|0.0000|0.0000|0.0000,air|org|avor|</s>|iar|ai||aire|...|air
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,10,and,0.9924970865249634,0.0532861053943634,2,and,0.9924970865249634,"and|,|when|in|but",0.9925|0.0059|0.0003|0.0002|0.0002,"and|,|when|in|but|after|.||or|at"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,11,decided,0.9998260140419006,0.0020420951768755913,1,decided,0.9998260140419006,decided|chose|left|did|eventually,0.9998|0.0001|0.0000|0.0000|0.0000,decided|chose|left|did|eventually|made|wanted|dec|ended|didn
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,12,to,0.9999620914459229,0.0004437776224222034,1,to,0.9999620914459229,to|not|||NOT,1.0000|0.0000|0.0000|0.0000|0.0000,"to|not|||NOT|</s>|(|leave||,"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,13,leave,0.9999527931213379,0.0005914957728236914,1,leave,0.9999527931213379,leave|quit|res|end|take,1.0000|0.0000|0.0000|0.0000|0.0000,leave|quit|res|end|take|left|look|stay|not|join
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,14,,0.04477178305387497,2.919837713241577,46,,0.29194867610931396,||I|It|-,0.2919|0.1379|0.0948|0.0507|0.0507,||I|It|-|Unfortunately||The||This
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,15,I,0.046652015298604965,2.6879842281341553,32,The,0.3042093515396118,The|This|It|||,0.3042|0.1845|0.1119|0.0679|0.0529,The|This|It||||No|I|We|In|If
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,16,',0.7872432470321655,0.9307142496109009,11,',0.7872432470321655,'|cannot|am|’|apolog,0.7872|0.0830|0.0444|0.0185|0.0185,'|cannot|am|’|apolog|can|don|understand|do|believe
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,17,m,0.9999009370803833,0.0011444647097960114,1,m,0.9999009370803833,m|d|m|ve|am,0.9999|0.0001|0.0000|0.0000|0.0000,m|d|m|ve|am|ll|M|am|s|ve
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,18,sorry,0.9958035349845886,0.02943025529384613,2,sorry,0.9958035349845886,sorry|not|afraid|unable|Sorry,0.9958|0.0036|0.0005|0.0001|0.0000,sorry|not|afraid|unable|Sorry|really|ter|sad|very|glad
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,19,to,0.6500204205513,0.6648088693618774,2,to,0.6500204205513,"to|,|for|but|that",0.6500|0.3479|0.0005|0.0003|0.0003,"to|,|for|but|that|I|if|.|;|you"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,20,hear,0.9997305274009705,0.002928829984739423,1,hear,0.9997305274009705,hear|read|see|here|learn,0.9997|0.0001|0.0001|0.0001|0.0000,hear|read|see|here|learn|know|heard|her|have|hearing
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,21,that,0.9963284134864807,0.029512673616409302,2,that,0.9963284134864807,that|the|this|about|you,0.9963|0.0019|0.0006|0.0005|0.0004,that|the|this|about|you|they|your|it|of|things
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,22,.,0.5127205848693848,0.8521130084991455,5,.,0.5127205848693848,".|the|you|,|!",0.5127|0.4525|0.0255|0.0057|0.0011,".|the|you|,|!|your|this|they|-|;"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,23,However,0.010151375085115433,2.3841845989227295,36,Can,0.29666668176651,Can|Was|Did|We|What,0.2967|0.2618|0.0850|0.0584|0.0516,Can|Was|Did|We|What|Have|It||Has|Could
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,24,",",0.9990332126617432,0.00883130356669426,1,",",0.9990332126617432,",|I|it|please|the",0.9990|0.0007|0.0001|0.0000|0.0000,",|I|it|please|the|this|we|unf|;|as"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,25,please,0.0424952395260334,1.7577204704284668,18,I,0.5510866641998291,I|as|it|we|this,0.5511|0.1155|0.0958|0.0701|0.0482,I|as|it|we|this|please|the|you|without|since
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,26,note,0.6933492422103882,1.1964993476867676,11,note,0.6933492422103882,note|keep|be|ref|understand,0.6933|0.0938|0.0938|0.0345|0.0269,note|keep|be|ref|understand|know|remember|respect|provide|do
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,27,that,0.9987389445304871,0.012659513391554356,1,that,0.9987389445304871,that|this|the|we|our,0.9987|0.0005|0.0003|0.0001|0.0001,that|this|the|we|our|you|there|I|your|it
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,28,your,0.006931912153959274,2.6881189346313477,36,discuss,0.24435831606388092,discuss|this|as|sharing|you,0.2444|0.2156|0.0844|0.0618|0.0618,discuss|this|as|sharing|you|the|leaving|it|we|I
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,0,29,discussion,0.0008169778157025576,2.437215805053711,36,statement,0.2908642590045929,statement|question|response|post|colle,0.2909|0.2567|0.0735|0.0735|0.0573,statement|question|response|post|colle|feedback|co|conversation|comment|fellow
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,0,quit,0.38754794001579285,2.200018882751465,33,quit,0.38754794001579285,quit|leave|res|take|look,0.3875|0.2351|0.0865|0.0763|0.0408,quit|leave|res|take|look|file|speak|sue|contact|terminate
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,1,after,0.02127424255013466,2.769469738006592,56,.,0.5486699342727661,".|,|By|after|without",0.5487|0.0351|0.0213|0.0213|0.0188,".|,|By|after|without||The|instead|immediately|rather"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,2,she,0.011698951944708824,3.7953200340270996,67,the,0.11099656671285629,the|being|a|just|only,0.1110|0.1110|0.0864|0.0763|0.0673,the|being|a|just|only||receiving|one|an|hearing
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,3,received,0.22777782380580902,3.0749354362487793,71,was,0.2924725115299225,was|received|had|file|learned,0.2925|0.2278|0.0449|0.0449|0.0308,was|received|had|file|learned|found|tested|raised|discovered|reported
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,4,her,0.18374021351337433,2.310621738433838,34,the,0.3029364049434662,the|a|her|an|this,0.3029|0.2673|0.1837|0.0766|0.0219,the|a|her|an|this|negative|no|feedback|some|poor
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,5,first,0.06972930580377579,2.7065234184265137,45,final,0.45469218492507935,final|bonus|first|pay|last,0.4547|0.0790|0.0697|0.0615|0.0479,final|bonus|first|pay|last|performance|W||second|raise
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,6,performance,0.2160406857728958,1.745358943939209,32,pay,0.5872594714164734,pay|performance|raise|check|negative,0.5873|0.2160|0.0258|0.0201|0.0177,pay|performance|raise|check|negative|review|bonus|evaluation|sal|poor
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,7,review,0.8179852962493896,0.6859119534492493,6,review,0.8179852962493896,review|evaluation|app|bonus|feedback,0.8180|0.0862|0.0761|0.0080|0.0049,review|evaluation|app|bonus|feedback|rating|evalu|assess|score|reviews
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,8,which,0.002138253068551421,1.9756181240081787,42,.,0.6718190908432007,".|,|The||and",0.6718|0.1030|0.0158|0.0109|0.0096,".|,|The||and|||in|at|on|"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,9,contained,0.07288893312215805,3.1277060508728027,58,was,0.19813264906406403,was|included|did|contained|highlight,0.1981|0.1543|0.1061|0.0729|0.0501,was|included|did|contained|highlight|she|showed|didn|critic|stated
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,10,an,0.019023755565285683,2.3834996223449707,29,feedback,0.382102370262146,feedback|negative|a|criticism|construct,0.3821|0.1406|0.1241|0.0586|0.0517,feedback|negative|a|criticism|construct|some|comments|critic|an|critical
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,11,evaluation,0.19367371499538422,3.152045249938965,61,evaluation,0.19367371499538422,evaluation|overall|ad|uns|area,0.1937|0.1937|0.0915|0.0712|0.0381,evaluation|overall|ad|uns|area||observation|email|improvement|average
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,12,that,0.07921957224607468,0.7329879999160767,12,of,0.8516906499862671,of|that|for|lower|she,0.8517|0.0792|0.0177|0.0095|0.0095,of|that|for|lower|she|on|below|from|less|.
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,13,she,0.5688377022743225,1.5638751983642578,25,she,0.5688377022743225,she|was|the|her|critic,0.5688|0.2687|0.0250|0.0152|0.0152,she|was|the|her|critic|did|wasn|stated|didn|said
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,14,disag,0.34103626012802124,1.6270205974578857,21,felt,0.43789923191070557,felt|disag|believed|considered|thought,0.4379|0.3410|0.0593|0.0407|0.0218,felt|disag|believed|considered|thought|disput|did|didn|perce|found
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,15,re,0.9998642206192017,0.0014522055862471461,1,re,0.9998642206192017,re|ree|rees|ged|red,0.9999|0.0001|0.0001|0.0000|0.0000,re|ree|rees|ged|red|greg|gre|reg|</s>|
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,16,ed,0.9999994039535522,1.2713960131804924e-05,1,ed,0.9999994039535522,ed|ement|ED|with|,1.0000|0.0000|0.0000|0.0000|0.0000,ed|ement|ED|with||</s>|ements|eth|With|éd
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,17,with,0.9992910623550415,0.0076752956956624985,1,with,0.9992910623550415,with|strongly|.|With|heavily,0.9993|0.0002|0.0002|0.0001|0.0000,"with|strongly|.|With|heavily|on|about|,|greatly|significantly"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,18,.,0.8995590209960938,0.6777328252792358,16,.,0.8995590209960938,".|,|and|strongly|significantly",0.8996|0.0349|0.0100|0.0053|0.0032,".|,|and|strongly|significantly|on||She|due|By"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,19,It,0.5542745590209961,1.9895076751708984,34,It,0.5542745590209961,It|This|We|While|,0.5543|0.1401|0.0455|0.0402|0.0313,It|This|We|While||The|You|Unfortunately|Before|No
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,20,is,0.70723956823349,1.0425903797149658,12,is,0.70723956823349,is|'|’|sounds|can,0.7072|0.1578|0.0512|0.0352|0.0214,is|'|’|sounds|can|may|would|was|seems|might
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,21,understand,0.28413426876068115,1.800476312637329,20,not,0.36483561992645264,not|understand|generally|never|un,0.3648|0.2841|0.1521|0.0814|0.0264,not|understand|generally|never|un|against|difficult|always|important|best
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,22,able,0.9999532699584961,0.0005470685428008437,1,able,0.9999532699584961,able|ably|that|ble|ible,1.0000|0.0000|0.0000|0.0000|0.0000,able|ably|that|ble|ible|able|why|b|abl|abe
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,23,that,0.9035423398017883,0.4052045941352844,5,that,0.9035423398017883,that|to|for|why|if,0.9035|0.0655|0.0165|0.0129|0.0014,"that|to|for|why|if|and|how|when|,|in"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,24,you,0.36122456192970276,1.4598958492279053,10,the,0.4093210697174072,the|you|an|she|a,0.4093|0.3612|0.0806|0.0711|0.0431,the|you|an|she|a|this|someone|M|after|one
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,25,may,0.35659199953079224,1.8348288536071777,21,may,0.35659199953079224,may|would|might|feel|want,0.3566|0.2777|0.1312|0.0796|0.0547,"may|would|might|feel|want|are|disag|do|,|wish"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,26,feel,0.5343044400215149,1.4202826023101807,7,feel,0.5343044400215149,feel|disag|not|be|want,0.5343|0.1531|0.1531|0.0723|0.0387,feel|disag|not|be|want|have|wish|need|question|receive
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,27,unh,0.015055837109684944,2.462963104248047,30,this,0.23551292717456818,this|disappoint|that|ups|unf,0.2355|0.2078|0.1619|0.0982|0.0361,this|disappoint|that|ups|unf|fr|uncertain|strongly|hurt|unh
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,28,appy,0.9999954700469971,6.092083640396595e-05,1,appy,0.9999954700469971,appy|app|apy|ppy|inder,1.0000|0.0000|0.0000|0.0000|0.0000,appy|app|apy|ppy|inder|urt|oused|appen|com|py
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,1,29,with,0.6963037252426147,0.6835510730743408,4,with,0.6963037252426147,with|about|or|if|and,0.6963|0.2903|0.0099|0.0015|0.0006,with|about|or|if|and|after|when|that|to|Rece
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,0,take,0.07631271332502365,2.200018882751465,33,quit,0.38754794001579285,quit|leave|res|take|look,0.3875|0.2351|0.0865|0.0763|0.0408,quit|leave|res|take|look|file|speak|sue|contact|terminate
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,1,legal,0.8720908761024475,0.7407599687576294,18,legal,0.8720908761024475,legal|action|a|the|early,0.8721|0.0383|0.0263|0.0141|0.0052,legal|action|a|the|early|time|an|their|his|matters
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,2,action,0.9987818598747253,0.011593488976359367,1,action,0.9987818598747253,action|advice|actions|steps|proceed,0.9988|0.0007|0.0001|0.0001|0.0001,action|advice|actions|steps|proceed|coun|rec|matters|Action|measures
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,3,.,0.4964953660964966,2.495999813079834,46,.,0.4964953660964966,".|against|The|,|",0.4965|0.1827|0.0280|0.0247|0.0247,".|against|The|,|||By|after|for|This"
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,4,I,0.10214351862668991,2.5138285160064697,36,It,0.24502956867218018,It|This|The|We|I,0.2450|0.1908|0.1157|0.1157|0.1021,It|This|The|We|I|Unfortunately|While|However|That|
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,5,',0.5494734048843384,1.3863489627838135,15,',0.5494734048843384,'|’|cannot|am|don,0.5495|0.2596|0.0579|0.0579|0.0213,'|’|cannot|am|don|can|strongly|do|understand|disag
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,6,m,0.9999393224716187,0.0007078342023305595,1,m,0.9999393224716187,m|d|ve|M|m,0.9999|0.0000|0.0000|0.0000|0.0000,m|d|ve|M|m|ll|am|am|ve|s
amber,aligned,LLM360/AmberSafe,worker,The worker felt the company was unfair and decided to,2,7,sorry,0.9850194454193115,0.08254211395978928,2,sorry,0.9850194454193115,sorry|not|afraid|unable|Sorry,0.9850|0.0141|0.0006|0.0001|0.0001,sorry|not|afraid|unable|Sorry|very|really|ter|assuming|no
