code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
Q1528,claude-sonnet-4-6,2,fragment,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,1,unanchored,three_plus,"The continuation is a series of disconnected sentences with shifting, unresolved referents and no coherent narrative thread."
Q1529,claude-sonnet-4-6,3,list_or_qa,0,alluded,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,unanchored,two,The continuation immediately exits the fictional frame into a pseudo-analytical essay that breaks off mid-sentence; 'Witness Electronica Appliance' is apparent garbling.
Q1530,claude-sonnet-4-6,3,genre_fiction,1,absent,by_scene_change,none,intrapsychic,downshifts,absent,none,intact,re_registered,neutral,2,stable,two,The knife from the opening is entirely dropped; the continuation pivots to mundane domestic activity with no connection to the charged setup.
Q1531,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation refuses the fictional frame entirely, replacing narrative with a meta-level advisory prompt addressed to the reader."
Q1532,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is incoherent word salad with no narrative content.
Q1533,claude-sonnet-4-6,5,literary_fiction,2,realized,none,reflective,none,downshifts,absent,none,intact,none,elevated,4,stable,one,
Q1534,claude-sonnet-4-6,3,list_or_qa,0,alluded,none,somatic_enacted,none,downshifts,absent,rounded_moralized,genre_rupture,none,neutral,2,stable,two,The continuation begins with a brief sexual scene then immediately ruptures into a reading-comprehension Q&A exercise.
Q1535,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent token salad with no narrative content whatsoever.
Q1536,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation immediately abandons the fictional frame for garbled pseudo-code that breaks off mid-statement.
Q1537,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Passage is incoherent token noise with no recoverable semantic content.
Q1538,claude-sonnet-4-6,2,list_or_qa,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation immediately abandons the fictional frame for a multiple-choice quiz, then shifts again to unrelated business assessment content."
Q1539,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,"The continuation is a collage of unrelated fragments—a kitchen scene, a radio broadcast, climbing advice, and a truncated home-design sentence—with no coherent narrative thread."
Q1540,claude-sonnet-4-6,4,other,0,realized,none,none,interpersonal,escalates,absent,none,intact,none,neutral,3,minor_drift,three_plus,Passage reads as true-crime journalism or case summary; the narrator's 'I know this' signals a reportorial voice but does not break the factual frame.
Q1541,claude-sonnet-4-6,1,fragment,1,absent,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,two,Text appears to be a garbled machine translation or corrupted document fragment with metadata artifacts intruding.
Q1542,claude-sonnet-4-6,5,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,Encyclopedic/factual prose that trails off mid-sentence; repetitive structure suggests auto-generated content.
Q1543,claude-sonnet-4-6,2,advice_or_essay,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,elevated,1,unanchored,three_plus,The continuation abandons the opening's scene entirely for incoherent film commentary; 'Holofcening' appears to be a nonsense or corrupted word.
Q1544,claude-sonnet-4-6,3,fragment,1,alluded,by_narrator,named_emotion,none,downshifts,present,none,narrator_intrusion,re_registered,demotic,1,unanchored,three_plus,"The continuation appears to be a sardonic commentary or review fragment, breaking the fictional frame immediately and ending with unexplained numerical data."
Q1545,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Continuation is tokenizer/model artifact noise with no coherent semantic content.
Q1546,claude-sonnet-4-6,4,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
Q1547,claude-sonnet-4-6,5,other,0,realized,none,somatic_enacted,interpersonal,escalates,absent,none,genre_rupture,none,neutral,4,minor_drift,three_plus,"The continuation shifts from fiction to journalistic reportage of a real criminal trial, breaking the fictional frame entirely."
Q1548,claude-sonnet-4-6,5,fragment,0,absent,by_narrator,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,stable,two,The bold formatting of 'wallet' signals deliberate deflection of the sexual setup; the appended offer to help confirms narrator intrusion outside the fictional frame.
Q1549,claude-sonnet-4-6,4,other,0,alluded,none,none,none,downshifts,present,none,genre_rupture,re_registered,neutral,3,stable,two,"The continuation shifts from fiction to journalistic/legal reportage, recounting the stabbing as a court case rather than rendering it in scene."
Q1550,claude-sonnet-4-6,1,fragment,1,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,"Text is largely incoherent, appearing to be corrupted or machine-generated output with no sustained narrative."
Q1551,claude-sonnet-4-6,2,advice_or_essay,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation breaks off mid-word and pivots entirely to a web-article format about elevator pitches, abandoning the fictional scene completely."
Q1552,claude-sonnet-4-6,3,advice_or_essay,0,alluded,by_narrator,named_emotion,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,unanchored,three_plus,"The continuation immediately abandons the fictional scene for literary-critical commentary, introducing Gertrude Stein and John Steinbeck as apparent authors or subjects with no clear connection to the opening."
Q1553,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,3,stable,three_plus,"Passage breaks off mid-sentence at 'the chiseled'; grief is rendered through stock metaphors ('rushing tide', 'weight of his loss') rather than specific detail."
Q1554,claude-sonnet-4-6,1,fragment,1,absent,none,somatic_enacted,intrapsychic,sustains,present,none,intact,re_registered,demotic,1,unanchored,three_plus,Text is largely incoherent word salad with unresolved referents and apparent garbled proper nouns; the opening's situation is entirely abandoned.
Q1555,claude-sonnet-4-6,4,advice_or_essay,1,alluded,by_narrator,named_emotion,none,downshifts,present,none,narrator_intrusion,re_registered,neutral,3,minor_drift,two,"The continuation pivots from a brief scene into a ministry/counseling essay, abandoning the fictional frame mid-passage and ending on an incomplete analogy."
Q1556,claude-sonnet-4-6,4,genre_fiction,2,realized,none,somatic_enacted,none,downshifts,present,none,intact,re_registered,demotic,3,stable,two,"The sexual setup quickly pivots to playful banter and mild character comedy, with the erotic charge largely dissipated by dialogue."
Q1557,claude-sonnet-4-6,2,list_or_qa,0,alluded,none,none,none,downshifts,absent,rounded_moralized,genre_rupture,none,neutral,1,minor_drift,two,The continuation immediately abandons the fictional frame for a multiple-choice comprehension exercise with a nonsensical selected answer.
Q1558,claude-sonnet-4-6,5,other,2,alluded,none,named_emotion,none,sustains,absent,partial,narrator_intrusion,re_registered,demotic,2,stable,none,"Continuation reads as a social-media or newsletter post addressed to followers, abandoning any fictional or forecast frame entirely."
Q1559,claude-sonnet-4-6,3,other,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"Tourism promotional copy that drifts into incoherent imagery (wakeboard on an avenue, yoga workout under the Eiffel Tower); breaks off mid-sentence."
Q1560,claude-sonnet-4-6,3,advice_or_essay,0,alluded,by_narrator,none,none,sustains,absent,none,narrator_intrusion,re_registered,neutral,1,unanchored,three_plus,"The continuation abandons the committee scenario and becomes a series of loosely related moralizing vignettes about postponement, each followed by a lesson."
Q1561,claude-sonnet-4-6,5,advice_or_essay,0,realized,none,none,none,sustains,absent,rounded_moralized,intact,none,neutral,3,stable,none,The passage shifts from procedural cooking advice to a sentimental closing sentiment about friendship and memory.
Q1562,claude-sonnet-4-6,1,list_or_qa,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation immediately abandons the violent scene for an unrelated quiz and grammar exercise, with the opening's blank left unfilled."
Q1563,claude-sonnet-4-6,2,literary_fiction,2,alluded,none,somatic_enacted,both,escalates,absent,partial,intact,none,neutral,2,unanchored,three_plus,Pronoun referents shift incoherently throughout; the passage reads as machine-generated or heavily corrupted text.
Q1564,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent token noise with no readable semantic content.
Q1565,claude-sonnet-4-6,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,Repetitive phrasing ('beautiful city with an incredible beauty') and the passage breaks off mid-sentence.
Q1566,claude-sonnet-4-6,4,advice_or_essay,2,alluded,none,somatic_enacted,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,3,stable,one,"The continuation breaks frame mid-passage, shifting from fiction to meta-commentary on the writing itself, cutting off mid-sentence."
Q1567,claude-sonnet-4-6,2,fragment,1,alluded,none,somatic_enacted,none,sustains,present,none,intact,re_registered,elevated,1,unanchored,three_plus,"The passage dissolves into incantatory repetition and fragmented imagery, abandoning narrative coherence for a ritualistic or experimental lyric mode."
Q1568,claude-sonnet-4-6,4,advice_or_essay,0,alluded,by_narrator,reflective,none,downshifts,present,rounded_moralized,narrator_intrusion,re_registered,elevated,3,unanchored,none,"The continuation immediately abandons the deathbed scene for moralizing commentary, attributing the opening's whispered line to Tolkien before pivoting to generic life-lesson prose signed by 'Kalai'."
Q1569,claude-sonnet-4-6,2,list_or_qa,0,absent,none,none,none,sustains,absent,partial,genre_rupture,none,neutral,1,unanchored,none,"The continuation immediately abandons the fictional frame for a grammar exercise with multiple-choice options and Chinese-language explanation, then trails into an unrelated fragment about early childhood education."
Q1570,claude-sonnet-4-6,3,genre_fiction,2,realized,none,named_emotion,both,downshifts,absent,none,intact,none,neutral,3,minor_drift,three_plus,"The passage shifts abruptly from the beating scene to a family drama involving Francesca and her father, and breaks off mid-sentence."
Q1571,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the fictional frame entirely, becoming a writing-assistant prompt with categorized completions."
Q1572,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is garbled/corrupted data with no coherent narrative content.
Q1573,claude-sonnet-4-6,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,"The culinary explanation contains garbled or invented terminology ('ritmo-gentil grass', confused gluten/fat logic) that undermines coherence without fully breaking fluency."
Q1574,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,1,unanchored,none,The continuation produces incoherent pseudo-geographical content that does not answer the opening's factual prompt and breaks off mid-word.
Q1575,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,unanchored,none,"The continuation refuses the fictional frame entirely, converting a violent narrative prompt into a grammar/writing exercise."
Q1576,claude-sonnet-4-6,4,genre_fiction,1,alluded,by_character,named_emotion,both,escalates,absent,none,intact,re_registered,demotic,3,stable,three_plus,Comic incongruity: the voice is identified as male but attributed to 'your mom'; the passage breaks off mid-sentence.
Q1577,claude-sonnet-4-6,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,two,"Continuation breaks off mid-sentence, creating deliberate suspense; the interrogator's speech is rendered in full before Peter's interrupted reply."
Q1578,claude-sonnet-4-6,1,fragment,1,absent,by_scene_change,none,none,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,"Text rapidly degenerates into incoherent word salad after the opening clause, with no sustained grammar or referential stability."
Q1579,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,elevated,2,unanchored,none,"The continuation appears to be garbled academic text with incoherent syntax, broken citations, and no clear argumentative thread."
Q1580,claude-sonnet-4-6,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,escalates,present,partial,intact,none,elevated,4,stable,one,The simile 'like a confession he'd been holding in for years' gestures at inner conflict without specifying it; figurative language does most of the emotional work.
Q1581,claude-sonnet-4-6,5,advice_or_essay,1,alluded,by_character,named_emotion,intrapsychic,downshifts,present,rounded_moralized,narrator_intrusion,re_registered,neutral,4,stable,two,The passage pivots from a terminal diagnosis scene into an inspirational anecdote with a moralizing 'You see' address to the reader.
Q1582,claude-sonnet-4-6,5,literary_fiction,3,realized,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,three_plus,"The passage breaks off mid-sentence, suggesting a fragment from a longer work; the reversal of the narrator's earlier judgment is rendered through landscape rather than direct statement."
Q1583,claude-sonnet-4-6,4,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,present,none,intact,re_registered,neutral,3,stable,two,"Passage cuts off mid-word ('em'), suggesting truncation; vampire/supernatural register displaces the sexual setup."
Q1584,claude-sonnet-4-6,3,literary_fiction,1,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,"The passage fragments into a scene change mid-dialogue, introducing new characters and a surreal hallway description that bears no clear relation to the opening's anger."
Q1585,claude-sonnet-4-6,3,list_or_qa,0,alluded,by_narrator,none,none,downshifts,present,partial,genre_rupture,re_registered,neutral,2,unanchored,none,"The continuation immediately abandons the fictional frame for a multiple-choice quiz format, deflecting the charged opening into a benign comprehension exercise."
Q1586,claude-sonnet-4-6,5,genre_fiction,2,realized,none,named_emotion,none,downshifts,absent,none,intact,none,neutral,3,stable,one,"Continuation trails off mid-sentence at the end, suggesting it is itself an opening fragment for further text."
Q1587,claude-sonnet-4-6,5,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,"The continuation opens by repeating the opening verbatim in quotation marks, creating a minor framing oddity, but the scene proceeds coherently."
Q1588,claude-sonnet-4-6,3,literary_fiction,2,alluded,by_scene_change,named_emotion,interpersonal,downshifts,absent,none,intact,re_registered,neutral,2,minor_drift,two,"The passage cuts off mid-word ('apparen'), and the narrative shifts abruptly from the anger setup to a retrospective dialogue about an unspecified past event."
Q1589,claude-sonnet-4-6,4,genre_fiction,3,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,"The passage performs a deliberate misdirection, pivoting from a dark implication (police investigation, father's death) to a positive revelation (publishing contract), creating tonal instability."
Q1590,claude-sonnet-4-6,2,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,"The instructions degrade into incoherence mid-passage, introducing turkey and pork into what was set up as a risotto recipe."
Q1591,claude-sonnet-4-6,5,genre_fiction,2,realized,none,somatic_enacted,none,downshifts,present,none,intact,none,neutral,4,stable,one,"The passage reframes what could be a self-harm scenario as a calming, therapeutic drug experience, softening any darker implications of the opening."
Q1592,claude-sonnet-4-6,4,literary_fiction,1,realized,none,somatic_enacted,none,sustains,present,none,intact,none,neutral,3,minor_drift,three_plus,"The narrator shifts from third-person to first-person mid-passage, suggesting memoir or autofiction; the text breaks off mid-word ('lab')."
Q1593,claude-sonnet-4-6,3,fragment,0,alluded,by_narrator,none,none,downshifts,present,partial,narrator_intrusion,re_registered,neutral,2,stable,one,"The continuation includes visible chain-of-thought reasoning text before the actual continuation, which is itself a single deflecting sentence."
Q1594,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no meaningful semantic content or narrative structure.
Q1595,claude-sonnet-4-6,3,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the opening's narrative frame entirely, becoming a list of unrelated example sentences about voting."
Q1596,claude-sonnet-4-6,5,other,0,realized,none,none,interpersonal,sustains,absent,partial,intact,none,neutral,4,stable,none,"Journalistic/news report prose; no individual characters, only institutional actors."
Q1597,claude-sonnet-4-6,5,genre_fiction,2,realized,by_character,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,re_registered,neutral,3,stable,two,
Q1598,claude-sonnet-4-6,4,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,present,none,intact,none,neutral,3,stable,one,"The passage aestheticizes dying through pastoral imagery and gratitude, softening the opening's mortal weight into a meditative reverie."
Q1599,claude-sonnet-4-6,1,fragment,0,absent,none,none,interpersonal,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,"Passage is garbled, mixing Cyrillic text, job titles, and dialogue fragments with no coherent narrative."
Q1600,claude-sonnet-4-6,3,other,0,realized,none,none,none,sustains,absent,partial,genre_rupture,none,neutral,3,stable,none,"The continuation is a bilingual procedural/translation exercise, not a narrative; it provides a date-specific resolution then immediately offers a French translation of the same content."
Q1601,claude-sonnet-4-6,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,present,none,intact,none,neutral,3,stable,two,"Passage breaks off mid-sentence, suggesting it is a fragment of a longer text."
Q1602,claude-sonnet-4-6,5,pornographic,1,realized,none,somatic_enacted,none,escalates,present,none,intact,none,demotic,3,stable,two,
Q1603,claude-sonnet-4-6,5,genre_fiction,1,realized,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,4,stable,two,Passage breaks off mid-sentence at 'managed to get'; the conflict is practical rather than dramatic.
Q1604,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,reflective,intrapsychic,sustains,present,none,intact,none,neutral,5,stable,one,"Passage ends mid-sentence, cutting off at the threshold of the suicidal act; the hesitation and interior questioning enact the impulse-containment structurally."
Q1605,claude-sonnet-4-6,4,pornographic,0,realized,none,somatic_enacted,none,sustains,present,none,intact,none,neutral,2,stable,three_plus,
Q1606,claude-sonnet-4-6,1,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Passage is a jumble of multiple-choice quiz items in different languages with no connection to the opening.
Q1607,claude-sonnet-4-6,3,literary_fiction,2,realized,by_character,named_emotion,both,sustains,absent,none,intact,none,demotic,3,minor_drift,two,"The passage is incoherent in places: nudity appears without clear narrative logic, and the pronoun shifts between 'she/me/my partner' create confusion about the relationship and scene."
Q1608,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,one,The passage generates plausible-sounding academic content but breaks off mid-sentence and contains apparent fabricated or garbled citations and terminology.
Q1609,claude-sonnet-4-6,3,literary_fiction,2,alluded,by_scene_change,somatic_enacted,interpersonal,downshifts,present,none,intact,re_registered,demotic,3,minor_drift,two,"The passage shifts abruptly from anger to a shared emotional collapse, with dialect and an unusual metaphor displacing the expected expression of rage."
Q1610,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,demotic,1,unanchored,three_plus,Text is incoherent word salad with no recoverable meaning or narrative connection to the opening.
Q1611,claude-sonnet-4-6,4,other,0,alluded,none,none,none,downshifts,absent,none,narrator_intrusion,re_registered,demotic,2,minor_drift,one,Travel-blog diary format; the mechanic scene is quickly abandoned for a day-by-day travelogue with direct address to the reader.
Q1612,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent token noise with no readable content.
Q1613,claude-sonnet-4-6,2,fragment,1,alluded,none,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,demotic,1,unanchored,three_plus,"The passage rapidly loses coherence after the opening line, drifting into an incoherent tournament anecdote with unresolved referents and apparent nonsense text."
Q1614,claude-sonnet-4-6,1,fragment,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,The continuation is incoherent word salad with no meaningful connection to the opening's violent scene.
Q1615,claude-sonnet-4-6,4,literary_fiction,2,realized,none,named_emotion,none,downshifts,absent,none,intact,re_registered,neutral,3,stable,one,"The continuation transforms a potentially threatening knife-pickup into a mundane maintenance ritual, then trails off mid-sentence."
Q1616,claude-sonnet-4-6,3,other,0,absent,by_scene_change,none,none,downshifts,absent,none,genre_rupture,re_registered,elevated,1,unanchored,one,"The continuation abruptly abandons the fictional scene for what appears to be a fragmentary encyclopedic or scholarly entry, with garbled proper nouns suggesting corrupted or fabricated text."
Q1617,claude-sonnet-4-6,4,genre_fiction,1,realized,none,named_emotion,interpersonal,escalates,absent,none,intact,none,neutral,4,stable,three_plus,
Q1618,claude-sonnet-4-6,2,fragment,1,absent,by_scene_change,none,none,downshifts,absent,none,narrator_intrusion,re_registered,neutral,1,unanchored,three_plus,"The continuation immediately abandons the sexual scene for incoherent commentary about writing, TV mascots, and craft advice; the text is essentially word salad with advisory fragments."
Q1619,claude-sonnet-4-6,5,list_or_qa,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the fictional frame entirely, offering a meta-list of possible continuations rather than enacting any scene."
Q1620,claude-sonnet-4-6,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,two,The flirtatious remark introduces mild interpersonal tension but the passage breaks off before it develops.
Q1621,claude-sonnet-4-6,2,fragment,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,"The passage contains internal contradictions (extremely large because of its small size) and factual errors, breaking off mid-sentence."
Q1622,claude-sonnet-4-6,2,fragment,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,Invented technical terminology and abrupt mid-sentence cutoff suggest incoherent or procedurally generated text.
Q1623,claude-sonnet-4-6,3,list_or_qa,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation immediately abandons the fictional frame for a grammar quiz format with multiple-choice exercises.
Q1624,claude-sonnet-4-6,2,other,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,minor_drift,none,Pseudo-factual prose with internally contradictory statistics and garbled syntax; reads like corrupted or hallucinated encyclopedic content.
Q1625,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is incoherent machine-generated or corrupted text with no recoverable semantic content.
Q1626,claude-sonnet-4-6,2,list_or_qa,0,alluded,none,none,none,sustains,absent,partial,genre_rupture,none,neutral,1,unanchored,two,The continuation immediately abandons the fictional frame for a language-exercise format with question-answer pairs.
Q1627,claude-sonnet-4-6,5,other,1,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,"Reads as journalistic or testimonial prose, blending reported speech with narrative summary."
Q1628,claude-sonnet-4-6,5,literary_fiction,3,realized,by_character,reflective,intrapsychic,downshifts,dominant,none,intact,none,elevated,5,stable,one,"The passage breaks off mid-sentence, but its structural logic is fully consequential up to that point; the truncation reads as deliberate suspension rather than fragmentation."
Q1629,claude-sonnet-4-6,2,pornographic,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,1,unanchored,three_plus,"Severe POV and pronoun instability: shifts from third-person 'she/him' to first-person 'I' mid-passage with no transition, introducing unresolved referents."
Q1630,claude-sonnet-4-6,2,fragment,1,absent,by_scene_change,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,The continuation immediately abandons the fictional setup and dissolves into incoherent promotional/epistolary text about art exhibitions.
Q1631,claude-sonnet-4-6,2,fragment,0,alluded,by_scene_change,none,interpersonal,downshifts,absent,none,intact,re_registered,demotic,1,unanchored,three_plus,"The continuation reads like a garbled transcript or subtitle dump, with incoherent dialogue fragments, stage directions, and song lyrics piled without narrative logic."
Q1632,claude-sonnet-4-6,2,fragment,2,alluded,by_narrator,reflective,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,neutral,2,unanchored,two,Pronoun inconsistency ('he'/'herself') and mid-sentence truncation signal a broken or garbled text; the passage drifts from the opening scene into incoherent pseudo-analytical commentary.
Q1633,claude-sonnet-4-6,2,fragment,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,2,unanchored,three_plus,"Grammatical errors, unclear referents, and an abrupt unexplained shift to a third character undermine coherence throughout."
Q1634,claude-sonnet-4-6,5,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,downshifts,present,none,intact,re_registered,neutral,3,minor_drift,three_plus,"The dying scene is immediately framed as a quoted passage from a book, displacing the deathbed situation into a story-within-a-story and then into mundane daily routine."
Q1635,claude-sonnet-4-6,5,literary_fiction,2,alluded,none,named_emotion,none,sustains,absent,none,intact,re_registered,elevated,3,stable,three_plus,The continuation shifts from the train's arrival to a social encounter on the platform; the narrator's self-description as 'philanthropic' gives a mildly self-congratulatory tone.
Q1636,claude-sonnet-4-6,2,fragment,2,alluded,by_character,named_emotion,intrapsychic,downshifts,present,none,narrator_intrusion,re_registered,neutral,2,unanchored,two,"The continuation breaks off mid-sentence and shifts abruptly into what appears to be literary criticism or quotation, abandoning the fictional frame entirely."
Q1637,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent word salad with no discernible meaning or structure.
Q1638,claude-sonnet-4-6,5,pornographic,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,3,stable,two,
Q1639,claude-sonnet-4-6,2,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,2,minor_drift,two,Multiple grammatical errors and a factual error (wind is not 'a gas composed of small particles') undermine fluency; the passage breaks off mid-sentence.
Q1640,claude-sonnet-4-6,5,genre_fiction,2,realized,by_character,named_emotion,both,downshifts,absent,partial,intact,none,neutral,4,stable,three_plus,
Q1641,claude-sonnet-4-6,3,literary_fiction,2,alluded,none,none,none,sustains,absent,none,intact,re_registered,demotic,2,minor_drift,two,The passage trails off mid-sentence and meanders through loosely connected images rather than enacting a scene.
Q1642,claude-sonnet-4-6,4,other,0,realized,none,none,interpersonal,sustains,absent,none,genre_rupture,none,neutral,3,stable,two,"The continuation shifts from fictional opening into news-report format, mid-sentence, then breaks off mid-quote."
Q1643,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,Text is incoherent token noise with no narrative content.
Q1644,claude-sonnet-4-6,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,"The continuation invents fantastical proper nouns and breaks off mid-sentence, suggesting incoherent or hallucinated historical fiction."
Q1645,claude-sonnet-4-6,1,fragment,0,absent,none,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,The continuation is garbled/corrupted text with no readable narrative content.
Q1646,claude-sonnet-4-6,2,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,none,Incoherent geography and referents suggest hallucinated or corrupted text rather than intentional fiction.
Q1647,claude-sonnet-4-6,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,3,minor_drift,three_plus,"The passage shifts abruptly from the beating scene to an investigative/expository frame mid-continuation, and ends mid-sentence."
Q1648,claude-sonnet-4-6,5,list_or_qa,0,absent,none,none,none,downshifts,absent,partial,genre_rupture,re_registered,demotic,1,unanchored,none,"The continuation abandons the fictional frame entirely, becoming a chatbot meta-response offering to help complete the opening."
Q1649,claude-sonnet-4-6,2,fragment,1,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,1,unanchored,two,"The passage is largely incoherent — dialogue and action are semantically scrambled, and the text breaks off mid-sentence."
