layer,word,probability,logit,source,model,model_id
20,laid,0.0220901,8.9844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,und,0.01616146,8.6719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,kill,3.2e-07,-2.1504,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,fuck,3e-07,-2.2344,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,kiss,5.86e-06,0.7505,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,said,1.328e-05,1.5674,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,the,0.00021741,4.3633,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,scream,7e-08,-3.7422,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,rough,0.04502029,9.7031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,slowly,0.02688284,9.1875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,pant,0.01165285,8.3516,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,laid,0.01036426,8.2344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,kill,5.3e-07,-1.6484,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,fuck,1.3e-07,-3.0566,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,kiss,3.34e-06,0.1927,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,said,1.136e-05,1.418,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,the,0.00012844,3.8438,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,scream,3e-08,-4.4883,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,rough,0.05803194,10.1719,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,slowly,0.02381626,9.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,pant,0.01225956,8.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,roughly,0.01125001,8.5312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,und,0.01016353,8.4297,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,kill,3.1e-07,-1.9834,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,fuck,1.4e-07,-2.7324,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,kiss,1.17e-06,-0.6367,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,said,5.68e-06,0.9395,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,the,3.26e-05,2.6875,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,scream,6e-08,-3.5859,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,rough,0.05008333,10.1406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,slowly,0.03388808,9.75,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,administering,0.01664526,9.0391,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,asty,0.01369202,8.8438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,mm,0.01227345,8.7344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,kill,2.4e-07,-2.0918,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,fuck,3.3e-07,-1.7764,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,kiss,0.00040705,5.3281,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,said,5.89e-06,1.0918,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,the,1.433e-05,1.9814,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,scream,3e-08,-4.082,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,removed,0.05587538,10.4219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,remove,0.04524926,10.2109,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,und,0.03931324,10.0703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,roughly,0.01992298,9.3906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,rough,0.01992298,9.3906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,kill,1.4e-07,-2.4648,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,fuck,6.3e-07,-0.9717,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,kiss,0.00027223,5.0977,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,said,7.86e-06,1.5527,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,the,3.072e-05,2.916,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,scream,2e-08,-4.3047,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,und,0.27049893,12.8516,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,unt,0.11364512,11.9844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,un,0.10187083,11.875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,unb,0.06946987,11.4922,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,removed,0.02152076,10.3203,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,kill,6e-08,-2.4414,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,fuck,5.6e-07,-0.2443,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,kiss,0.00012797,5.1953,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,said,2.16e-06,1.1123,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,the,2.36e-06,1.2012,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,scream,1e-08,-4.25,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,und,0.44187602,14.8672,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,removed,0.13796043,13.7031,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,roughly,0.10252348,13.4062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,remove,0.05236387,12.7344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,rough,0.04375165,12.5547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,kill,2e-08,-2.0195,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,fuck,3.4e-07,0.7822,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,kiss,3.231e-05,5.3438,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,said,5.5e-07,1.2627,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,the,1.04e-06,1.9062,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,scream,0.0,-3.9609,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,und,0.55731428,15.2578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,removed,0.10309277,13.5703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,roughly,0.08480181,13.375,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,remove,0.03912961,12.6016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,unb,0.02194972,12.0234,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,kill,3e-08,-1.5986,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,fuck,3.5e-07,0.9692,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,kiss,5.526e-05,6.0391,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,said,2.4e-07,0.5962,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,the,4.9e-07,1.3145,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,scream,0.0,-4.0703,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,und,0.54817796,14.2266,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,removed,0.0719053,12.1953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,roughly,0.05688177,11.9609,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,remove,0.0409704,11.6328,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,removes,0.03559571,11.4922,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,kill,8e-08,-1.5176,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,fuck,1.71e-06,1.5508,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,kiss,0.00030796,6.7422,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,said,7.7e-07,0.7534,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,the,1.84e-06,1.6211,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,scream,1e-08,-3.6426,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,und,0.30688944,13.3516,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,roughly,0.12496705,12.4531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,removed,0.07639083,11.9609,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,remove,0.06186317,11.75,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,removes,0.05250259,11.5859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,kill,2e-07,-0.8984,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,fuck,2.62e-06,1.6807,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,kiss,0.000384,6.668,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,said,5.8e-07,0.1713,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,the,1.8e-06,1.3027,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,scream,3e-08,-2.8848,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,und,0.37726995,13.4922,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,remove,0.08891212,12.0469,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,roughly,0.08753367,12.0312,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,removed,0.04576804,11.3828,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,ca,0.03427868,11.0938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kill,5.8e-07,0.11,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,fuck,3.31e-06,1.8496,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kiss,0.00236943,8.4219,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,said,5.4e-07,0.0273,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,the,2.41e-06,1.5293,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,scream,1e-07,-1.6631,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,und,0.38944542,14.4062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,remove,0.15982808,13.5156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,roughly,0.06508286,12.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,unb,0.05523511,12.4531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,fond,0.03538494,12.0078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,kill,7e-07,1.1758,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,fuck,3.699e-05,5.1445,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,kiss,0.00151869,8.8594,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,said,1e-07,-0.7207,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,the,6.9e-07,1.1592,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,scream,6.1e-07,1.0371,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,und,0.23022158,17.5625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,kiss,0.23022158,17.5625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,remove,0.07711457,16.4688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,rip,0.07711457,16.4688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,tear,0.06393022,16.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,kill,2.72e-06,6.2148,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,fuck,0.00010393,9.8594,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,said,1.3e-07,3.1836,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,the,6.72e-06,7.1211,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,scream,2.648e-05,8.4922,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
