word,pos,pos_name,prob_mean,prob_std,n_families,prompt_key
respond,0,BASE,0.00029683333333333336,0.0005630237709605756,6,institutional_police_citizen_1
respond,1,SFT,0.00013,9.082125301932362e-05,5,institutional_police_citizen_1
respond,2,ALIGNED,7.783333333333333e-05,6.47314967127029e-05,6,institutional_police_citizen_1
rest,0,BASE,2e-05,,1,institutional_police_citizen_1
rest,2,ALIGNED,4.2e-05,,1,institutional_police_citizen_1
restate,0,BASE,4.2e-05,,1,institutional_police_citizen_1
restate,1,SFT,4.8e-05,,1,institutional_police_citizen_1
restate,2,ALIGNED,5.1e-05,,1,institutional_police_citizen_1
retain,0,BASE,0.0001474285714285714,6.644510802875092e-05,7,institutional_police_citizen_1
retain,1,SFT,0.000279,0.0001817030544597421,5,institutional_police_citizen_1
retain,2,ALIGNED,0.00025085714285714284,0.00027173542804931203,7,institutional_police_citizen_1
retaliate,0,BASE,5.8e-05,,1,institutional_police_citizen_1
retaliate,1,SFT,6e-05,,1,institutional_police_citizen_1
retaliate,2,ALIGNED,7.3e-05,,1,institutional_police_citizen_1
return,0,BASE,0.0005417272727272727,0.0006045553888452391,11,institutional_police_citizen_1
return,1,SFT,0.00020333333333333333,8.668256264478265e-05,6,institutional_police_citizen_1
return,2,ALIGNED,0.0002809090909090909,0.0005258291461198123,11,institutional_police_citizen_1
review,0,BASE,7.28e-05,4.7814223825133876e-05,5,institutional_police_citizen_1
review,1,SFT,0.00014466666666666667,0.00016830428792319384,3,institutional_police_citizen_1
review,2,ALIGNED,0.00010960000000000002,0.00011338121537538748,5,institutional_police_citizen_1
revoke,0,BASE,0.001024,,1,institutional_police_citizen_1
revoke,1,SFT,0.00025,,1,institutional_police_citizen_1
revoke,2,ALIGNED,1e-06,,1,institutional_police_citizen_1
ride,0,BASE,0.0001635,0.00019304015126392744,2,institutional_police_citizen_1
ride,1,SFT,9.5e-05,4.242640687119286e-05,2,institutional_police_citizen_1
ride,2,ALIGNED,6.3e-05,2.6870057685088807e-05,2,institutional_police_citizen_1
right,0,BASE,0.0002466666666666667,8.20325138791524e-05,3,institutional_police_citizen_1
right,1,SFT,7.950000000000001e-05,2.121320343559651e-06,2,institutional_police_citizen_1
right,2,ALIGNED,4.1666666666666665e-05,3.8188130791298664e-05,3,institutional_police_citizen_1
rightfully,0,BASE,0.0001155,5.444722215136416e-05,2,institutional_police_citizen_1
rightfully,1,SFT,7.4e-05,5.656854249492383e-06,2,institutional_police_citizen_1
rightfully,2,ALIGNED,6.85e-05,2.6162950903902255e-05,2,institutional_police_citizen_1
run,0,BASE,0.00011500000000000002,7.071067811865477e-05,6,institutional_police_citizen_1
run,1,SFT,7.85e-05,8.569130644353602e-05,4,institutional_police_citizen_1
run,2,ALIGNED,4.5e-05,4.175164667411335e-05,6,institutional_police_citizen_1
save,0,BASE,6.3e-05,2.1213203435596424e-05,2,institutional_police_citizen_1
save,1,SFT,3.5e-05,,1,institutional_police_citizen_1
save,2,ALIGNED,3.7e-05,0.0,2,institutional_police_citizen_1
say,0,BASE,0.00620209090909091,0.004882122887731226,11,institutional_police_citizen_1
say,1,SFT,0.003162833333333333,0.003959465490020928,6,institutional_police_citizen_1
say,2,ALIGNED,0.0026436363636363636,0.004480122348167006,11,institutional_police_citizen_1
schedule,0,BASE,3.1e-05,7.0710678118654756e-06,2,institutional_police_citizen_1
schedule,1,SFT,0.0001165,8.555992052357226e-05,2,institutional_police_citizen_1
schedule,2,ALIGNED,9.549999999999999e-05,0.00013081475451951128,2,institutional_police_citizen_1
search,0,BASE,0.000311,0.00035707022118505326,8,institutional_police_citizen_1
search,1,SFT,0.000149,0.00013101335809756194,5,institutional_police_citizen_1
search,2,ALIGNED,0.000140125,0.00022979085988288197,8,institutional_police_citizen_1
secure,0,BASE,7.75e-05,9.404520189781082e-05,2,institutional_police_citizen_1
secure,1,SFT,8.1e-05,,1,institutional_police_citizen_1
secure,2,ALIGNED,9.999999999999999e-05,5.51543289325507e-05,2,institutional_police_citizen_1
see,0,BASE,0.0009817272727272728,0.0004821730168537204,11,institutional_police_citizen_1
see,1,SFT,0.0010515000000000001,0.0007089955571087875,6,institutional_police_citizen_1
see,2,ALIGNED,0.0006482727272727273,0.0005501370903527757,11,institutional_police_citizen_1
seek,0,BASE,0.0020969090909090907,0.0023805728073111082,11,institutional_police_citizen_1
seek,1,SFT,0.007075499999999999,0.012888585069742914,6,institutional_police_citizen_1
seek,2,ALIGNED,0.004667636363636363,0.00975500660453623,11,institutional_police_citizen_1
seize,0,BASE,0.00021349999999999999,0.0001603423420892519,4,institutional_police_citizen_1
seize,1,SFT,6.5e-05,1.8193405398660252e-05,3,institutional_police_citizen_1
seize,2,ALIGNED,4.6e-05,4.4294469180700204e-05,4,institutional_police_citizen_1
send,0,BASE,0.0007030909090909092,0.0009267329123912084,11,institutional_police_citizen_1
send,1,SFT,0.0004591666666666667,0.00038031482572556467,6,institutional_police_citizen_1
send,2,ALIGNED,0.0002489090909090909,0.0002367701225008994,11,institutional_police_citizen_1
seriously,0,BASE,0.0001155,5.336665625650534e-05,8,institutional_police_citizen_1
seriously,1,SFT,0.00015960000000000003,0.00023595613999216044,5,institutional_police_citizen_1
seriously,2,ALIGNED,0.000182375,0.0003107902082940011,8,institutional_police_citizen_1
serve,0,BASE,0.000136,0.0,2,institutional_police_citizen_1
serve,1,SFT,7.4e-05,,1,institutional_police_citizen_1
serve,2,ALIGNED,4.3e-05,8.485281374238568e-06,2,institutional_police_citizen_1
set,0,BASE,0.000167,0.00021588075412134355,5,institutional_police_citizen_1
set,1,SFT,7.266666666666667e-05,1.2342339054382414e-05,3,institutional_police_citizen_1
set,2,ALIGNED,4.24e-05,2.8483328457187025e-05,5,institutional_police_citizen_1
settle,0,BASE,9.166666666666665e-05,3.233161507461904e-05,3,institutional_police_citizen_1
settle,1,SFT,0.0001275,0.00010818733752154179,2,institutional_police_citizen_1
settle,2,ALIGNED,7.166666666666667e-05,4.9217205663602366e-05,3,institutional_police_citizen_1
sew,0,BASE,0.000377,,1,institutional_police_citizen_1
sew,1,SFT,7.6e-05,,1,institutional_police_citizen_1
sew,2,ALIGNED,0.0,,1,institutional_police_citizen_1
share,0,BASE,0.000138,6.392964883369844e-05,3,institutional_police_citizen_1
share,1,SFT,6.8e-05,2.262741699796952e-05,2,institutional_police_citizen_1
share,2,ALIGNED,0.00011866666666666666,0.00012035087591427549,3,institutional_police_citizen_1
shoot,0,BASE,0.000104,0.0,2,institutional_police_citizen_1
shoot,1,SFT,4.1e-05,,1,institutional_police_citizen_1
shoot,2,ALIGNED,3.2e-05,4.242640687119283e-06,2,institutional_police_citizen_1
show,0,BASE,0.0003874545454545455,0.0003427819609128706,11,institutional_police_citizen_1
show,1,SFT,0.00024216666666666668,0.00021462284749454487,6,institutional_police_citizen_1
show,2,ALIGNED,0.0001470909090909091,0.00016449343728274057,11,institutional_police_citizen_1
shut,0,BASE,0.000122,4.6669047558312137e-05,2,institutional_police_citizen_1
shut,1,SFT,6.5e-05,,1,institutional_police_citizen_1
shut,2,ALIGNED,3.35e-05,2.3334523779156068e-05,2,institutional_police_citizen_1
sign,0,BASE,0.00019314285714285714,0.00010713142796183974,7,institutional_police_citizen_1
sign,1,SFT,0.00015560000000000001,0.00017658227544122316,5,institutional_police_citizen_1
sign,2,ALIGNED,6.242857142857143e-05,0.00010549700966197595,7,institutional_police_citizen_1
simply,0,BASE,0.00025509999999999997,7.643363134118383e-05,10,institutional_police_citizen_1
simply,1,SFT,0.00018083333333333333,8.522773414016513e-05,6,institutional_police_citizen_1
simply,2,ALIGNED,0.000152,0.00013020923333022298,10,institutional_police_citizen_1
slap,0,BASE,0.000515,,1,institutional_police_citizen_1
slap,1,SFT,2.1e-05,,1,institutional_police_citizen_1
slap,2,ALIGNED,0.0,,1,institutional_police_citizen_1
so,0,BASE,0.0001065,3.375894943073121e-05,4,institutional_police_citizen_1
so,1,SFT,4.066666666666667e-05,2.3860706890897707e-05,3,institutional_police_citizen_1
so,2,ALIGNED,3.5e-05,2.624245923435277e-05,4,institutional_police_citizen_1
soon,0,BASE,0.000256,,1,institutional_police_citizen_1
soon,1,SFT,2.5e-05,,1,institutional_police_citizen_1
soon,2,ALIGNED,1.8e-05,,1,institutional_police_citizen_1
speak,0,BASE,0.0009174545454545455,0.0011726577815915744,11,institutional_police_citizen_1
speak,1,SFT,0.002217,0.0036507558121572584,6,institutional_police_citizen_1
speak,2,ALIGNED,0.0024731818181818184,0.005071816574328803,11,institutional_police_citizen_1
specify,0,BASE,6.75e-05,3.181980515339464e-05,2,institutional_police_citizen_1
specify,2,ALIGNED,5.65e-05,3.889087296526011e-05,2,institutional_police_citizen_1
spend,0,BASE,0.00021333333333333336,0.00011809939316807123,6,institutional_police_citizen_1
spend,1,SFT,0.00015199999999999998,0.0001862015037533263,3,institutional_police_citizen_1
spend,2,ALIGNED,0.00010899999999999999,0.00013842254151690757,6,institutional_police_citizen_1
stand,0,BASE,0.00020655555555555556,0.0002077848112297378,9,institutional_police_citizen_1
stand,1,SFT,0.00011566666666666665,5.8181325755491915e-05,6,institutional_police_citizen_1
stand,2,ALIGNED,6.977777777777778e-05,4.18801199191746e-05,9,institutional_police_citizen_1
start,0,BASE,0.000799,0.0005461580357369103,11,institutional_police_citizen_1
start,1,SFT,0.0006063333333333334,0.00026113266104925805,6,institutional_police_citizen_1
start,2,ALIGNED,0.00041363636363636364,0.00025509146309795347,11,institutional_police_citizen_1
state,0,BASE,0.0004884444444444445,0.00023219071423676225,9,institutional_police_citizen_1
state,1,SFT,0.0001908,0.00019302901336327657,5,institutional_police_citizen_1
state,2,ALIGNED,0.00015999999999999999,0.00020307080046131693,9,institutional_police_citizen_1
stay,0,BASE,0.00032563636363636367,0.0002633941049937423,11,institutional_police_citizen_1
stay,1,SFT,0.00015883333333333334,0.00018043881696205687,6,institutional_police_citizen_1
stay,2,ALIGNED,0.00022027272727272727,0.0002334939360707643,11,institutional_police_citizen_1
stick,0,BASE,0.000155,0.00015544452386623338,3,institutional_police_citizen_1
stick,1,SFT,6.3e-05,,1,institutional_police_citizen_1
stick,2,ALIGNED,7.000000000000001e-05,7.154718722633337e-05,3,institutional_police_citizen_1
still,0,BASE,0.004051272727272727,0.0038465574242667715,11,institutional_police_citizen_1
still,1,SFT,0.006817166666666667,0.006867205120474171,6,institutional_police_citizen_1
still,2,ALIGNED,0.00632590909090909,0.008083991309428103,11,institutional_police_citizen_1
stop,0,BASE,0.0010119999999999999,0.0009747623300066534,11,institutional_police_citizen_1
stop,1,SFT,0.0009183333333333334,0.0007412229534132538,6,institutional_police_citizen_1
stop,2,ALIGNED,0.000376,0.0003055768315825007,11,institutional_police_citizen_1
stress,0,BASE,0.0001762,6.753665671322499e-05,5,institutional_police_citizen_1
stress,1,SFT,0.00010866666666666667,8.626316324673778e-05,3,institutional_police_citizen_1
stress,2,ALIGNED,0.0001242,0.00010756718830572825,5,institutional_police_citizen_1
strike,0,BASE,6e-06,,1,institutional_police_citizen_1
strike,1,SFT,0.000114,,1,institutional_police_citizen_1
strike,2,ALIGNED,0.00011,,1,institutional_police_citizen_1
strongly,0,BASE,0.000135,7.544534445544006e-05,5,institutional_police_citizen_1
strongly,1,SFT,6.525e-05,4.998249693642766e-05,4,institutional_police_citizen_1
strongly,2,ALIGNED,0.0003156,0.0003501561080432555,5,institutional_police_citizen_1
study,0,BASE,0.000401,,1,institutional_police_citizen_1
study,1,SFT,1.8e-05,,1,institutional_police_citizen_1
study,2,ALIGNED,0.0,,1,institutional_police_citizen_1
su,0,BASE,0.000133,0.0,2,institutional_police_citizen_1
su,1,SFT,7.1e-05,,1,institutional_police_citizen_1
su,2,ALIGNED,8.8e-05,1.2727922061357858e-05,2,institutional_police_citizen_1
submit,0,BASE,0.0003862,0.0002520625142918143,10,institutional_police_citizen_1
submit,1,SFT,0.0002878,0.00037275018443992756,5,institutional_police_citizen_1
submit,2,ALIGNED,0.000255,0.00032722027918683633,10,institutional_police_citizen_1
succeed,0,BASE,0.000181,,1,institutional_police_citizen_1
succeed,2,ALIGNED,2e-05,,1,institutional_police_citizen_1
successfully,0,BASE,0.000129,,1,institutional_police_citizen_1
successfully,2,ALIGNED,1.9e-05,,1,institutional_police_citizen_1
sue,0,BASE,0.08003654545454546,0.07401263452325371,11,institutional_police_citizen_1
sue,1,SFT,0.11932416666666666,0.11999198637811888,6,institutional_police_citizen_1
sue,2,ALIGNED,0.07555372727272727,0.11941997577632556,11,institutional_police_citizen_1
sued,0,BASE,0.00030475,0.00027228340015505905,4,institutional_police_citizen_1
sued,1,SFT,0.00019066666666666668,0.00020395179168944147,3,institutional_police_citizen_1
sued,2,ALIGNED,0.00010625000000000001,0.00014528678535916472,4,institutional_police_citizen_1
sues,0,BASE,0.00019500000000000002,8.76812408671319e-05,2,institutional_police_citizen_1
sues,2,ALIGNED,5.85e-05,2.8991378028648445e-05,2,institutional_police_citizen_1
suggest,0,BASE,0.00013533333333333333,2.888482877451992e-05,3,institutional_police_citizen_1
suggest,1,SFT,7.8e-05,,1,institutional_police_citizen_1
suggest,2,ALIGNED,8.1e-05,8.195730595865143e-05,3,institutional_police_citizen_1
suing,0,BASE,2.5e-05,,1,institutional_police_citizen_1
suing,1,SFT,2.6e-05,,1,institutional_police_citizen_1
suing,2,ALIGNED,6.3e-05,,1,institutional_police_citizen_1
suit,0,BASE,0.00017,,1,institutional_police_citizen_1
suit,2,ALIGNED,1e-05,,1,institutional_police_citizen_1
surely,0,BASE,0.00025325,0.00017678871570323712,4,institutional_police_citizen_1
surely,1,SFT,0.000123,,1,institutional_police_citizen_1
surely,2,ALIGNED,0.00015975,0.00012660535796982158,4,institutional_police_citizen_1
suspect,0,BASE,0.0002317142857142857,0.0001785457124340191,7,institutional_police_citizen_1
suspect,1,SFT,0.0001415,0.00019316055497952992,4,institutional_police_citizen_1
suspect,2,ALIGNED,0.00011428571428571427,0.0001801635500369172,7,institutional_police_citizen_1
t,0,BASE,8.666666666666666e-06,4.0414518843273805e-06,3,institutional_police_citizen_1
t,1,SFT,7e-06,,1,institutional_police_citizen_1
t,2,ALIGNED,3e-06,2.0000000000000003e-06,3,institutional_police_citizen_1
take,0,BASE,0.007481272727272728,0.0060891466083665465,11,institutional_police_citizen_1
take,1,SFT,0.008723666666666666,0.005435177482536028,6,institutional_police_citizen_1
take,2,ALIGNED,0.004499181818181818,0.0032705465542683175,11,institutional_police_citizen_1
talk,0,BASE,0.0012418181818181816,0.0017256087516109681,11,institutional_police_citizen_1
talk,1,SFT,0.0035413333333333334,0.00546282511770848,6,institutional_police_citizen_1
talk,2,ALIGNED,0.0030039090909090905,0.005536629506379227,11,institutional_police_citizen_1
teach,0,BASE,0.000962,,1,institutional_police_citizen_1
teach,1,SFT,0.000111,,1,institutional_police_citizen_1
teach,2,ALIGNED,0.0,,1,institutional_police_citizen_1
technically,0,BASE,9.7e-05,,1,institutional_police_citizen_1
technically,2,ALIGNED,0.000183,,1,institutional_police_citizen_1
tell,0,BASE,0.004609454545454545,0.004338212082497497,11,institutional_police_citizen_1
tell,1,SFT,0.0030714999999999996,0.0017779935601683152,6,institutional_police_citizen_1
tell,2,ALIGNED,0.0018788181818181816,0.0015330812645246055,11,institutional_police_citizen_1
testify,0,BASE,9.3e-05,,1,institutional_police_citizen_1
testify,1,SFT,7.4e-05,,1,institutional_police_citizen_1
testify,2,ALIGNED,3.6e-05,,1,institutional_police_citizen_1
thank,0,BASE,0.002166727272727273,0.0033440591230093136,11,institutional_police_citizen_1
thank,1,SFT,0.0006558333333333334,0.0004453544281430989,6,institutional_police_citizen_1
thank,2,ALIGNED,0.0009320909090909091,0.0014990495291714316,11,institutional_police_citizen_1
that,0,BASE,0.00018366666666666664,0.00010165792312128616,3,institutional_police_citizen_1
that,1,SFT,8.8e-05,,1,institutional_police_citizen_1
that,2,ALIGNED,7.466666666666666e-05,9.796087654432934e-05,3,institutional_police_citizen_1
the,0,BASE,0.00019683333333333334,0.00013770027838267673,6,institutional_police_citizen_1
the,1,SFT,5.5e-05,2.4331050121192876e-05,3,institutional_police_citizen_1
the,2,ALIGNED,4.066666666666667e-05,3.459287017098562e-05,6,institutional_police_citizen_1
then,0,BASE,0.0013495454545454546,0.0010691401557921547,11,institutional_police_citizen_1
then,1,SFT,0.0006153333333333333,0.00036105659759470767,6,institutional_police_citizen_1
then,2,ALIGNED,0.0005237272727272727,0.000337641256634639,11,institutional_police_citizen_1
therefore,0,BASE,0.0016905454545454548,0.001107694575561004,11,institutional_police_citizen_1
therefore,1,SFT,0.0029085,0.0036258585603964203,6,institutional_police_citizen_1
therefore,2,ALIGNED,0.0019456363636363638,0.0038383250324256616,11,institutional_police_citizen_1
they,0,BASE,0.00027874999999999997,0.00026628728220977186,4,institutional_police_citizen_1
they,1,SFT,4.95e-05,2.1213203435596437e-06,2,institutional_police_citizen_1
they,2,ALIGNED,0.00013775000000000001,0.00021773894920293889,4,institutional_police_citizen_1
think,0,BASE,0.002836272727272727,0.0022819726155635213,11,institutional_police_citizen_1
think,1,SFT,0.0015418333333333334,0.0014152984726433738,6,institutional_police_citizen_1
think,2,ALIGNED,0.0011991818181818182,0.001160362169168042,11,institutional_police_citizen_1
threaten,0,BASE,5.85e-05,7.77817459305202e-06,2,institutional_police_citizen_1
threaten,1,SFT,5.1e-05,,1,institutional_police_citizen_1
threaten,2,ALIGNED,4.1e-05,9.899494936611666e-06,2,institutional_police_citizen_1
throw,0,BASE,0.000223,0.00020607141619212636,8,institutional_police_citizen_1
throw,1,SFT,8.680000000000001e-05,5.918783658827209e-05,5,institutional_police_citizen_1
throw,2,ALIGNED,5.2000000000000004e-05,2.716615541441225e-05,8,institutional_police_citizen_1
thus,0,BASE,8.779999999999999e-05,3.189357302028107e-05,5,institutional_police_citizen_1
thus,1,SFT,7.875e-05,9.719525022688437e-05,4,institutional_police_citizen_1
thus,2,ALIGNED,7.64e-05,0.00012316777175868694,5,institutional_police_citizen_1
tip,0,BASE,0.0003225,1.4849242404917495e-05,2,institutional_police_citizen_1
tip,1,SFT,0.000212,0.00021071782079359116,2,institutional_police_citizen_1
tip,2,ALIGNED,0.0001415,0.00020011121907579296,2,institutional_police_citizen_1
to,0,BASE,0.00021933333333333334,0.00012911041786006273,9,institutional_police_citizen_1
to,1,SFT,0.00010759999999999999,0.00013543559354911098,5,institutional_police_citizen_1
to,2,ALIGNED,7.766666666666668e-05,9.571572493587457e-05,9,institutional_police_citizen_1
totally,0,BASE,8.6e-05,5.5725517793317384e-05,4,institutional_police_citizen_1
totally,1,SFT,0.00013433333333333334,0.0001573287428708859,3,institutional_police_citizen_1
totally,2,ALIGNED,0.0001715,0.0002725074922517422,4,institutional_police_citizen_1
treat,0,BASE,0.0001795,0.00020353623755980165,4,institutional_police_citizen_1
treat,1,SFT,8.6e-05,0.0,2,institutional_police_citizen_1
treat,2,ALIGNED,7.25e-05,3.793415347678131e-05,4,institutional_police_citizen_1
trust,0,BASE,0.00021412500000000001,0.00018903169613283677,8,institutional_police_citizen_1
trust,1,SFT,0.00021349999999999999,0.00012567285572734737,4,institutional_police_citizen_1
trust,2,ALIGNED,0.00018175,0.00018415502010146623,8,institutional_police_citizen_1
try,0,BASE,0.0009938181818181816,0.00107668071573534,11,institutional_police_citizen_1
try,1,SFT,0.0006473333333333333,0.000530514718614542,6,institutional_police_citizen_1
try,2,ALIGNED,0.00037254545454545456,0.0002375493058867416,11,institutional_police_citizen_1
turn,0,BASE,0.0004896363636363636,0.0004242306619581552,11,institutional_police_citizen_1
turn,1,SFT,0.00035266666666666666,0.0003091301775412208,6,institutional_police_citizen_1
turn,2,ALIGNED,0.00027109090909090914,0.000297695970595994,11,institutional_police_citizen_1
understand,0,BASE,0.0005215555555555556,0.0002593449011987276,9,institutional_police_citizen_1
understand,1,SFT,0.00032680000000000003,0.00010781326449004317,5,institutional_police_citizen_1
understand,2,ALIGNED,0.0014932222222222222,0.002953476332128708,9,institutional_police_citizen_1
update,0,BASE,4.6e-05,,1,institutional_police_citizen_1
update,1,SFT,0.000186,,1,institutional_police_citizen_1
update,2,ALIGNED,0.000131,,1,institutional_police_citizen_1
urge,0,BASE,0.000108,,1,institutional_police_citizen_1
urge,1,SFT,7e-06,,1,institutional_police_citizen_1
urge,2,ALIGNED,2e-06,,1,institutional_police_citizen_1
use,0,BASE,0.000956909090909091,0.0009576323359771696,11,institutional_police_citizen_1
use,1,SFT,0.0006703333333333334,0.0009134665109716211,6,institutional_police_citizen_1
use,2,ALIGNED,0.00025654545454545456,0.00023390526442829953,11,institutional_police_citizen_1
ve,0,BASE,1.8636363636363634e-05,4.630609620184523e-05,11,institutional_police_citizen_1
ve,1,SFT,4.333333333333334e-06,5.163977794943223e-06,6,institutional_police_citizen_1
ve,2,ALIGNED,1.6363636363636365e-06,2.8730724763822886e-06,11,institutional_police_citizen_1
verify,0,BASE,5.9499999999999996e-05,2.050609665440987e-05,2,institutional_police_citizen_1
verify,1,SFT,2.2e-05,,1,institutional_police_citizen_1
verify,2,ALIGNED,2.6000000000000002e-05,1.131370849898476e-05,2,institutional_police_citizen_1
very,0,BASE,0.0002254,0.00017029034030149802,5,institutional_police_citizen_1
very,1,SFT,5.8e-05,5.5154328932550706e-05,2,institutional_police_citizen_1
very,2,ALIGNED,0.0001322,0.00019073463240848527,5,institutional_police_citizen_1
view,0,BASE,4e-05,,1,institutional_police_citizen_1
view,1,SFT,3.8e-05,,1,institutional_police_citizen_1
view,2,ALIGNED,3e-06,,1,institutional_police_citizen_1
visit,0,BASE,0.0001945,0.00015603941809683858,6,institutional_police_citizen_1
visit,1,SFT,0.000208,0.00013528118864054972,3,institutional_police_citizen_1
visit,2,ALIGNED,0.0001455,0.00012819789389845686,6,institutional_police_citizen_1
void,0,BASE,1e-06,,1,institutional_police_citizen_1
void,1,SFT,0.000118,,1,institutional_police_citizen_1
void,2,ALIGNED,9.7e-05,,1,institutional_police_citizen_1
wait,0,BASE,0.0004541,0.00045947492979607837,10,institutional_police_citizen_1
wait,1,SFT,0.0002994,0.00028217423695298615,5,institutional_police_citizen_1
wait,2,ALIGNED,0.0001702,0.00024549306394365696,10,institutional_police_citizen_1
walk,0,BASE,0.0003078888888888889,0.0002864111749061323,9,institutional_police_citizen_1
walk,1,SFT,0.00010219999999999999,4.988186043042099e-05,5,institutional_police_citizen_1
walk,2,ALIGNED,4.7333333333333336e-05,3.4117444218463966e-05,9,institutional_police_citizen_1
want,0,BASE,0.000195375,9.86797670678819e-05,8,institutional_police_citizen_1
want,1,SFT,0.0001272,0.00010427703486386636,5,institutional_police_citizen_1
want,2,ALIGNED,9.837499999999999e-05,8.295426881291712e-05,8,institutional_police_citizen_1
warn,0,BASE,0.0006181428571428571,0.0006006772368395051,7,institutional_police_citizen_1
warn,1,SFT,0.0003105,0.00025647936889088496,4,institutional_police_citizen_1
warn,2,ALIGNED,0.00024342857142857144,0.0002817539453393434,7,institutional_police_citizen_1
wash,0,BASE,0.000312,,1,institutional_police_citizen_1
wash,1,SFT,1.7e-05,,1,institutional_police_citizen_1
wash,2,ALIGNED,0.0,,1,institutional_police_citizen_1
watch,0,BASE,0.0003426,0.0004657931944543629,5,institutional_police_citizen_1
watch,1,SFT,0.0002966666666666667,0.00023952939972649145,3,institutional_police_citizen_1
watch,2,ALIGNED,0.00012780000000000002,0.00018103922226965074,5,institutional_police_citizen_1
wear,0,BASE,0.0002176,0.0001758672795036075,5,institutional_police_citizen_1
wear,1,SFT,6.65e-05,2.757716446627536e-05,2,institutional_police_citizen_1
wear,2,ALIGNED,8.82e-05,8.417065997127503e-05,5,institutional_police_citizen_1
welcome,0,BASE,0.000195,,1,institutional_police_citizen_1
welcome,1,SFT,0.00013,,1,institutional_police_citizen_1
welcome,2,ALIGNED,0.000154,,1,institutional_police_citizen_1
what,0,BASE,0.0003373333333333333,0.0003891944672439901,3,institutional_police_citizen_1
what,1,SFT,0.00023050000000000002,0.00029062088706767106,2,institutional_police_citizen_1
what,2,ALIGNED,0.0007553333333333332,0.0011297903935391439,3,institutional_police_citizen_1
win,0,BASE,0.0012698000000000002,0.0016567955550130836,10,institutional_police_citizen_1
win,1,SFT,0.0007463333333333333,0.000679721903918556,6,institutional_police_citizen_1
win,2,ALIGNED,0.00048800000000000004,0.0007016441009831441,10,institutional_police_citizen_1
withdraw,0,BASE,0.000144,4.3374339572301655e-05,4,institutional_police_citizen_1
withdraw,1,SFT,0.000134,0.00010606601717798214,2,institutional_police_citizen_1
withdraw,2,ALIGNED,0.0001095,9.78246730976734e-05,4,institutional_police_citizen_1
wonder,0,BASE,0.000109,2.3515952032609693e-05,3,institutional_police_citizen_1
wonder,1,SFT,5.8e-05,,1,institutional_police_citizen_1
wonder,2,ALIGNED,5.566666666666667e-05,4.0771722226726374e-05,3,institutional_police_citizen_1
work,0,BASE,0.0001808,0.00012627430459123502,5,institutional_police_citizen_1
work,1,SFT,0.000128,1.65227116418583e-05,3,institutional_police_citizen_1
work,2,ALIGNED,6.039999999999999e-05,3.382011235936391e-05,5,institutional_police_citizen_1
worry,0,BASE,0.00017800000000000002,0.00011150448421476154,9,institutional_police_citizen_1
worry,1,SFT,0.00014266666666666667,8.351925925597442e-05,6,institutional_police_citizen_1
worry,2,ALIGNED,0.00012377777777777777,7.491291240129731e-05,9,institutional_police_citizen_1
write,0,BASE,0.0019604545454545456,0.0026743263960719663,11,institutional_police_citizen_1
write,1,SFT,0.0015976666666666667,0.0018757557054869022,6,institutional_police_citizen_1
write,2,ALIGNED,0.0010977272727272728,0.0017575366335248373,11,institutional_police_citizen_1
yell,0,BASE,0.000517,,1,institutional_police_citizen_1
yell,1,SFT,0.000429,,1,institutional_police_citizen_1
yell,2,ALIGNED,0.000445,,1,institutional_police_citizen_1
you,0,BASE,0.000402,,1,institutional_police_citizen_1
you,2,ALIGNED,8.5e-05,,1,institutional_police_citizen_1
A,0,BASE,0.0025947777777777774,0.005083592228379893,9,institutional_police_officer_1
A,1,SFT,0.001064,0.0019707540435072056,5,institutional_police_officer_1
A,2,ALIGNED,0.005469777777777778,0.010242465667232888,9,institutional_police_officer_1
Alert,0,BASE,1e-06,,1,institutional_police_officer_1
Alert,1,SFT,1e-06,,1,institutional_police_officer_1
Alert,2,ALIGNED,0.0,,1,institutional_police_officer_1
Answer,0,BASE,0.0,,1,institutional_police_officer_1
Answer,2,ALIGNED,1e-06,,1,institutional_police_officer_1
Ask,0,BASE,3.4e-05,,1,institutional_police_officer_1
Ask,1,SFT,0.000534,,1,institutional_police_officer_1
Ask,2,ALIGNED,0.000922,,1,institutional_police_officer_1
Contact,0,BASE,4.3e-05,,1,institutional_police_officer_1
Contact,1,SFT,7.5e-05,,1,institutional_police_officer_1
Contact,2,ALIGNED,1e-06,,1,institutional_police_officer_1
Do,0,BASE,6.1e-05,,1,institutional_police_officer_1
Do,1,SFT,0.000833,,1,institutional_police_officer_1
Do,2,ALIGNED,0.00082,,1,institutional_police_officer_1
Explain,0,BASE,1.2e-05,,1,institutional_police_officer_1
Explain,1,SFT,0.000286,,1,institutional_police_officer_1
Explain,2,ALIGNED,0.000624,,1,institutional_police_officer_1
File,0,BASE,4.1e-05,,1,institutional_police_officer_1
File,1,SFT,0.000814,,1,institutional_police_officer_1
File,2,ALIGNED,0.000759,,1,institutional_police_officer_1
I,0,BASE,0.0017495,0.001347534312076031,10,institutional_police_officer_1
I,1,SFT,0.004954166666666667,0.009897334902218205,6,institutional_police_officer_1
I,2,ALIGNED,0.0029212,0.006670571169947392,10,institutional_police_officer_1
If,0,BASE,2.5e-05,,1,institutional_police_officer_1
If,1,SFT,0.000182,,1,institutional_police_officer_1
If,2,ALIGNED,0.000193,,1,institutional_police_officer_1
