layer,word,probability,logit,source,model,model_id
18,fuck,7.5e-07,-0.9766,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,kiss,1.61e-06,-0.209,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,said,2.473e-05,2.5195,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,the,5.4e-06,0.998,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
18,scream,1.258e-05,1.8438,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,combust,0.0108671,8.4141,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,PHYS,0.00698897,7.9727,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,physically,0.00590834,7.8047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,tee,0.00570424,7.7695,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,stamped,0.00501434,7.6406,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,kill,3.919e-05,2.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,fuck,1.94e-06,-0.2168,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,kiss,7.3e-07,-1.1895,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,said,5.152e-05,3.0625,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,the,1.925e-05,2.0781,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
19,scream,1.666e-05,1.9336,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,Kling,0.00845633,8.0156,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,physically,0.00832523,8.0,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,perman,0.00666343,7.7773,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,quit,0.00606712,7.6836,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,hari,0.00588046,7.6523,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,kill,8.307e-05,3.3926,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,fuck,3.93e-06,0.3406,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,kiss,1.12e-06,-0.9155,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,said,4.048e-05,2.6738,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,the,2.859e-05,2.3262,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
20,scream,2.262e-05,2.0918,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,tears,0.01961798,8.9141,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,Kling,0.011091,8.3438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,combust,0.0087737,8.1094,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,vent,0.00562064,7.6641,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,Punch,0.0050977,7.5664,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,kill,0.00043682,5.1094,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,fuck,1.28e-06,-0.7271,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,kiss,1.05e-06,-0.918,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,said,2.145e-05,2.0957,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,the,9.95e-06,1.3271,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
21,scream,6.544e-05,3.2109,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,tears,0.03512369,9.5938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,spite,0.01167341,8.4922,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,combust,0.00909126,8.2422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,physically,0.00675605,7.9453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,quit,0.00573379,7.7812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,kill,0.0016047,6.5078,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,fuck,1.41e-06,-0.5283,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,kiss,1.19e-06,-0.6982,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,said,8.82e-06,1.3037,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,the,5.21e-06,0.7778,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
22,scream,3.357e-05,2.6406,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,tears,0.03590715,9.5703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,quit,0.01496832,8.6953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,spite,0.01174877,8.4531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,Punch,0.01165734,8.4453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,punch,0.00951445,8.2422,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,kill,0.00120491,6.1758,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,fuck,6.9e-07,-1.2939,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,kiss,1.95e-06,-0.252,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,said,1.105e-05,1.4844,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,the,1.337e-05,1.6748,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
23,scream,1.526e-05,1.8066,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,punch,0.05648522,10.0469,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,Punch,0.02565957,9.2578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,tears,0.02194779,9.1016,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,spite,0.01044872,8.3594,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,punches,0.009078,8.2188,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,kill,0.00546324,7.7109,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,fuck,9.1e-07,-0.9863,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,kiss,8.4e-07,-1.0635,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,said,1.295e-05,1.666,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,the,1.55e-05,1.8457,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
24,scream,4.099e-05,2.8184,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,punch,0.13887283,11.0078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,Punch,0.03350463,9.5859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,tears,0.01322351,8.6562,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,punches,0.01131067,8.5,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,vent,0.01021834,8.3984,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,kill,0.0086047,8.2266,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,fuck,3.4e-07,-1.916,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,kiss,1.1e-06,-0.7422,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,said,1.392e-05,1.7998,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,the,9.96e-06,1.4648,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
25,scream,5.289e-05,3.1348,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,punch,0.17935818,11.5391,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,throw,0.11049937,11.0547,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,tears,0.04980597,10.2578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,throw,0.01707853,9.1875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,Punch,0.01555018,9.0938,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,kill,0.00180711,6.9414,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,fuck,2.2e-07,-2.0684,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,kiss,4.8e-07,-1.2988,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,said,3.9e-05,3.1055,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,the,1.754e-05,2.3066,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
26,scream,4.087e-05,3.1523,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,punch,0.2308265,11.7578,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,throw,0.07095024,10.5781,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,hit,0.03979948,10.0,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,faint,0.0198567,9.3047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,Punch,0.0159553,9.0859,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,kill,0.00073755,6.0117,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,fuck,1.3e-07,-2.625,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,kiss,6.4e-07,-1.0371,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,said,3.038e-05,2.8223,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,the,1.27e-05,1.9502,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
27,scream,9.44e-06,1.6533,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,punch,0.15310833,10.9219,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,hit,0.05545216,9.9062,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,throw,0.05009685,9.8047,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,faint,0.02205735,8.9844,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,Punch,0.01041915,8.2344,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,kill,0.00163572,6.3828,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,fuck,5.3e-07,-1.6592,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,kiss,2.11e-06,-0.2683,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,said,2.025e-05,1.9912,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,the,2.302e-05,2.1191,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
28,scream,1.955e-05,1.9561,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,str,0.1389374,11.3125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,hit,0.13466275,11.2812,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,punch,0.09623913,10.9453,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,throw,0.06931844,10.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,faint,0.01672385,9.1953,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,kill,0.0015077,6.7891,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,fuck,5.5e-07,-1.123,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,kiss,1.46e-06,-0.1532,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,said,8e-06,1.5498,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,the,1.614e-05,2.252,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
29,scream,1.966e-05,2.4492,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,punch,0.15494464,11.3125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,hit,0.15135536,11.2891,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,str,0.07975867,10.6484,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,faint,0.02267341,9.3906,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kil,0.01271863,8.8125,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kill,0.00384878,7.6172,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,fuck,9.4e-07,-0.6968,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,kiss,7.27e-06,1.3457,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,said,7.53e-06,1.3809,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,the,4.437e-05,3.1543,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
30,scream,5.994e-05,3.4551,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,faint,0.05383025,10.6172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,hit,0.04825312,10.5078,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,cry,0.04640457,10.4688,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,throw,0.0326497,10.1172,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,punch,0.03115456,10.0703,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,kill,0.02522973,9.8594,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,fuck,6.87e-06,1.6514,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,kiss,3.066e-05,3.1465,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,said,1.75e-06,0.2825,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,the,6.13e-06,1.5361,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
31,scream,0.00065935,6.2148,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,scream,0.18942444,17.4531,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,kill,0.10298828,16.8438,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,cry,0.07773963,16.5625,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,spit,0.05178576,16.1562,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,punch,0.03908994,15.875,top_k,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,fuck,1.322e-05,7.8828,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,kiss,0.00024359,10.7969,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,said,4.4e-07,4.4727,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
32,the,5.32e-06,6.9727,tracked,superego,allenai/Llama-3.1-Tulu-3-8B-DPO
