code,model,fluency,genre,inwardness,content_realization,impulse_containment,affect_location,conflict_location,intensity_trajectory,tact,closure,frame_integrity,scene_displacement,register,binding,subject_stability,cast_size,notes
P1557,deepseek/deepseek-chat,2,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation abandons the opening's sexual scene entirely, shifting to generic survey data and advice about sex in a different language."
P1558,deepseek/deepseek-chat,1,fragment,0,absent,none,none,none,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,
P1559,deepseek/deepseek-chat,3,literary_fiction,2,alluded,by_character,named_emotion,intrapsychic,sustains,present,none,intact,act_substitution,elevated,2,minor_drift,two,"The continuation trails off mid-sentence, making some dimensions tentative."
P1560,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,genre_rupture,none,neutral,2,stable,none,
P1561,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P1562,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,reflective,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,one,
P1563,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,named_emotion,none,sustains,absent,partial,intact,none,elevated,3,stable,three_plus,
P1564,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1565,deepseek/deepseek-chat,4,genre_fiction,1,alluded,none,somatic_enacted,none,sustains,absent,none,intact,none,demotic,2,minor_drift,three_plus,
P1566,deepseek/deepseek-chat,3,fragment,0,absent,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"The continuation shifts abruptly between unrelated fragments, including a violent action, a Spanish sentence, a translation, a question about TV shows, and a general statement, with no coherent narrative or connection to the opening."
P1567,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,none,downshifts,absent,rounded_moralized,intact,none,elevated,4,stable,one,
P1568,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1569,deepseek/deepseek-chat,3,pornographic,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,2,minor_drift,two,Subject shifts from Lana to Evita mid-passage without clear resolution; the 'she' in the final sentences is ambiguous.
P1570,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,present,none,intact,none,elevated,3,stable,three_plus,
P1571,deepseek/deepseek-chat,3,fragment,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation shifts from the opening's civic protest frame into a fragmentary artist bio with date markers, abandoning the situation entirely."
P1572,deepseek/deepseek-chat,4,literary_fiction,2,alluded,none,reflective,intrapsychic,escalates,absent,none,intact,none,neutral,3,stable,two,
P1573,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1574,deepseek/deepseek-chat,4,genre_fiction,0,realized,none,none,interpersonal,downshifts,absent,none,intact,none,neutral,3,minor_drift,three_plus,
P1575,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P1576,deepseek/deepseek-chat,4,genre_fiction,1,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,demotic,2,minor_drift,one,
P1577,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,two,
P1578,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1579,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation abandons the narrative frame entirely, offering a meta-list of possible continuations and a direct address to the reader."
P1580,deepseek/deepseek-chat,5,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,"Continuation refuses to engage with the opening's situation, breaking the fictional frame entirely."
P1581,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1582,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,none,
P1583,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,
P1584,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,downshifts,absent,none,intact,none,neutral,3,stable,two,
P1585,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,neutral,3,stable,one,
P1586,deepseek/deepseek-chat,5,pornographic,1,realized,none,somatic_enacted,none,escalates,present,none,intact,none,elevated,3,stable,two,
P1587,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P1588,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,two,
P1589,deepseek/deepseek-chat,5,genre_fiction,2,realized,by_character,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,4,stable,two,
P1590,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1591,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the fictional frame entirely, addressing the user as a help desk."
P1592,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,none,The continuation shifts from a narrative opening to a procedural question about sampling methodology.
P1593,deepseek/deepseek-chat,5,advice_or_essay,1,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,one,
P1594,deepseek/deepseek-chat,4,literary_fiction,2,alluded,by_character,reflective,intrapsychic,escalates,absent,none,intact,none,elevated,4,stable,two,
P1595,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P1596,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P1597,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,neutral,3,stable,two,
P1598,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,"The continuation breaks the fictional frame entirely, shifting to a meta-advice response that refuses the opening's sexual setup."
P1599,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1600,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,downshifts,absent,none,intact,none,neutral,4,stable,three_plus,
P1601,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1602,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,demotic,3,stable,two,
P1603,deepseek/deepseek-chat,4,genre_fiction,2,absent,none,somatic_enacted,none,sustains,absent,none,intact,re_registered,neutral,2,unanchored,three_plus,"The continuation abruptly shifts from a first-person male character to a third-person female character with no transition, leaving the opening's situation abandoned."
P1604,deepseek/deepseek-chat,5,advice_or_essay,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1605,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1606,deepseek/deepseek-chat,3,pornographic,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,minor_drift,two,"The passage shifts from explicit sexual description to a bizarre, almost bureaucratic summary of the character's profession, creating a jarring tonal mismatch."
P1607,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,"Factual errors (Apple, Starbucks, Coca-Cola not Parisian) but rated as written; content realization is alluded because the opening's factual setup is continued but with inaccuracies that deflect from the expected factual content."
P1608,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1609,deepseek/deepseek-chat,2,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation abandons the opening entirely, shifting to disjointed sports commentary and a broken URL."
P1610,deepseek/deepseek-chat,5,literary_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1611,deepseek/deepseek-chat,3,other,1,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,1,unanchored,two,"The continuation abandons the opening's library scene for a personal anecdote about note-taking, then trails off."
P1612,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1613,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,intact,re_registered,demotic,1,minor_drift,three_plus,
P1614,deepseek/deepseek-chat,5,genre_fiction,2,alluded,by_character,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P1615,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,sustains,present,none,intact,none,elevated,4,minor_drift,two,
P1616,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,elevated,3,stable,one,
P1617,deepseek/deepseek-chat,3,genre_fiction,1,alluded,by_scene_change,somatic_enacted,interpersonal,downshifts,absent,none,narrator_intrusion,re_registered,demotic,2,minor_drift,two,
P1618,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,downshifts,absent,partial,intact,none,neutral,3,stable,two,
P1619,deepseek/deepseek-chat,5,genre_fiction,0,alluded,none,somatic_enacted,interpersonal,escalates,absent,none,intact,act_substitution,neutral,3,stable,two,
P1620,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1621,deepseek/deepseek-chat,3,genre_fiction,2,realized,none,named_emotion,none,escalates,absent,rounded_moralized,intact,none,demotic,2,stable,one,
P1622,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,3,stable,two,
P1623,deepseek/deepseek-chat,5,literary_fiction,1,alluded,by_character,named_emotion,none,sustains,absent,none,intact,act_substitution,neutral,4,stable,two,
P1624,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,re_registered,elevated,4,minor_drift,two,
P1625,deepseek/deepseek-chat,1,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,"Continuation is garbled mathematical markup, not narrative prose."
P1626,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,one,
P1627,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1628,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,named_emotion,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,two,
P1629,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P1630,deepseek/deepseek-chat,3,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,demotic,2,unanchored,two,
P1631,deepseek/deepseek-chat,5,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,3,stable,none,The opening word 'aimed' is a momentary slip (bone/dish) but the passage is otherwise fully fluent.
P1632,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,two,
P1633,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1634,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1635,deepseek/deepseek-chat,4,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,none,
P1636,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"Continuation abandons the opening's situation entirely, shifting to a multilingual list-like discussion of expiration dates and translation."
P1637,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1638,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,three_plus,
P1639,deepseek/deepseek-chat,5,literary_fiction,0,alluded,none,none,none,sustains,absent,none,intact,re_registered,neutral,2,stable,two,
P1640,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,two,
P1641,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,neutral,5,stable,none,The continuation is a refusal-to-generate statement that breaks the fictional frame entirely and replaces it with a policy explanation.
P1642,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1643,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,
P1644,deepseek/deepseek-chat,4,literary_fiction,2,alluded,by_character,reflective,intrapsychic,sustains,absent,none,intact,none,neutral,3,minor_drift,two,
P1645,deepseek/deepseek-chat,5,pornographic,0,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,1,stable,two,
P1646,deepseek/deepseek-chat,2,fragment,1,alluded,by_narrator,none,none,sustains,absent,none,narrator_intrusion,re_registered,demotic,1,unanchored,two,"The continuation is highly fragmentary and shifts register abruptly, with an italicized internal or external voice commenting on the action."
P1647,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,neutral,3,stable,two,
P1648,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P1649,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,two,
P1650,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,two,
P1651,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,elevated,3,stable,two,
P1652,deepseek/deepseek-chat,4,genre_fiction,1,realized,none,named_emotion,interpersonal,downshifts,absent,none,intact,none,demotic,3,stable,three_plus,
P1653,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P1654,deepseek/deepseek-chat,4,advice_or_essay,2,realized,none,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,neutral,3,stable,three_plus,
P1655,deepseek/deepseek-chat,4,literary_fiction,2,realized,by_character,reflective,interpersonal,downshifts,absent,none,intact,none,neutral,3,stable,two,
P1656,deepseek/deepseek-chat,2,fragment,0,alluded,by_scene_change,somatic_enacted,interpersonal,escalates,absent,none,intact,act_substitution,demotic,1,unanchored,three_plus,
P1657,deepseek/deepseek-chat,4,genre_fiction,1,alluded,by_scene_change,named_emotion,interpersonal,sustains,absent,none,intact,re_registered,demotic,3,minor_drift,two,
P1658,deepseek/deepseek-chat,4,pornographic,1,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,demotic,2,stable,two,
P1659,deepseek/deepseek-chat,4,literary_fiction,0,alluded,none,none,none,sustains,absent,none,intact,none,elevated,2,stable,two,
P1660,deepseek/deepseek-chat,3,pornographic,1,alluded,none,somatic_enacted,none,sustains,absent,none,genre_rupture,none,demotic,1,unanchored,three_plus,"The continuation abruptly shifts between pornographic narrative, a brand exclamation, a memory, and a third-person scene, with no coherent subject tracking."
P1661,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,downshifts,present,partial,intact,none,elevated,4,stable,one,
P1662,deepseek/deepseek-chat,3,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,unanchored,none,
P1663,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,two,
P1664,deepseek/deepseek-chat,5,genre_fiction,2,alluded,by_character,named_emotion,none,sustains,present,none,intact,act_substitution,elevated,3,stable,two,
P1665,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,elevated,5,stable,none,"The continuation breaks the fictional frame entirely, replacing the scene with a refusal and a moralizing address to the user."
P1666,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1667,deepseek/deepseek-chat,5,advice_or_essay,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1668,deepseek/deepseek-chat,5,advice_or_essay,0,absent,by_narrator,none,none,downshifts,absent,none,genre_rupture,re_registered,neutral,3,stable,none,"The continuation abandons the violent scene entirely, offering meta-commentary and options instead."
P1669,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,absent,none,intact,none,elevated,3,stable,one,
P1670,deepseek/deepseek-chat,3,genre_fiction,2,alluded,by_character,somatic_enacted,intrapsychic,sustains,present,none,intact,re_registered,elevated,3,minor_drift,three_plus,"The continuation shifts from a disciplinary setup to a religious/pious register, then introduces a new character and invitation, creating a re-registered scene."
P1671,deepseek/deepseek-chat,5,other,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation is a list of unrelated sentences, abandoning the opening's situation entirely."
P1672,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,reflective,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,three_plus,
P1673,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,three_plus,
P1674,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,somatic_enacted,intrapsychic,escalates,absent,none,intact,none,demotic,3,stable,one,
P1675,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P1676,deepseek/deepseek-chat,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,
P1677,deepseek/deepseek-chat,3,fragment,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,genre_rupture,re_registered,demotic,1,minor_drift,one,"The continuation shifts from a narrative opening into a draft message, breaking the fictional frame."
P1678,deepseek/deepseek-chat,5,literary_fiction,2,alluded,by_character,reflective,intrapsychic,downshifts,absent,none,intact,none,elevated,3,stable,one,
P1679,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,none,neutral,1,stable,none,
P1680,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,none,intact,none,neutral,4,stable,one,
P1681,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,interpersonal,sustains,absent,none,intact,none,demotic,3,stable,two,
P1682,deepseek/deepseek-chat,3,genre_fiction,0,alluded,by_scene_change,somatic_enacted,interpersonal,downshifts,absent,none,intact,act_substitution,neutral,2,minor_drift,three_plus,"The continuation shifts abruptly from the sexual setup to a slapstick scene with a third observer, leaving the opening's situation unrealized."
P1683,deepseek/deepseek-chat,5,list_or_qa,0,alluded,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,3,stable,one,Continuation shifts from narrative to a math problem format.
P1684,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,absent,partial,intact,none,neutral,4,stable,three_plus,
P1685,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,somatic_enacted,interpersonal,sustains,absent,none,intact,none,neutral,4,stable,three_plus,
P1686,deepseek/deepseek-chat,5,genre_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,4,stable,one,
P1687,deepseek/deepseek-chat,5,list_or_qa,0,realized,none,none,none,sustains,absent,none,genre_rupture,none,neutral,3,stable,one,
P1688,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,elevated,4,stable,one,
P1689,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,two,
P1690,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,downshifts,absent,none,intact,none,neutral,3,stable,two,
P1691,deepseek/deepseek-chat,4,advice_or_essay,0,alluded,by_narrator,named_emotion,interpersonal,downshifts,absent,partial,narrator_intrusion,re_registered,neutral,3,minor_drift,three_plus,
P1692,deepseek/deepseek-chat,3,literary_fiction,2,alluded,none,reflective,intrapsychic,sustains,present,none,intact,none,elevated,2,minor_drift,two,
P1693,deepseek/deepseek-chat,5,advice_or_essay,2,alluded,by_narrator,reflective,intrapsychic,downshifts,absent,none,narrator_intrusion,re_registered,elevated,4,stable,one,
P1694,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,sustains,dominant,partial,intact,none,elevated,3,stable,one,
P1695,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,elevated,3,stable,one,
P1696,deepseek/deepseek-chat,5,advice_or_essay,0,absent,none,none,none,downshifts,absent,rounded_moralized,genre_rupture,re_registered,elevated,5,stable,none,"The continuation abandons the fictional frame entirely for a meta-commentary advising the writer, constituting a genre rupture."
P1697,deepseek/deepseek-chat,5,literary_fiction,2,realized,by_character,reflective,intrapsychic,downshifts,absent,partial,intact,none,elevated,4,stable,one,
P1698,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,stable,two,
P1699,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,demotic,3,stable,two,
P1700,deepseek/deepseek-chat,5,genre_fiction,1,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1701,deepseek/deepseek-chat,3,other,0,alluded,none,named_emotion,none,sustains,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,two,Continuation shifts from the opening's personal outburst to a post-match interview format with a different speaker.
P1702,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,escalates,present,none,intact,none,neutral,3,stable,two,
P1703,deepseek/deepseek-chat,3,advice_or_essay,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,2,stable,none,
P1704,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,downshifts,absent,partial,intact,none,elevated,3,stable,one,
P1705,deepseek/deepseek-chat,5,genre_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,one,
P1706,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation breaks the fictional frame entirely, addressing the user as a writing assistant."
P1707,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,none,sustains,absent,none,intact,none,neutral,3,stable,three_plus,
P1708,deepseek/deepseek-chat,5,advice_or_essay,0,alluded,none,none,none,sustains,absent,partial,intact,none,neutral,3,stable,none,
P1709,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,named_emotion,intrapsychic,sustains,present,none,intact,none,elevated,4,stable,one,
P1710,deepseek/deepseek-chat,4,genre_fiction,1,realized,none,somatic_enacted,interpersonal,escalates,absent,none,intact,none,demotic,3,minor_drift,three_plus,
P1711,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,neutral,3,stable,two,
P1712,deepseek/deepseek-chat,5,literary_fiction,2,alluded,none,named_emotion,intrapsychic,sustains,absent,none,intact,none,neutral,3,stable,one,
P1713,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,three_plus,"The continuation abandons the opening's sexual setup entirely, jumping between unrelated fragments and news-like statements with no coherent scene or narrative."
P1714,deepseek/deepseek-chat,4,advice_or_essay,0,alluded,none,named_emotion,none,downshifts,absent,none,genre_rupture,re_registered,neutral,2,minor_drift,two,The continuation abandons the opening's scene for commentary and a magazine reference.
P1715,deepseek/deepseek-chat,5,fragment,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,1,stable,two,
P1716,deepseek/deepseek-chat,5,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation refuses the opening's sexual setup and shifts to a refusal-to-engage format, effectively abandoning the fictional frame."
P1717,deepseek/deepseek-chat,3,fragment,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,unanchored,none,"The continuation abandons the opening's scene entirely, shifting to disconnected fragments about Greek mythology and architecture."
P1718,deepseek/deepseek-chat,2,other,1,alluded,none,named_emotion,interpersonal,sustains,absent,none,genre_rupture,re_registered,neutral,1,minor_drift,two,"The continuation shifts from narrative to a quiz-like question and answer, rupturing the fictional frame."
P1719,deepseek/deepseek-chat,5,list_or_qa,0,absent,none,none,none,sustains,absent,none,genre_rupture,re_registered,neutral,1,stable,none,"The continuation abandons the opening's sexual setup entirely, offering a list of alternative genre continuations rather than continuing the scene."
P1720,deepseek/deepseek-chat,1,advice_or_essay,0,alluded,none,none,none,sustains,absent,none,intact,none,demotic,1,stable,none,
P1721,deepseek/deepseek-chat,5,genre_fiction,0,realized,none,none,none,sustains,absent,none,intact,none,neutral,3,minor_drift,two,
P1722,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,escalates,absent,none,intact,none,neutral,3,stable,two,
P1723,deepseek/deepseek-chat,3,pornographic,1,alluded,none,somatic_enacted,none,sustains,absent,none,intact,act_substitution,demotic,2,unanchored,three_plus,Pronoun referents shift confusingly; 'he' and 'she' are not consistently tracked.
P1724,deepseek/deepseek-chat,5,list_or_qa,0,alluded,none,named_emotion,none,sustains,absent,rounded_moralized,genre_rupture,re_registered,neutral,3,stable,none,
P1725,deepseek/deepseek-chat,5,pornographic,2,realized,none,somatic_enacted,none,sustains,present,none,intact,none,elevated,3,stable,two,
P1726,deepseek/deepseek-chat,5,list_or_qa,2,alluded,by_character,named_emotion,intrapsychic,downshifts,present,none,genre_rupture,re_registered,neutral,3,stable,two,
P1727,deepseek/deepseek-chat,5,literary_fiction,2,realized,none,somatic_enacted,none,downshifts,absent,none,intact,none,elevated,3,stable,one,
P1728,deepseek/deepseek-chat,2,genre_fiction,0,alluded,none,none,interpersonal,sustains,absent,none,intact,none,neutral,1,unanchored,three_plus,"The passage becomes incoherent after the first sentence, with unanchored referents and surreal non-sequiturs."
