stratum,labeling,category,delta,edges_pos,n_edges,lo,hi,mde,p,bonferroni,coverage,category_name
sexual,gi_primary,Arousal,0.001992679113231043,23,39,-0.001238054403769005,0.005223412630231091,0.004615333595714353,0.23416775170537107,False,0.4389231806628974,
sexual,gi_primary,Begin,-0.00014973668092891702,2,39,-0.00046659196953986314,0.0001671186076820291,0.0004526504123013516,0.3601670365896882,False,0.4389231806628974,
sexual,gi_primary,BldgPt,-6.608511763150938e-05,0,39,-0.0001956119481892677,6.344171292624896e-05,0.00018503832936822621,0.32363608386440784,False,0.4389231806628974,
sexual,gi_primary,BodyPt,-0.009553384970318478,16,39,-0.019564404678798566,0.00045763473816161013,0.014301456726400125,0.0691451626132555,False,0.4389231806628974,
sexual,gi_primary,CARD,-0.00019659387411550232,4,39,-0.0009812927352487726,0.000588104987017768,0.0011209983730475289,0.6262173327334153,False,0.4389231806628974,
sexual,gi_primary,COLL,-4.432206086263989e-06,4,39,-0.0007712921052491041,0.000762427693076576,0.0010955141416612,0.9910208826713036,False,0.4389231806628974,
sexual,gi_primary,COLOR,0.0010287375916182419,15,39,-0.0019849281373092494,0.004042403320545733,0.004305236755610702,0.5075013863612035,False,0.4389231806628974,
sexual,gi_primary,COM,0.007829879974552475,31,39,0.0050656213927966175,0.010594138556308332,0.003948940831079797,2.344940526541366e-06,True,0.4389231806628974,
sexual,gi_primary,Causal,-0.005902342609534461,13,39,-0.01026859581928383,-0.0015360893997850922,0.00623750458535624,0.011679605233013342,False,0.4389231806628974,
sexual,gi_primary,ComForm,0.010451734587723213,22,39,-0.001026288074538034,0.021929757249984458,0.01639717523180178,0.08228715458752495,False,0.4389231806628974,
sexual,gi_primary,ComnObj,-9.018146965426723e-06,2,39,-0.00028635743116489176,0.00026832113723403834,0.00039619897742780726,0.9495171889366818,False,0.4389231806628974,
sexual,gi_primary,Compare,-0.00040963075885602063,10,39,-0.002174591974572182,0.001355330456860141,0.002521373165308802,0.6517713513161094,False,0.4389231806628974,
sexual,gi_primary,Complet,0.0008191311750986432,17,39,-0.0014532878049027449,0.0030915501551000315,0.0032463128285734116,0.48417801743012795,False,0.4389231806628974,
sexual,gi_primary,DAV,-0.027462959915819048,10,39,-0.042362672440667715,-0.012563247390970382,0.021285303606926664,0.0008744129757275943,False,0.4389231806628974,
sexual,gi_primary,DIM,-0.0033631097594484126,13,39,-0.009393053146037328,0.002666833627140503,0.008614204837984165,0.2812051567147025,False,0.4389231806628974,
sexual,gi_primary,Decreas,7.116890573453217e-05,1,39,-0.00012807038962905947,0.0002704082010981238,0.00028462756480513086,0.488117946943542,False,0.4389231806628974,
sexual,gi_primary,ECON,8.59526265313139e-05,1,39,-0.00027461789355670845,0.00044652314661933624,0.0005151007429828891,0.6430078919430765,False,0.4389231806628974,
sexual,gi_primary,EMOT,0.002773310429383291,27,39,-0.001115357930787173,0.006661978789553755,0.005555240514529234,0.1702719204759974,False,0.4389231806628974,
sexual,gi_primary,EVAL,0.003640783406070318,23,39,0.0018849335527231076,0.005396633259417528,0.0025083569333531576,0.00023337647705706308,True,0.4389231806628974,
sexual,gi_primary,EndsLw,0.0005049837756776432,6,39,1.8994664156727324e-05,0.000990972887198559,0.000694270159315594,0.04870123850736265,False,0.4389231806628974,
sexual,gi_primary,EnlGain,0.00012478873719119443,2,39,-5.665984208874604e-05,0.0003062373164711349,0.00025921225611420063,0.18565158167565654,False,0.4389231806628974,
sexual,gi_primary,EnlLoss,-0.001130892681737507,0,39,-0.0017439499146568364,-0.0005178354488181776,0.0008757960470276135,0.0008671281553107161,False,0.4389231806628974,
sexual,gi_primary,EnlOth,0.0048697601720716875,26,39,0.002078385057548036,0.007661135286595339,0.003987678735033788,0.0015122761441529894,False,0.4389231806628974,
sexual,gi_primary,Exch,0.0002263437691528717,2,39,-8.631251399725249e-05,0.0005390000523029959,0.000446651833071606,0.16407343872582872,False,0.4389231806628974,
sexual,gi_primary,Exert,0.00010639429726566656,1,39,-0.0001021385253750399,0.00031492711990637303,0.00029790403234386634,0.32363608386440784,False,0.4389231806628974,
sexual,gi_primary,Exprsv,0.0016840533068603343,13,39,0.00034642623550913665,0.003021680378211532,0.0019108958162159964,0.01821956814468988,False,0.4389231806628974,
sexual,gi_primary,FREQ,-0.00048812281194101276,5,39,-0.001042261165887226,6.601554200520065e-05,0.0007916262199231618,0.09238007071347529,False,0.4389231806628974,
sexual,gi_primary,Fail,0.012002434052497929,29,39,0.004291106697155841,0.019713761407840015,0.011016181936202981,0.004148512476163,False,0.4389231806628974,
sexual,gi_primary,Fall,-0.00023541291757390502,3,39,-0.001034032977210645,0.0005632071420628348,0.001140885799481057,0.5668353996435017,False,0.4389231806628974,
sexual,gi_primary,Feel,0.0006307431273948917,7,39,-3.762191799004308e-05,0.0012991081727798267,0.000954807207692764,0.07214954998142578,False,0.4389231806628974,
sexual,gi_primary,Female,0.003565135915639919,20,39,-0.01239180164124155,0.019522073472521387,0.02279562508125924,0.6639323517581398,False,0.4389231806628974,
sexual,gi_primary,Finish,-9.977854740915049e-05,1,39,-0.00046837347918401556,0.0002688163843657146,0.0005265641882498072,0.5988030330484816,False,0.4389231806628974,
sexual,gi_primary,Food,0.0001337825691563155,14,39,-0.001228706685538677,0.001496271823851308,0.0019464132209928466,0.8484129727147515,False,0.4389231806628974,
sexual,gi_primary,Goal,8.406893652795292e-05,1,39,-8.070617906683476e-05,0.0002488440521227406,0.0002353930222782681,0.3236360838644078,False,0.4389231806628974,
sexual,gi_primary,HU,0.0005485963642384843,7,39,-8.338423104554049e-05,0.001180576959522509,0.0009028294218343209,0.0970388677636562,False,0.4389231806628974,
sexual,gi_primary,Hostile,-0.001153034062902208,16,39,-0.003842686176234293,0.0015366180504298769,0.0038423601619029784,0.4060310210286826,False,0.4389231806628974,
sexual,gi_primary,IAV,-0.0078335815692666,14,39,-0.015457394870802806,-0.0002097682677303942,0.010891161859337436,0.05113692720150024,False,0.4389231806628974,
sexual,gi_primary,IPadj,0.00022843804343070185,2,39,-8.397473324778566e-05,0.0005408508201091894,0.00044630396668355357,0.15998791268601278,False,0.4389231806628974,
sexual,gi_primary,If,0.003349970391673835,26,39,0.0017728538803063398,0.004927086903041331,0.002253023587667851,0.00017345413952823887,True,0.4389231806628974,
sexual,gi_primary,Increas,0.002246028192052951,21,39,0.0013588955576213872,0.003133160826484515,0.0012673323349022337,1.493477175919092e-05,True,0.4389231806628974,
sexual,gi_primary,IndAdj,0.0010760001184416713,11,39,-9.816285034084543e-05,0.0022501630872241883,0.0016773756696893095,0.08042634135393495,False,0.4389231806628974,
sexual,gi_primary,Intrj,0.0016408674850827338,6,39,-0.0002574351090434033,0.0035391700792088707,0.0027118608487516245,0.09840994929925487,False,0.4389231806628974,
sexual,gi_primary,Know,9.749439407234084e-05,1,39,-9.359461830944717e-05,0.00028858340645412884,0.0002729843034025543,0.3236360838644078,False,0.4389231806628974,
sexual,gi_primary,Land,5.5721737101719767e-05,1,39,-0.0001611318756820255,0.000272575349885465,0.0003097908754053503,0.6174267111519165,False,0.4389231806628974,
sexual,gi_primary,Legal,0.0005313335233662354,13,39,-0.0009276968347419684,0.001990363881474439,0.0020843290830117197,0.4797300488844468,False,0.4389231806628974,
sexual,gi_primary,MALE,-0.01356615756176179,13,39,-0.02630975099567833,-0.0008225641278452513,0.018205133477023627,0.04369481041050587,False,0.4389231806628974,
sexual,gi_primary,Means,0.0006921011278517788,16,39,-0.0007760387697372937,0.0021602410254408515,0.002097342710841532,0.36133190660310355,False,0.4389231806628974,
sexual,gi_primary,NUMB,8.490405841399219e-05,1,39,-8.150789607743247e-05,0.0002513160129054169,0.00023773136355917807,0.3236360838644078,False,0.4389231806628974,
sexual,gi_primary,NatObj,-0.0005885911848860715,1,39,-0.0010196113714062483,-0.00015757099836589473,0.0006157431236002525,0.010919045446511389,False,0.4389231806628974,
sexual,gi_primary,NatrPro,0.0017592522376274594,16,39,0.0006695196111141206,0.002848984864140798,0.001556760895019055,0.0030570148821768956,False,0.4389231806628974,
sexual,gi_primary,NegAff,-0.0009578247430527897,9,39,-0.002746504611663654,0.0008308551255580748,0.002555256955158378,0.30054750110376316,False,0.4389231806628974,
sexual,gi_primary,Negate,0.00018581461950642795,4,39,-0.0005345834546351582,0.0009062126936480142,0.0010291401059165518,0.6160931982547921,False,0.4389231806628974,
sexual,gi_primary,Negativ,-0.0006030715664206339,8,39,-0.001808322338256471,0.0006021792054152033,0.0017217868169083388,0.33293112064689834,False,0.4389231806628974,
sexual,gi_primary,Nonadlt,8.08865162177465e-05,1,39,-7.765105556903664e-05,0.00023942408800452962,0.00022648224540969017,0.32363608386440784,False,0.4389231806628974,
sexual,gi_primary,Object,0.0043659293651257996,26,39,0.0006069408265922506,0.008124917903659348,0.005369983626476498,0.028537705698735226,False,0.4389231806628974,
sexual,gi_primary,Ought,-3.7969664340746445e-05,1,39,-0.00021274136740486745,0.00013680203872337455,0.00024967386152017286,0.6726443135438895,False,0.4389231806628974,
sexual,gi_primary,Our,0.0006362518484493634,20,39,-0.002223160453154691,0.0034956641500534175,0.00408487471657722,0.6652157407923335,False,0.4389231806628974,
sexual,gi_primary,Ovrst,-0.005239695568405682,15,39,-0.013928439550280895,0.00344904841346953,0.012412491402678876,0.24456285817833365,False,0.4389231806628974,
sexual,gi_primary,PLACE,0.0006683409966091989,6,39,8.230818899324294e-05,0.0012543738042251548,0.0008371897251656515,0.03135347047137157,False,0.4389231806628974,
sexual,gi_primary,POS,-0.0020591650440331495,10,39,-0.003981981983096197,-0.00013634810497010217,0.002746881341518639,0.04251651432569062,False,0.4389231806628974,
sexual,gi_primary,Passive,-0.0049265665354787805,9,39,-0.00805360891602952,-0.0017995241549280403,0.004467203400786771,0.0037551931799372877,False,0.4389231806628974,
sexual,gi_primary,PosAff,0.00010639429726566656,1,39,-0.0001021385253750399,0.00031492711990637303,0.00029790403234386634,0.32363608386440784,False,0.4389231806628974,
sexual,gi_primary,PowCoop,0.00013974368780229053,5,39,-0.0007204029511898913,0.0009998903267944724,0.0012287809128459738,0.7519013833384992,False,0.4389231806628974,
sexual,gi_primary,PowOth,0.004512843470392232,31,39,0.0027965513362108924,0.006229135604573572,0.002451845905973342,8.207804924808555e-06,True,0.4389231806628974,
sexual,gi_primary,PtLw,0.0007187016183384383,8,39,0.0001376147267932215,0.001299788509883655,0.000830124130778881,0.02020998162984187,False,0.4389231806628974,
sexual,gi_primary,Quality,0.002008592964900051,20,39,-0.0002276985102167852,0.004244884440016887,0.0031947021073097655,0.08638168348699113,False,0.4389231806628974,
sexual,gi_primary,Quan,-0.003373755322053506,13,39,-0.01195206124882114,0.005204550604714128,0.01225472275252519,0.4455643402253094,False,0.4389231806628974,
sexual,gi_primary,RcRelig,0.0006822498424618529,6,39,0.0001373157078736134,0.0012271839770500925,0.0007784773351260564,0.018828058375660806,False,0.4389231806628974,
sexual,gi_primary,Rel,0.000377078303512505,3,39,-7.017416796518017e-05,0.0008243307749901901,0.0006389321021109788,0.10667811427218192,False,0.4389231806628974,
sexual,gi_primary,SV,0.0007552888048813758,16,39,-0.003974053457749019,0.005484631067511771,0.006756203232329136,0.7559790746688632,False,0.4389231806628974,
sexual,gi_primary,Self,0.005929051681921296,25,39,-0.0015840714191579404,0.013442174783000532,0.010733033001541764,0.13021164457444195,False,0.4389231806628974,
sexual,gi_primary,SklAsth,-0.00010911074740861975,0,39,-0.00032296781232951443,0.00010474631751227491,0.00030551009274413523,0.3236360838644078,False,0.4389231806628974,
sexual,gi_primary,SklOth,-7.85168717476125e-05,3,39,-0.0005144534758725201,0.00035741973237729514,0.0006227665773212966,0.7260264406342777,False,0.4389231806628974,
sexual,gi_primary,Space,-0.0046773479672882175,13,39,-0.01220509683473409,0.0028504009001576536,0.010753926953494102,0.2307925633318785,False,0.4389231806628974,
sexual,gi_primary,TimeSpc,-0.004296678382284648,9,39,-0.00713684013818567,-0.0014565166263836265,0.0040573739370014595,0.005203588428305845,False,0.4389231806628974,
sexual,gi_primary,TranLw,-0.00020534481965619967,3,39,-0.0006723071484783267,0.00026161750916592726,0.0006670890411744669,0.3941479704392359,False,0.4389231806628974,
sexual,gi_primary,Travel,0.00010055304172951231,1,39,-9.65309200603318e-05,0.0002976370035193564,0.0002815485168426344,0.3236360838644078,False,0.4389231806628974,
sexual,gi_primary,WlbLoss,0.001217454056858988,14,39,0.00025813882431624004,0.002176769289401736,0.0013704503322039257,0.01737302301529913,False,0.4389231806628974,
sexual,gi_primary,You,0.0012252901720381237,8,39,0.00017259415756471744,0.0022779861865115303,0.0015038514492477233,0.028219454224277348,False,0.4389231806628974,
sexual,TOKEN,began,0.02427872361532204,27,38,0.012639604544344984,0.03591784268629909,0.01662731295853865,0.00022453250600680636,True,1.0,
sexual,TOKEN,felt,0.013612940155521357,25,38,-0.0020926485501716573,0.02931852886121437,0.02243655529384716,0.09774339354489085,False,1.0,
sexual,TOKEN,gave,0.0005574983282009083,14,38,-0.0076497074218815535,0.008764704078283371,0.011724579642974946,0.8948051735113203,False,1.0,
sexual,TOKEN,gently,0.013878421310330036,22,38,0.002894031499108477,0.024862811121551594,0.01569198544460223,0.01796933065755709,False,1.0,
sexual,TOKEN,he,-0.027144877640631507,10,38,-0.04136127592954097,-0.012928479351722047,0.0203091404127278,0.0006174272759561985,True,1.0,
sexual,TOKEN,held,-0.0003396283839992853,22,38,-0.009541818194758928,0.008862561426760358,0.013145985443942347,0.9427222417255876,False,1.0,
sexual,TOKEN,her,-0.015127960711891389,15,38,-0.028248899599910636,-0.0020070218238721436,0.018744198411456064,0.029810038750146643,False,1.0,
sexual,TOKEN,his,-0.017392606283547912,14,38,-0.0322942503905784,-0.0024909621765174216,0.02128806301004356,0.027972196046067203,False,1.0,
sexual,TOKEN,i,0.00633299794322527,23,38,-0.005270490592171356,0.017936486478621897,0.01657641219342375,0.2916671054266885,False,1.0,
sexual,TOKEN,kissed,-0.042634186046464684,10,38,-0.0622013866831445,-0.023066985409784874,0.02795314376668544,0.00013049457140542736,True,1.0,
sexual,TOKEN,leaned,0.03293985941770055,32,38,0.014056077335698722,0.05182364149970238,0.026976831545716888,0.0015446174816029067,False,1.0,
sexual,TOKEN,let,0.014421696618719107,28,38,0.0006307930752572476,0.028212600162180967,0.019701290776374083,0.0475368218226334,False,1.0,
sexual,TOKEN,looked,0.0006760632171052207,23,38,-0.018352432924639457,0.019704559358849898,0.02718356591677811,0.9448577410978467,False,1.0,
sexual,TOKEN,pressed,0.024930375485981624,27,38,0.011391138892021757,0.03846961207994149,0.01934176656279981,0.0009045171644109914,True,1.0,
sexual,TOKEN,pulled,0.023768633665732144,28,38,0.009286622103284167,0.03825064522818012,0.020688587946354253,0.0026929567692502853,False,1.0,
sexual,TOKEN,pushed,-0.015747425034654434,8,38,-0.024312724305913053,-0.007182125763395816,0.01223614181608374,0.0009188846445303476,True,1.0,
sexual,TOKEN,put,-0.05002860346852813,2,38,-0.0649032443055112,-0.035153962631545056,0.02124948690997582,9.964635469310089e-08,True,1.0,
sexual,TOKEN,ran,-0.02197545757423633,10,38,-0.03659793539047172,-0.007352979758000937,0.02088925402319342,0.0055469134306651196,False,1.0,
sexual,TOKEN,rubbed,-0.024301830034544118,7,38,-0.03522493939834482,-0.013378720670743414,0.01560444194828672,9.95505043881275e-05,True,1.0,
sexual,TOKEN,said,0.0004909962280085139,16,38,-0.01514394770287947,0.0161259401588965,0.022335634186982832,0.9512513785129019,False,1.0,
sexual,TOKEN,sat,-0.005445315385625925,16,38,-0.015031488578209615,0.004140857806957765,0.013694533132262415,0.272736692509496,False,1.0,
sexual,TOKEN,she,0.006284623495402384,20,38,-0.008579730607288179,0.021148977598092946,0.021234791575272232,0.4125968494460359,False,1.0,
sexual,TOKEN,slid,-0.022690412286508588,9,38,-0.03613663920430672,-0.009244185368710455,0.019208895596854476,0.002102358974323074,False,1.0,
sexual,TOKEN,slowly,0.0004633273877200954,21,38,-0.011416284259386148,0.012342939034826339,0.016970873781580346,0.9394779566546695,False,1.0,
sexual,TOKEN,smiled,0.0003659863584822088,20,38,-0.013570580595600875,0.014302553312565294,0.019909381362975834,0.9592268509360465,False,1.0,
sexual,TOKEN,stared,0.010525953971753738,22,38,-0.006007913671832038,0.027059821615339513,0.023619810919408252,0.21994584193809377,False,1.0,
sexual,TOKEN,started,0.010948489702621625,25,38,0.0009306265501283269,0.020966352855114924,0.014311233074990425,0.03883600404356087,False,1.0,
sexual,TOKEN,the,0.006227637687559784,22,38,-0.008157340318451889,0.020612615693571458,0.02054996858001668,0.4015960687822967,False,1.0,
sexual,TOKEN,then,0.0004898174353673027,17,38,-0.01803387820899619,0.019013513079730794,0.026462422349090704,0.9589447189560072,False,1.0,
sexual,TOKEN,they,-0.006059683445718934,17,38,-0.016608418012592156,0.004489051121154291,0.015069620809818891,0.2674516683106909,False,1.0,
sexual,TOKEN,took,-0.007881128433634508,15,38,-0.018170806398190936,0.0024085495309219204,0.014699539949366328,0.14178665741312943,False,1.0,
sexual,TOKEN,was,-0.0274221206905363,7,38,-0.03699788785284603,-0.01784635352822657,0.013679667374728189,2.10038619993093e-06,True,1.0,
sexual,TOKEN,whispered,0.0929971933957681,37,38,0.07874715555000192,0.10724723124153429,0.020357196922523125,3.756210870296787e-15,True,1.0,
inst_individual,induced,bodily_violence,-0.009979961116413633,1,40,-0.015297212522522061,-0.004662709710305205,0.007596073437297753,0.0007061209712600924,True,0.29418490045338064,
inst_individual,induced,entity_noun,-0.031531016180912155,6,40,-0.08052454571320342,0.017462513351379112,0.0699907564747018,0.21465521764309134,False,0.29418490045338064,
inst_individual,induced,grammatical_function,-0.03800958447976994,16,40,-0.10817921067423569,0.03216004171469581,0.10024232313495107,0.29490443745768974,False,0.29418490045338064,
inst_individual,induced,locomotion_posture,0.0031670419203175893,20,40,-0.014279441438571846,0.020613525279207023,0.024923547655556332,0.7239101768274526,False,0.29418490045338064,
inst_individual,induced,object_handling,-0.03969063571027659,14,40,-0.06843933971092095,-0.01094193170963223,0.04106957714377766,0.01004876908063636,False,0.29418490045338064,
inst_individual,induced,perception_cognition,0.0007070334889052648,3,40,-7.899572912695271e-05,0.0014930627069374824,0.0011228988829031679,0.0857318628050555,False,0.29418490045338064,
inst_individual,induced,person_reference,0.0009207582749484425,19,40,-0.01756592851473724,0.019407445064634127,0.026409552556693833,0.9227333506787219,False,0.29418490045338064,
inst_individual,induced,procedural_operation,0.0841033965215933,34,40,0.06069777469507581,0.10750901834811077,0.033436602609310695,1.8716769041619633e-08,True,0.29418490045338064,
inst_individual,induced,property_damage,0.000342172195157903,6,40,-0.0027013255368378893,0.003385669927153695,0.004347853902851131,0.8267422417431806,False,0.29418490045338064,
inst_individual,induced,quality_manner,-0.029362599859780326,12,40,-0.044984951806580804,-0.013740247912979847,0.022317645638286396,0.0006956575277606634,True,0.29418490045338064,
inst_individual,induced,speech_act,0.0034716565954642773,8,40,0.000987817463431607,0.005955495727496948,0.0035483416171895286,0.00923079036279674,False,0.29418490045338064,
inst_individual,induced,transfer_possession,0.05586173835076587,27,40,0.012698744346921961,0.09902473235460978,0.06166142000549129,0.015306484666028967,False,0.29418490045338064,
inst_individual,usas,A1.1.1,0.0038619077680972593,26,42,-0.02042006382465374,0.02814387936084826,0.03468853084678714,0.7568279335660758,False,0.9649517051054602,"General actions, making etc."
inst_individual,usas,A1.1.2,-0.0001009698095416636,17,42,-0.0018165885995871424,0.0016146489805038153,0.002450883985779255,0.9087288824904475,False,0.9649517051054602,Damaging and destroying
inst_individual,usas,A1.2,-0.000182658065951413,6,42,-0.0009093853814723445,0.0005440692495695185,0.0010381818793156162,0.6248999357204792,False,0.9649517051054602,Suitability
inst_individual,usas,A1.3,0.00017129153819801302,1,42,-0.00016443987667009253,0.0005070229530661186,0.00047961630695443657,0.3231761015459544,False,0.9649517051054602,Caution
inst_individual,usas,A1.5.1,-0.002215513778732644,14,42,-0.005728960848840712,0.001297933291375424,0.0050192101001543836,0.223515615323486,False,0.9649517051054602,Using
inst_individual,usas,A1.7,-0.0007707576948388626,9,42,-0.0019870413883618437,0.00044552599868411826,0.0017375481336042583,0.22127613201803775,False,0.9649517051054602,Constraint
inst_individual,usas,A1.8,0.0003428511406300441,5,42,-5.124568467986711e-05,0.0007369479659399554,0.0005629954647284446,0.09573632594244898,False,0.9649517051054602,Inclusion/Exclusion
inst_individual,usas,A1.9,0.0007152197250391058,7,42,-0.00014946248530532723,0.0015799019353835387,0.001235260300492047,0.11263928975223898,False,0.9649517051054602,Avoiding
inst_individual,usas,A10,-0.00594821107343894,9,42,-0.0106632682786478,-0.0012331538682300806,0.006735796007441228,0.017650774124711156,False,0.9649517051054602,Open/closed; Hiding/Hidden; Finding; Showing
inst_individual,usas,A11.1,0.0005079177917892037,11,42,-0.0006083573831997852,0.0016241929667781927,0.001594678821412841,0.3776925668392802,False,0.9649517051054602,Importance: Important
inst_individual,usas,A12,0.00012098150538155628,1,42,-0.00011614224516629402,0.0003581052559294066,0.00033874821506835754,0.3231761015459544,False,0.9649517051054602,Easy/difficult
inst_individual,usas,A13.2,0.00027510025336476186,3,42,-4.60891462472634e-05,0.0005962896529767871,0.00045884199944575037,0.10080792924038313,False,0.9649517051054602,Degree: Maximizers
inst_individual,usas,A13.3,-0.010951929096051586,12,42,-0.016078695270425266,-0.005825162921677906,0.007323951677676687,0.0001459514854839316,True,0.9649517051054602,Degree: Boosters
inst_individual,usas,A13.6,5.255965520866183e-05,1,42,-5.045726900031536e-05,0.00015557657941763902,0.00014716703458425313,0.3231761015459544,False,0.9649517051054602,Degree: Diminishers
inst_individual,usas,A14,-0.00011657860571601434,17,42,-0.010405392129006492,0.010172234917574463,0.014698305033272113,0.9823897609680509,False,0.9649517051054602,Exclusivizers/particularizers
inst_individual,usas,A2.1,-0.003808354325663086,10,42,-0.006818959534435655,-0.0007977491168905163,0.0043008645839608135,0.01736384278805177,False,0.9649517051054602,"Affect:- Modify, change"
inst_individual,usas,A2.2,-0.0011811010862538148,13,42,-0.0027615379441538095,0.0003993357716461801,0.0022577669398571353,0.1506134191409824,False,0.9649517051054602,Affect:- Cause/Connected
inst_individual,usas,A3,0.019463932370790873,26,42,0.00493703402058761,0.03399083072099414,0.020752711928861807,0.012087293770982931,False,0.9649517051054602,Being
inst_individual,usas,A4.2,7.8064012490242e-05,1,42,-7.494145199063231e-05,0.0002310694769711163,0.00021857923497267757,0.32317610154595433,False,0.9649517051054602,Particular/general; detail
inst_individual,usas,A5.1,-0.012932442886175653,12,42,-0.03632092778411694,0.010456042011765636,0.033412121282773266,0.28480190353035695,False,0.9649517051054602,Evaluation:- Good/bad
inst_individual,usas,A5.2,0.0007156899438346244,8,42,-4.415085066778184e-06,0.001435794972736027,0.0010287214698591466,0.05828544598715574,False,0.9649517051054602,Evaluation:- True/false
inst_individual,usas,A5.3,-2.0667914503562396e-05,2,42,-0.0004264054731826653,0.00038506964417554053,0.0005796250838272898,0.9209574137204007,False,0.9649517051054602,Evaluation:- Accuracy
inst_individual,usas,A5.4,8.897502546074843e-05,2,42,-0.00023999558046922453,0.00041794563139072136,0.0004699580084713899,0.5988941426272945,False,0.9649517051054602,Evaluation:- Authenticity
inst_individual,usas,A6.1,0.0016336019188731823,20,42,0.00010164801805394893,0.003165555819692416,0.0021885055725989044,0.04285711949210108,False,0.9649517051054602,Comparing:- Similar/different
inst_individual,usas,A7,0.029699471314128017,35,42,0.02200393932247109,0.03739500330578494,0.010993617130938462,2.6632685690796657e-09,True,0.9649517051054602,Definite (+ modals)
inst_individual,usas,A8,0.006297541295170747,27,42,0.0029228619875750674,0.009672220602766426,0.004820970439422399,0.0007184727825060947,False,0.9649517051054602,Seem
inst_individual,usas,A9,0.005231407346433497,19,42,-0.01808307138264848,0.028545886075515475,0.03330639818440283,0.6623962488957018,False,0.9649517051054602,Getting and giving; possession
inst_individual,usas,B3,0.00034942495122325693,7,42,-0.00017252214602642786,0.0008713720484729417,0.0007456387103566925,0.19676862660804584,False,0.9649517051054602,medicines and medical treatment
inst_individual,usas,B4,0.0004702280003819654,4,42,9.273019270924446e-06,0.0009311829814930064,0.0006585071158729157,0.05221847687733669,False,0.9649517051054602,Cleaning and personal care
inst_individual,usas,B5,0.00019515613521724548,5,42,-0.0002927062756366385,0.0006830185460711295,0.0006969463012198342,0.4375201845688574,False,0.9649517051054602,Clothes and personal belongings
inst_individual,usas,C1,0.0002235018992507166,4,42,-0.00011631553589142705,0.0005633193343928602,0.00048545347877449087,0.20458400858436834,False,0.9649517051054602,Arts and crafts
inst_individual,usas,E2,-0.031235862244801554,4,42,-0.07764804889511571,0.015176324405512611,0.0663031237861631,0.19445589175413824,False,0.9649517051054602,Liking
inst_individual,usas,E3,-5.842983966374038e-05,18,42,-0.0036140402592405745,0.0034971805799130936,0.005079443456538334,0.9744617069403383,False,0.9649517051054602,Calm/Violent/Angry
inst_individual,usas,E4.1,0.0003451169632968918,13,42,-0.00041742157607830004,0.0011076555026720836,0.0010893407705359884,0.3802124056962485,False,0.9649517051054602,Happy/sad: Happy
inst_individual,usas,E6,3.700235529809466e-05,2,42,-0.0003869816416936999,0.00046098635228988924,0.0006056914242739922,0.865021871810963,False,0.9649517051054602,"Worry, concern, confident"
inst_individual,usas,F1,-6.604325339522947e-05,2,42,-0.00042865030528011134,0.00029656379848965245,0.0005180100741212598,0.7229349498146557,False,0.9649517051054602,Food
inst_individual,usas,G1.1,-0.0007227711029446924,1,42,-0.0013649603800602482,-8.058182582913655e-05,0.0009174132530222225,0.03305012668564191,False,0.9649517051054602,Government etc.
inst_individual,usas,G1.2,-0.0031226008433553926,12,42,-0.005543025010705721,-0.0007021766760050641,0.0034577488105004693,0.015395854990553534,False,0.9649517051054602,Politics
inst_individual,usas,G2.1,-0.01352292873102535,16,42,-0.028287750898301673,0.0012418934362509737,0.021092603096109032,0.0800051260157737,False,0.9649517051054602,"Crime, law and order: Law and order"
inst_individual,usas,G2.2,-6.505334374186833e-05,0,42,-0.00019255789747593026,6.24512099921936e-05,0.0001821493624772313,0.32317610154595416,False,0.9649517051054602,General ethics
inst_individual,usas,G3,-0.0013169202651112798,1,42,-0.002207216051968933,-0.00042662447825362617,0.0012718511240823623,0.005984916438605708,False,0.9649517051054602,"Warfare, defence and the army; weapons"
inst_individual,usas,H1,-0.0020353196498860567,2,42,-0.0028481188267641105,-0.0012225204730080032,0.001161141681254362,1.5071604340074784e-05,True,0.9649517051054602,Architecture and kinds of houses and buildings
inst_individual,usas,H4,-0.003383875843021753,7,42,-0.0051229771000140065,-0.0016447745860294993,0.0024844303671317904,0.0004527420991623589,False,0.9649517051054602,Residence
inst_individual,usas,I1,0.00016774231059945346,2,42,-6.380565481608574e-05,0.00039929027601499266,0.00033078280773648453,0.16319635241197178,False,0.9649517051054602,Money generally
inst_individual,usas,I1.1,-5.752836681510121e-05,3,42,-0.0006773801840797511,0.0005623234504495486,0.0008855025960923568,0.8565518406388676,False,0.9649517051054602,Money: Affluence
inst_individual,usas,I1.2,-0.007319601061088569,12,42,-0.012407480152769587,-0.0022317219694075515,0.0072683987024014535,0.007370996667743254,False,0.9649517051054602,Money: Debts
inst_individual,usas,I1.3,1.4617352678498274e-05,4,42,-0.0008459644021237922,0.0008751991074807887,0.0012294025068604148,0.9736037230361191,False,0.9649517051054602,Money: Price
inst_individual,usas,I2.1,0.00010356824443446377,2,42,-3.880420420219269e-05,0.00024594069307112024,0.00020338921233808063,0.1614976032934616,False,0.9649517051054602,Business: Generally
inst_individual,usas,I2.2,-0.015323418538835969,7,42,-0.02724648823891848,-0.0034003488387534583,0.017032956714403583,0.01576396827239922,False,0.9649517051054602,Business: Selling
